"player_name","nationality","fbref_url","transfer_url","career_length","retired","retirement_age","age_current","debut_age","debut_year","injury_count_total","days_missed_total","games_missed_total","total_matches_club","seasons_club","foot","position_simple","height","debut_age_num","height_clean","debut_year_num","injuries_per_season","foot_clean","event","debut_band","height_group","inj_band","debut_decade","nationality_clean","region"
"Danny Ings","England","https://fbref.com/en/players/07802f7f/Danny-Ings","https://www.transfermarkt.com/danny-ings/profil/spieler/134294",14,"No",NA,33,"18 years","2010",12,733,134,421,16,"right","Attack","178",18,178,2010,0.75,"right",0,"[18,21)","[165,180]","(9,57]","2010s","England","UK_Ireland"
"Lloyd Isgrove","Wales  England","https://fbref.com/en/players/430696d5/Lloyd-Isgrove","https://www.transfermarkt.com/lloyd-isgrove/profil/spieler/226965",11,"No",NA,32,"20 years","2013",2,127,24,162,10,"right","Attack","178",20,178,2013,0.2,"right",0,"[18,21)","[165,180]","[0,3]","2010s","Wales England","UK_Ireland"
"Mauricio Isla","Chile","https://fbref.com/en/players/de4517dd/Mauricio-Isla","https://www.transfermarkt.com/mauricio-isla/profil/spieler/43722",18,"No",NA,37,"19 years","2007",17,477,74,522,19,"right","Defender","176",19,176,2007,0.894736842105263,"right",0,"[18,21)","[165,180]","(9,57]","2000s","Chile","Rest_of_World"
"Matty James","England","https://fbref.com/en/players/ebd0a048/Matty-James","https://www.transfermarkt.com/matty-james/profil/spieler/73522",16,"No",NA,34,"18 years","2009",5,979,121,370,15,"right","Midfield","178",18,178,2009,0.333333333333333,"right",0,"[18,21)","[165,180]","(3,9]","2000s","England","UK_Ireland"
"Daryl Janmaat","Netherlands","https://fbref.com/en/players/45da6694/Daryl-Janmaat","https://www.transfermarkt.com/daryl-janmaat/profil/spieler/60744",14,"Yes",32,36,"18 years","2007",18,743,105,354,15,"right","Defender","185",18,185,2007,1.2,"right",1,"[18,21)","(180,185]","(9,57]","2000s","Netherlands","EU_Major"
"Siem de Jong","Netherlands","https://fbref.com/en/players/cf2a6ace/Siem-de-Jong","https://www.transfermarkt.com/siem-de-jong/profil/spieler/45509",16,"Yes",34,36,"18 years","2007",15,634,124,388,17,"right","Attack","185",18,185,2007,0.882352941176471,"right",1,"[18,21)","(180,185]","(9,57]","2000s","Netherlands","EU_Major"
"Lukas Jutkiewicz","England","https://fbref.com/en/players/3943a06f/Lukas-Jutkiewicz","https://www.transfermarkt.com/lukas-jutkiewicz/profil/spieler/33507",19,"Yes",36,36,"16 years","2005",2,28,3,621,20,"left","Attack","185",16,185,2005,0.1,"left",1,"[15,18)","(180,185]","[0,3]","2000s","England","UK_Ireland"
"Michael Keane","England  Ireland","https://fbref.com/en/players/c5b7c315/Michael-Keane","https://www.transfermarkt.com/michael-keane/profil/spieler/118534",13,"No",NA,32,"19 years","2012",4,51,10,394,14,"right","Defender","191",19,191,2012,0.285714285714286,"right",0,"[18,21)","(185,203]","(3,9]","2010s","England Ireland","UK_Ireland"
"Andy King","Wales  England","https://fbref.com/en/players/d790907f/Andy-King","https://www.transfermarkt.com/andy-king/profil/spieler/56872",17,"Yes",35,37,"18 years","2007",2,113,20,452,17,"right","Midfield","183",18,183,2007,0.117647058823529,"right",1,"[18,21)","(180,185]","[0,3]","2000s","Wales England","UK_Ireland"
"Anthony Knockaert","France  Belgium","https://fbref.com/en/players/6c679c6d/Anthony-Knockaert","https://www.transfermarkt.com/anthony-knockaert/profil/spieler/149237",15,"No",NA,34,"19 years","2011",9,381,62,416,13,"left","Attack","172",19,172,2011,0.692307692307692,"left",0,"[18,21)","[165,180]","(3,9]","2010s","France Belgium","EU_Major"
"Cheikhou Kouyaté","Senegal  Belgium","https://fbref.com/en/players/8d3c902d/Cheikhou-Kouyate","https://www.transfermarkt.com/cheikhou-kouyat/profil/spieler/66934",17,"No",NA,35,"17 years","2007",14,374,57,541,17,"right","Midfield","193",17,193,2007,0.823529411764706,"right",0,"[15,18)","(185,203]","(9,57]","2000s","Senegal Belgium","EU_Major"
"Cole Kpekawa","England  Ghana","https://fbref.com/en/players/ee15cb07/Cole-Kpekawa","https://www.transfermarkt.com/cole-kpekawa/profil/spieler/347895",10,"No",NA,29,"18 years","2014",0,0,0,86,7,"left","Defender","176",18,176,2014,0,"left",0,"[18,21)","[165,180]","[0,3]","2010s","England Ghana","UK_Ireland"
"Andrej Kramarić","Croatia","https://fbref.com/en/players/603cb947/Andrej-Kramaric","https://www.transfermarkt.com/andrej-kramari/profil/spieler/46580",17,"No",NA,34,"17 years","2008",20,344,57,500,18,"right","Attack","180",17,180,2008,1.11111111111111,"right",0,"[15,18)","[165,180]","(9,57]","2000s","Croatia","Rest_of_World"
"Bojan Krkić","Spain  Serbia","https://fbref.com/en/players/9fa0a0b8/Bojan-Krkic","https://www.transfermarkt.com/bojan-krki/profil/spieler/44675",15,"Yes",32,35,"16 years","2007",8,515,82,374,16,"right","Attack","170",16,170,2007,0.5,"right",1,"[15,18)","[165,180]","(3,9]","2000s","Spain Serbia","EU_Major"
"Daniel Lafferty","Northern Ireland","https://fbref.com/en/players/cfc41f7a/Daniel-Lafferty","https://www.transfermarkt.com/daniel-lafferty/profil/spieler/85928",16,"No",NA,36,"20 years","2009",0,0,0,226,14,"left","Defender","185",20,185,2009,0,"left",0,"[18,21)","(180,185]","[0,3]","2000s","Northern Ireland","UK_Ireland"
"Jesse Lingard","England","https://fbref.com/en/players/810e3c74/Jesse-Lingard","https://www.transfermarkt.com/jesse-lingard/profil/spieler/141660",13,"No",NA,32,"19 years","2012",13,434,101,376,13,"right","Attack","174",19,174,2012,1,"right",0,"[18,21)","[165,180]","(9,57]","2010s","England","UK_Ireland"
"Ruben Loftus-Cheek","England  Guyana","https://fbref.com/en/players/e97fd090/Ruben-Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886",10,"No",NA,29,"18 years","2014",24,861,160,296,12,"right","Midfield","191",18,191,2014,2,"right",0,"[18,21)","(185,203]","(9,57]","2010s","England Guyana","UK_Ireland"
"Kevin Long","Ireland","https://fbref.com/en/players/5a4280b1/Kevin-Long","https://www.transfermarkt.com/kevin-long/profil/spieler/111114",17,"No",NA,35,"19 years","2010",9,606,81,252,16,"right","Defender","190",19,190,2010,0.5625,"right",0,"[18,21)","(185,203]","(3,9]","2010s","Ireland","UK_Ireland"
"Filipe Luís","Brazil  Poland","https://fbref.com/en/players/e4ed2628/Filipe-Luis","https://www.transfermarkt.com/filipe-lus/profil/spieler/21725",21,"Yes",38,40,"19 years","2005",16,450,91,618,19,"left","Defender","182",19,182,2005,0.842105263157895,"left",1,"[18,21)","(180,185]","(9,57]","2000s","Brazil Poland","South_America"
"Harry Maguire","England","https://fbref.com/en/players/d8931174/Harry-Maguire","https://www.transfermarkt.com/harry-maguire/profil/spieler/177907",14,"No",NA,32,"17 years","2010",12,307,61,553,16,"right","Defender","188",17,188,2010,0.75,"right",0,"[15,18)","(185,203]","(9,57]","2010s","England","UK_Ireland"
"Riyad Mahrez","Algeria  France","https://fbref.com/en/players/892d5bb1/Riyad-Mahrez","https://www.transfermarkt.com/riyad-mahrez/profil/spieler/171424",14,"No",NA,34,"20 years","2011",3,35,4,547,15,"left","Attack","178",20,178,2011,0.2,"left",0,"[18,21)","[165,180]","[0,3]","2010s","Algeria France","EU_Major"
"Ainsley Maitland-Niles","England  Jamaica","https://fbref.com/en/players/e3a5814e/Ainsley-Maitland-Niles","https://www.transfermarkt.com/ainsley-maitland-niles/profil/spieler/285845",11,"No",NA,28,"16 years","2014",10,160,31,330,12,"right","Defender","180",16,180,2014,0.833333333333333,"right",0,"[15,18)","[165,180]","(9,57]","2010s","England Jamaica","UK_Ireland"
"Sadio Mané","Senegal","https://fbref.com/en/players/c691bfe2/Sadio-Mane","https://www.transfermarkt.com/sadio-man/profil/spieler/200512",14,"No",NA,33,"19 years","2011",16,375,65,541,16,"right","Attack","175",19,175,2011,1,"right",0,"[18,21)","[165,180]","(9,57]","2010s","Senegal","Rest_of_World"
"Eliaquim Mangala","France  Belgium","https://fbref.com/en/players/f520049f/Eliaquim-Mangala","https://www.transfermarkt.com/eliaquim-mangala/profil/spieler/90681",17,"No",NA,34,"17 years","2008",13,700,81,345,16,"left","Defender","188",17,188,2008,0.8125,"left",0,"[15,18)","(185,203]","(9,57]","2000s","France Belgium","EU_Major"
"Javier Manquillo","Spain","https://fbref.com/en/players/758dd7f0/Javier-Manquillo","https://www.transfermarkt.com/javier-manquillo/profil/spieler/162029",13,"No",NA,31,"18 years","2012",10,238,44,224,13,"right","Defender","175",18,175,2012,0.769230769230769,"right",0,"[18,21)","[165,180]","(9,57]","2010s","Spain","EU_Major"
"Lazar Marković","Serbia","https://fbref.com/en/players/723ba189/Lazar-Markovic","https://www.transfermarkt.com/lazar-markovi/profil/spieler/144303",14,"No",NA,31,"17 years","2011",13,525,104,302,13,"right","Attack","176",17,176,2011,1,"right",0,"[15,18)","[165,180]","(9,57]","2010s","Serbia","Rest_of_World"
"Dean Marney","England","https://fbref.com/en/players/b3379356/Dean-Marney","https://www.transfermarkt.com/dean-marney/profil/spieler/4055",17,"Yes",36,41,"18 years","2002",5,708,87,379,17,"right","Midfield","183",18,183,2002,0.294117647058824,"right",1,"[18,21)","(180,185]","(3,9]","2000s","England","UK_Ireland"
"Emiliano Martínez","Argentina  Spain","https://fbref.com/en/players/7956236f/Emiliano-Martinez","https://www.transfermarkt.com/emiliano-martnez/profil/spieler/111873",12,"No",NA,33,"18 years","2011",5,34,7,326,14,"right","Goalkeeper","193",18,193,2011,0.357142857142857,"right",0,"[18,21)","(185,203]","(3,9]","2010s","Argentina Spain","EU_Major"
"Ryan Mason","England","https://fbref.com/en/players/c8fac933/Ryan-Mason","https://www.transfermarkt.com/ryan-mason/profil/spieler/61834",7,"Yes",26,34,"18 years","2009",5,497,79,159,9,"right","Midfield","175",18,175,2009,0.555555555555556,"right",1,"[18,21)","[165,180]","(3,9]","2000s","England","UK_Ireland"
"Jason McCarthy","England","https://fbref.com/en/players/63741fb9/Jason-McCarthy","https://www.transfermarkt.com/jason-mccarthy/profil/spieler/227185",10,"Yes",29,30,"18 years","2014",0,0,0,287,11,"right","Defender","186",18,186,2014,0,"right",1,"[18,21)","(185,203]","[0,3]","2010s","England","UK_Ireland"
"Paddy McNair","Northern Ireland","https://fbref.com/en/players/8ac454b5/Paddy-McNair","https://www.transfermarkt.com/paddy-mcnair/profil/spieler/167268",11,"No",NA,30,"19 years","2014",5,432,72,302,12,"right","Defender","183",19,183,2014,0.416666666666667,"right",0,"[18,21)","(180,185]","(3,9]","2010s","Northern Ireland","UK_Ireland"
"Ben Mee","England","https://fbref.com/en/players/8df7a2fb/Ben-Mee","https://www.transfermarkt.com/ben-mee/profil/spieler/74810",15,"No",NA,36,"20 years","2010",8,579,78,457,16,"left","Defender","180",20,180,2010,0.5,"left",0,"[18,21)","[165,180]","(3,9]","2010s","England","UK_Ireland"
"Jefferson Montero","Ecuador","https://fbref.com/en/players/fa6561bf/Jefferson-Montero","https://www.transfermarkt.com/jefferson-montero/profil/spieler/77932",17,"No",NA,36,"19 years","2009",10,445,59,324,16,"right","Attack","169",19,169,2009,0.625,"right",0,"[18,21)","[165,180]","(9,57]","2000s","Ecuador","Rest_of_World"
"Liam Moore","Jamaica  England","https://fbref.com/en/players/bcee97a4/Liam-Moore","https://www.transfermarkt.com/liam-moore/profil/spieler/128906",14,"No",NA,32,"18 years","2011",3,93,18,347,13,"right","Defender","186",18,186,2011,0.230769230769231,"right",0,"[18,21)","(185,203]","[0,3]","2010s","Jamaica England","UK_Ireland"
"Alberto Moreno","Spain","https://fbref.com/en/players/11b9265b/Alberto-Moreno","https://www.transfermarkt.com/alberto-moreno/profil/spieler/207917",14,"No",NA,33,"19 years","2011",11,683,107,346,15,"left","Defender","172",19,172,2011,0.733333333333333,"left",0,"[18,21)","[165,180]","(9,57]","2010s","Spain","EU_Major"
"Wes Morgan","Jamaica  England","https://fbref.com/en/players/80c31c97/Wes-Morgan","https://www.transfermarkt.com/wes-morgan/profil/spieler/10003",18,"Yes",37,41,"18 years","2002",8,342,55,669,19,"right","Defender","188",18,188,2002,0.421052631578947,"right",1,"[18,21)","(185,203]","(3,9]","2000s","Jamaica England","UK_Ireland"
"Dame N'Doye","Senegal","https://fbref.com/en/players/4574720b/Dame-NDoye","https://www.transfermarkt.com/dame-ndoye/profil/spieler/44855",16,"Yes",37,40,"22 years","2007",4,138,21,380,13,"right","Attack","186",22,186,2007,0.307692307692308,"right",1,"[21,24)","(185,203]","(3,9]","2000s","Senegal","Rest_of_World"
"David Nugent","England  Ireland","https://fbref.com/en/players/f9b5e5bd/David-Nugent","https://www.transfermarkt.com/david-nugent/profil/spieler/33963",21,"No",NA,40,"17 years","2002",4,115,19,627,19,"right","Attack","180",17,180,2002,0.210526315789474,"right",0,"[15,18)","[165,180]","(3,9]","2000s","England Ireland","UK_Ireland"
"Nélson Oliveira","Portugal","https://fbref.com/en/players/f716e4e4/Nelson-Oliveira","https://www.transfermarkt.com/nlson-oliveira/profil/spieler/72768",16,"No",NA,34,"17 years","2009",14,519,75,405,17,"right","Attack","186",17,186,2009,0.823529411764706,"right",0,"[15,18)","(185,203]","(9,57]","2000s","Portugal","EU_Major"
"David Ospina","Colombia  France","https://fbref.com/en/players/82b1198a/David-Ospina","https://www.transfermarkt.com/david-ospina/profil/spieler/73396",17,"No",NA,37,"19 years","2008",24,824,158,437,18,"right","Goalkeeper","183",19,183,2008,1.33333333333333,"right",0,"[18,21)","(180,185]","(9,57]","2000s","Colombia France","EU_Major"
"Gabriel Paulista","Brazil  Spain","https://fbref.com/en/players/b7ca5c51/Gabriel-Paulista","https://www.transfermarkt.com/gabriel-paulista/profil/spieler/149498",16,"No",NA,35,"22 years","2013",15,518,76,366,13,"right","Defender","187",22,187,2013,1.15384615384615,"right",0,"[21,24)","(185,203]","(9,57]","2010s","Brazil Spain","EU_Major"
"Graziano Pellè","Italy","https://fbref.com/en/players/9654d8de/Graziano-Pelle","https://www.transfermarkt.com/graziano-pell/profil/spieler/29594",17,"Yes",35,40,"18 years","2003",4,70,13,440,19,"right","Attack","194",18,194,2003,0.210526315789474,"right",1,"[18,21)","(185,203]","(3,9]","2000s","Italy","EU_Major"
"Andreas Pereira","Brazil  Belgium","https://fbref.com/en/players/6639e500/Andreas-Pereira","https://www.transfermarkt.com/andreas-pereira/profil/spieler/203394",10,"No",NA,29,"18 years","2014",5,109,20,355,15,"right","Attack","177",18,177,2014,0.333333333333333,"right",0,"[18,21)","[165,180]","(3,9]","2010s","Brazil Belgium","EU_Major"
"Ayoze Pérez","Spain","https://fbref.com/en/players/819aa8e7/Ayoze-Perez","https://www.transfermarkt.com/ayoze-prez/profil/spieler/246968",12,"No",NA,32,"20 years","2013",12,300,41,447,13,"right","Attack","179",20,179,2013,0.923076923076923,"right",0,"[18,21)","[165,180]","(9,57]","2010s","Spain","EU_Major"
"Sébastien Pocognoli","Belgium  Italy","https://fbref.com/en/players/cc41eec1/Sebastien-Pocognoli","https://www.transfermarkt.com/sbastien-pocognoli/profil/spieler/17804",17,"Yes",33,38,"15 years","2003",7,546,49,335,17,"left","Defender","182",15,182,2003,0.411764705882353,"left",1,"[15,18)","(180,185]","(3,9]","2000s","Belgium Italy","EU_Major"
"Diego Poyet","Uruguay  Spain","https://fbref.com/en/players/5aa00dc3/Diego-Poyet","https://www.transfermarkt.com/diego-poyet/profil/spieler/183286",5,"Yes",23,30,"18 years","2013",0,0,0,57,4,"right","Midfield","180",18,180,2013,0,"right",1,"[18,21)","[165,180]","[0,3]","2010s","Uruguay Spain","EU_Major"
"Anthony Réveillère","France","https://fbref.com/en/players/8ad24039/Anthony-Reveillere","https://www.transfermarkt.com/anthony-rveillre/profil/spieler/5668",17,"Yes",35,46,"17 years","1997",3,177,47,556,18,"right","Defender","180",17,180,1997,0.166666666666667,"right",1,"[15,18)","[165,180]","[0,3]","1990s","France","EU_Major"
"Emmanuel Rivière","Martinique  France","https://fbref.com/en/players/2bae5658/Emmanuel-Riviere","https://www.transfermarkt.com/emmanuel-rivire/profil/spieler/61637",13,"Yes",31,35,"18 years","2008",9,335,48,311,13,"right","Attack","182",18,182,2008,0.692307692307692,"right",1,"[18,21)","(180,185]","(3,9]","2000s","Martinique France","EU_Major"
"Andrew Robertson","Scotland","https://fbref.com/en/players/2e4f5f03/Andrew-Robertson","https://www.transfermarkt.com/andrew-robertson/profil/spieler/234803",12,"No",NA,31,"19 years","2013",13,241,47,505,14,"left","Defender","178",19,178,2013,0.928571428571429,"left",0,"[18,21)","[165,180]","(9,57]","2010s","Scotland","UK_Ireland"
"Marcos Rojo","Argentina","https://fbref.com/en/players/e0991c04/Marcos-Rojo","https://www.transfermarkt.com/marcos-rojo/profil/spieler/93176",17,"No",NA,35,"21 years","2011",44,1816,308,303,16,"left","Defender","186",21,186,2011,2.75,"left",0,"[21,24)","(185,203]","(9,57]","2010s","Argentina","South_America"
"Diafra Sakho","Senegal  France","https://fbref.com/en/players/57c433c8/Diafra-Sakho","https://www.transfermarkt.com/diafra-sakho/profil/spieler/120610",13,"Yes",33,35,"19 years","2009",14,682,102,202,11,"right","Attack","184",19,184,2009,1.27272727272727,"right",1,"[18,21)","(180,185]","(9,57]","2000s","Senegal France","EU_Major"
"Georgios Samaras","Greece  Australia","https://fbref.com/en/players/1b77cb6a/Georgios-Samaras","https://www.transfermarkt.com/georgios-samaras/profil/spieler/6855",16,"Yes",33,40,"17 years","2002",4,129,28,408,16,"right","Attack","192",17,192,2002,0.25,"right",1,"[15,18)","(185,203]","(3,9]","2000s","Greece Australia","Rest_of_World"
"Alexis Sánchez","Chile","https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez","https://www.transfermarkt.com/alexis-snchez/profil/spieler/40433",20,"No",NA,36,"19 years","2008",34,901,164,635,18,"right","Attack","168",19,168,2008,1.88888888888889,"right",0,"[18,21)","[165,180]","(9,57]","2000s","Chile","Rest_of_World"
"Jeffrey Schlupp","Ghana  Germany","https://fbref.com/en/players/3312f911/Jeffrey-Schlupp","https://www.transfermarkt.com/jeffrey-schlupp/profil/spieler/157506",14,"No",NA,32,"17 years","2010",10,476,73,420,16,"left","Midfield","178",17,178,2010,0.625,"left",0,"[15,18)","[165,180]","(9,57]","2010s","Ghana Germany","EU_Major"
"Kasper Schmeichel","Denmark","https://fbref.com/en/players/53af52f3/Kasper-Schmeichel","https://www.transfermarkt.com/kasper-schmeichel/profil/spieler/16911",19,"No",NA,39,"18 years","2005",6,187,37,727,20,"right","Goalkeeper","189",18,189,2005,0.3,"right",0,"[18,21)","(185,203]","(3,9]","2000s","Denmark","Rest_of_World"
"Ryan Seager","England","https://fbref.com/en/players/49ef3149/Ryan-Seager","https://www.transfermarkt.com/ryan-seager/profil/spieler/247647",11,"No",NA,29,"18 years","2014",1,325,42,119,8,"right","Attack","176",18,176,2014,0.125,"right",0,"[18,21)","[165,180]","[0,3]","2010s","England","UK_Ireland"
"Jason Shackell","England","https://fbref.com/en/players/8d8655a9/Jason-Shackell","https://www.transfermarkt.com/jason-shackell/profil/spieler/11756",17,"Yes",36,42,"18 years","2002",1,14,4,531,18,"left","Defender","193",18,193,2002,0.0555555555555556,"left",1,"[18,21)","(185,203]","[0,3]","2000s","England","UK_Ireland"
