player_name,player_url,player_id,full_name,position,current_club,status
Mohamed Diamé,https://www.transfermarkt.com/mohamed-diam/profil/spieler/70950,70950,Mohamed Diamé,Midfield - Central Midfield,N/A,Success
Salif Diao,https://www.transfermarkt.com/salif-diao/profil/spieler/3600,3600,Salif Diao,Midfield - Defensive Midfield,N/A,Success
Kagisho Dikgacoi,https://www.transfermarkt.com/kagisho-dikgacoi/profil/spieler/63285,63285,Kagisho Dikgacoi,Midfield - Central Midfield,N/A,Success
Sylvain Distin,https://www.transfermarkt.com/sylvain-distin/profil/spieler/3356,3356,Sylvain Distin,Defender - Centre-Back,N/A,Success
Johan Djourou,https://www.transfermarkt.com/johan-djourou/profil/spieler/34561,34561,Johan Djourou,Defender - Centre-Back,N/A,Success
Graham Dorrans,https://www.transfermarkt.com/graham-dorrans/profil/spieler/36608,36608,Graham Dorrans,Midfield - Central Midfield,Without Club,Success
Giovani dos Santos,https://www.transfermarkt.com/giovani-dos-santos/profil/spieler/44674,44674,Giovani dos Santos,Attack - Second Striker,N/A,Success
Stewart Downing,https://www.transfermarkt.com/stewart-downing/profil/spieler/4063,4063,Stewart Downing,Midfield - Left Midfield,N/A,Success
Colin Doyle,https://www.transfermarkt.com/colin-doyle/profil/spieler/28728,28728,Colin Doyle,Goalkeeper,N/A,Success
Kevin Doyle,https://www.transfermarkt.com/kevin-doyle/profil/spieler/35193,35193,Kevin Doyle,Attack - Centre-Forward,N/A,Success
Didier Drogba,https://www.transfermarkt.com/didier-drogba/profil/spieler/3924,3924,Didier Drogba,Attack - Centre-Forward,N/A,Success
Damien Duff,https://www.transfermarkt.com/damien-duff/profil/spieler/3259,3259,Damien Duff,Attack - Right Winger,N/A,Success
David Dunn,https://www.transfermarkt.com/david-dunn/profil/spieler/4243,4243,David Dunn,Midfield - Attacking Midfield,N/A,Success
Richard Dunne,https://www.transfermarkt.com/richard-dunne/profil/spieler/3807,3807,Richard Dunne,Defender - Centre-Back,N/A,Success
Kieron Dyer,https://www.transfermarkt.com/kieron-dyer/profil/spieler/3118,3118,Kieron Dyer,Midfield - Right Midfield,N/A,Success
Edin Džeko,https://www.transfermarkt.com/edin-deko/profil/spieler/28396,28396,Edin Dzeko,Attack - Centre-Forward,FC Schalke 04,Success
Neal Eardley,https://www.transfermarkt.com/neal-eardley/profil/spieler/49428,49428,Neal Eardley,Defender - Right-Back,N/A,Success
Sylvan Ebanks-Blake,https://www.transfermarkt.com/sylvan-ebanks-blake/profil/spieler/27621,27621,Sylvan Ebanks-Blake,Attack - Centre-Forward,N/A,Success
Emmanuel Eboué,https://www.transfermarkt.com/emmanuel-ebou/profil/spieler/13058,13058,Emmanuel Eboué,Defender - Right-Back,N/A,Success
Nathan Eccleston,https://www.transfermarkt.com/nathan-eccleston/profil/spieler/88983,88983,Nathan Eccleston,Attack - Centre-Forward,N/A,Success
David Edwards,https://www.transfermarkt.com/david-edwards/profil/spieler/54949,54949,David Edwards,Midfield - Central Midfield,N/A,Success
Rob Edwards,https://www.transfermarkt.com/rob-edwards/profil/spieler/4068,4068,Rob Edwards,Defender - Centre-Back,N/A,Success
Johan Elmander,https://www.transfermarkt.com/johan-elmander/profil/spieler/4383,4383,Johan Elmander,Attack - Centre-Forward,N/A,Success
Ahmed Elmohamady,https://www.transfermarkt.com/ahmed-elmohamady/profil/spieler/66333,66333,Ahmed El Mohamady,Defender - Right-Back,N/A,Success
George Elokobi,https://www.transfermarkt.com/george-elokobi/profil/spieler/42048,42048,George Elokobi,Defender - Centre-Back,N/A,Success
Brett Emerton,https://www.transfermarkt.com/brett-emerton/profil/spieler/4367,4367,Brett Emerton,Midfield - Right Midfield,N/A,Success
Jay Emmanuel-Thomas,https://www.transfermarkt.com/jay-emmanuel-thomas/profil/spieler/27969,27969,Jay Emmanuel-Thomas,Midfield - Attacking Midfield,Without Club,Success
José Enrique,https://www.transfermarkt.com/jos-enrique/profil/spieler/35571,35571,José Enrique,Defender - Left-Back,N/A,Success
Michael Essien,https://www.transfermarkt.com/michael-essien/profil/spieler/5588,5588,Michael Essien,Midfield - Defensive Midfield,N/A,Success
Matthew Etherington,https://www.transfermarkt.com/matthew-etherington/profil/spieler/3788,3788,Matthew Etherington,Midfield - Left Midfield,N/A,Success
Dickson Etuhu,https://www.transfermarkt.com/dickson-etuhu/profil/spieler/14011,14011,Dickson Etuhu,Midfield - Defensive Midfield,N/A,Success
Jason Euell,https://www.transfermarkt.com/jason-euell/profil/spieler/3092,3092,Jason Euell,Attack - Left Winger,N/A,Success
Jonny Evans,https://www.transfermarkt.com/jonny-evans/profil/spieler/42412,42412,Jonny Evans,Defender - Centre-Back,N/A,Success
Ian Evatt,https://www.transfermarkt.com/ian-evatt/profil/spieler/37127,37127,Ian Evatt,Defender - Centre-Back,N/A,Success
Patrice Evra,https://www.transfermarkt.com/patrice-evra/profil/spieler/5285,5285,Patrice Evra,Defender - Left-Back,N/A,Success
Łukasz Fabiański,https://www.transfermarkt.com/ukasz-fabiaski/profil/spieler/29692,29692,Lukasz Fabianski,Goalkeeper,West Ham,Success
Cesc Fàbregas,https://www.transfermarkt.com/cesc-fbregas/profil/spieler/8806,8806,Cesc Fàbregas,Midfield - Central Midfield,N/A,Success
Keith Fahey,https://www.transfermarkt.com/keith-fahey/profil/spieler/29878,29878,Keith Fahey,Midfield - Central Midfield,N/A,Success
Julien Faubert,https://www.transfermarkt.com/julien-faubert/profil/spieler/18093,18093,Julien Faubert,Defender - Right-Back,N/A,Success
Abdoulaye Faye,https://www.transfermarkt.com/abdoulaye-faye/profil/spieler/6107,6107,Abdoulaye Faye,Defender - Centre-Back,N/A,Success
Marouane Fellaini,https://www.transfermarkt.com/marouane-fellaini/profil/spieler/39679,39679,Marouane Fellaini,Midfield - Central Midfield,N/A,Success
Anton Ferdinand,https://www.transfermarkt.com/anton-ferdinand/profil/spieler/3698,3698,Anton Ferdinand,Defender - Centre-Back,N/A,Success
Rio Ferdinand,https://www.transfermarkt.com/rio-ferdinand/profil/spieler/3235,3235,Rio Ferdinand,Defender - Centre-Back,N/A,Success
Barry Ferguson,https://www.transfermarkt.com/barry-ferguson/profil/spieler/10251,10251,Barry Ferguson,Midfield - Defensive Midfield,N/A,Success
Shane Ferguson,https://www.transfermarkt.com/shane-ferguson/profil/spieler/62052,62052,Shane Ferguson,Midfield - Left Midfield,Without Club,Success
Paulo Ferreira,https://www.transfermarkt.com/paulo-ferreira/profil/spieler/9832,9832,Paulo Ferreira,Defender - Right-Back,N/A,Success
Maynor Figueroa,https://www.transfermarkt.com/maynor-figueroa/profil/spieler/62240,62240,Maynor Figueroa,Defender - Left-Back,N/A,Success
Jon Flanagan,https://www.transfermarkt.com/jon-flanagan/profil/spieler/145922,145922,Jon Flanagan,Defender - Right-Back,N/A,Success
Darren Fletcher,https://www.transfermarkt.com/darren-fletcher/profil/spieler/3547,3547,Darren Fletcher,Midfield - Central Midfield,N/A,Success
Steven Fletcher,https://www.transfermarkt.com/steven-fletcher/profil/spieler/35099,35099,Steven Fletcher,Attack - Centre-Forward,N/A,Success
Kevin Foley,https://www.transfermarkt.com/kevin-foley/profil/spieler/33491,33491,Kevin Foley,Defender - Right-Back,N/A,Success
Adam Forshaw,https://www.transfermarkt.com/adam-forshaw/profil/spieler/121257,121257,Adam Forshaw,Midfield - Central Midfield,Blackburn,Success
Marc-Antoine Fortuné,https://www.transfermarkt.com/marc-antoine-fortun/profil/spieler/5652,5652,Marc-Antoine Fortuné,Attack - Centre-Forward,N/A,Success
Ben Foster,https://www.transfermarkt.com/ben-foster/profil/spieler/13572,13572,Ben Foster,Goalkeeper,N/A,Success
Brad Friedel,https://www.transfermarkt.com/brad-friedel/profil/spieler/3476,3476,Brad Friedel,Goalkeeper,N/A,Success
Ricardo Fuller,https://www.transfermarkt.com/ricardo-fuller/profil/spieler/14014,14014,Ricardo Fuller,Attack - Centre-Forward,N/A,Success
Danny Gabbidon,https://www.transfermarkt.com/danny-gabbidon/profil/spieler/12709,12709,Danny Gabbidon,Defender - Centre-Back,N/A,Success
William Gallas,https://www.transfermarkt.com/william-gallas/profil/spieler/3156,3156,William Gallas,Defender - Centre-Back,N/A,Success
Morten Gamst Pedersen,https://www.transfermarkt.com/morten-gamst-pedersen/profil/spieler/22741,22741,Morten Gamst Pedersen,Midfield - Central Midfield,N/A,Success
Craig Gardner,https://www.transfermarkt.com/craig-gardner/profil/spieler/37171,37171,Craig Gardner,Midfield - Central Midfield,N/A,Success
Ricardo Gardner,https://www.transfermarkt.com/ricardo-gardner/profil/spieler/6264,6264,Ricardo Gardner,Defender - Left-Back,N/A,Success
Zoltán Gera,https://www.transfermarkt.com/zoltn-gera/profil/spieler/18324,18324,Zoltán Gera,Midfield - Attacking Midfield,N/A,Success
Steven Gerrard,https://www.transfermarkt.com/steven-gerrard/profil/spieler/3109,3109,Steven Gerrard,Midfield - Central Midfield,N/A,Success
Kieran Gibbs,https://www.transfermarkt.com/kieran-gibbs/profil/spieler/44792,44792,Kieran Gibbs,Defender - Left-Back,N/A,Success
Darron Gibson,https://www.transfermarkt.com/darron-gibson/profil/spieler/42413,42413,Darron Gibson,Midfield - Central Midfield,N/A,Success
Ryan Giggs,https://www.transfermarkt.com/ryan-giggs/profil/spieler/3406,3406,Ryan Giggs,Midfield - Left Midfield,N/A,Success
Matt Gilks,https://www.transfermarkt.com/matt-gilks/profil/spieler/48254,48254,Matt Gilks,Goalkeeper,N/A,Success
Gaël Givet,https://www.transfermarkt.com/gal-givet/profil/spieler/5286,5286,Gaël Givet,Defender - Centre-Back,N/A,Success
Steve Gohouri,https://www.transfermarkt.com/steve-gohouri/profil/spieler/19857,19857,Steve Gohouri,Defender - Centre-Back,N/A,Success
Heurelho Gomes,https://www.transfermarkt.com/heurelho-gomes/profil/spieler/19059,19059,Heurelho Gomes,Goalkeeper,N/A,Success
Jordi Gómez,https://www.transfermarkt.com/jordi-gmez/profil/spieler/39010,39010,Jordi Gómez,Midfield - Central Midfield,N/A,Success
Craig Gordon,https://www.transfermarkt.com/craig-gordon/profil/spieler/12589,12589,Craig Gordon,Goalkeeper,Heart of Midl.,Success
Dan Gosling,https://www.transfermarkt.com/dan-gosling/profil/spieler/44983,44983,Dan Gosling,Midfield - Central Midfield,N/A,Success
Hérold Goulon,https://www.transfermarkt.com/hrold-goulon/profil/spieler/41978,41978,Hérold Goulon,Defender - Centre-Back,Without Club,Success
Elliot Grandin,https://www.transfermarkt.com/elliot-grandin/profil/spieler/56785,56785,Elliot Grandin,Midfield - Attacking Midfield,N/A,Success
Robert Green,https://www.transfermarkt.com/robert-green/profil/spieler/11680,11680,Rob Green,Goalkeeper,N/A,Success
Jonathan Greening,https://www.transfermarkt.com/jonathan-greening/profil/spieler/3865,3865,Jonathan Greening,Midfield - Central Midfield,N/A,Success
Adlène Guedioura,https://www.transfermarkt.com/adlne-guedioura/profil/spieler/74768,74768,Adlène Guédioura,Midfield - Defensive Midfield,N/A,Success
Magaye Gueye,https://www.transfermarkt.com/magaye-gueye/profil/spieler/91956,91956,Magaye Gueye,Attack - Centre-Forward,CSO Băicoi,Success
Danny Guthrie,https://www.transfermarkt.com/danny-guthrie/profil/spieler/16716,16716,Danny Guthrie,Midfield - Central Midfield,N/A,Success
Jonás Gutiérrez,https://www.transfermarkt.com/jons-gutirrez/profil/spieler/26443,26443,Jonás Gutiérrez,Midfield - Left Midfield,N/A,Success
Eiður Guðjohnsen,https://www.transfermarkt.com/eiur-gujohnsen/profil/spieler/3176,3176,Eidur Gudjohnsen,Attack - Centre-Forward,N/A,Success
Asamoah Gyan,https://www.transfermarkt.com/asamoah-gyan/profil/spieler/26802,26802,Asamoah Gyan,Attack - Centre-Forward,N/A,Success
Ali Al-Habsi,https://www.transfermarkt.com/ali-al-habsi/profil/spieler/26633,26633,Ali Al-Habsi,Goalkeeper,N/A,Success
Marcus Hahnemann,https://www.transfermarkt.com/marcus-hahnemann/profil/spieler/4140,4140,Marcus Hahnemann,Goalkeeper,N/A,Success
Greg Halford,https://www.transfermarkt.com/greg-halford/profil/spieler/42062,42062,Greg Halford,Defender - Centre-Back,N/A,Success
Rafik Halliche,https://www.transfermarkt.com/rafik-halliche/profil/spieler/67815,67815,Rafik Halliche,Defender - Centre-Back,N/A,Success
Mark Halstead,https://www.transfermarkt.com/mark-halstead/profil/spieler/99972,99972,Mark Halstead,Goalkeeper,Radcliffe,Success
Adam Hammill,https://www.transfermarkt.com/adam-hammill/profil/spieler/38091,38091,Adam Hammill,Attack - Right Winger,Litherland,Success
Brede Hangeland,https://www.transfermarkt.com/brede-hangeland/profil/spieler/25553,25553,Brede Hangeland,Defender - Centre-Back,N/A,Success
Grant Hanley,https://www.transfermarkt.com/grant-hanley/profil/spieler/121385,121385,Grant Hanley,Defender - Centre-Back,Hibernian FC,Success
Marlon Harewood,https://www.transfermarkt.com/marlon-harewood/profil/spieler/10011,10011,Marlon Harewood,Attack - Centre-Forward,N/A,Success
Owen Hargreaves,https://www.transfermarkt.com/owen-hargreaves/profil/spieler/201,201,Owen Hargreaves,Midfield - Defensive Midfield,N/A,Success
Steve Harper,https://www.transfermarkt.com/steve-harper/profil/spieler/3562,3562,Steve Harper,Goalkeeper,N/A,Success
Joe Hart,https://www.transfermarkt.com/joe-hart/profil/spieler/40204,40204,Joe Hart,Goalkeeper,N/A,Success
John Heitinga,https://www.transfermarkt.com/john-heitinga/profil/spieler/4315,4315,John Heitinga,Defender - Centre-Back,N/A,Success
Bjørn Helge Riise,https://www.transfermarkt.com/bjrn-helge-riise/profil/spieler/13485,13485,Bjørn Helge Riise,Midfield - Central Midfield,N/A,Success
Jordan Henderson,https://www.transfermarkt.com/jordan-henderson/profil/spieler/61651,61651,Jordan Henderson,Midfield - Defensive Midfield,Brentford,Success
Wayne Hennessey,https://www.transfermarkt.com/wayne-hennessey/profil/spieler/45494,45494,Wayne Hennessey,Goalkeeper,N/A,Success
Karl Henry,https://www.transfermarkt.com/karl-henry/profil/spieler/13582,13582,Karl Henry,Midfield - Defensive Midfield,N/A,Success
Chris Herd,https://www.transfermarkt.com/chris-herd/profil/spieler/61572,61572,Chris Herd,Midfield - Defensive Midfield,N/A,Success
Javier Hernández,https://www.transfermarkt.com/javier-hernndez/profil/spieler/50935,50935,Chicharito,Attack - Centre-Forward,Without Club,Success
Emile Heskey,https://www.transfermarkt.com/emile-heskey/profil/spieler/3142,3142,Emile Heskey,Attack - Centre-Forward,N/A,Success
Tony Hibbert,https://www.transfermarkt.com/tony-hibbert/profil/spieler/3614,3614,Tony Hibbert,Defender - Right-Back,N/A,Success
Danny Higginbotham,https://www.transfermarkt.com/danny-higginbotham/profil/spieler/3686,3686,Danny Higginbotham,Defender - Centre-Back,N/A,Success
Zavon Hines,https://www.transfermarkt.com/zavon-hines/profil/spieler/67081,67081,Zavon Hines,Attack - Right Winger,N/A,Success
Thomas Hitzlsperger,https://www.transfermarkt.com/thomas-hitzlsperger/profil/spieler/1573,1573,Thomas Hitzlsperger,Midfield - Central Midfield,N/A,Success
Alexander Hleb,https://www.transfermarkt.com/alexander-hleb/profil/spieler/597,597,Aleksandr Hleb,Midfield - Attacking Midfield,N/A,Success
Jonathan Hogg,https://www.transfermarkt.com/jonathan-hogg/profil/spieler/61573,61573,Jonathan Hogg,Midfield - Defensive Midfield,Huddersf. U21,Success
Junior Hoilett,https://www.transfermarkt.com/junior-hoilett/profil/spieler/58993,58993,Junior Hoilett,Attack - Left Winger,Swindon Town,Success
Stuart Holden,https://www.transfermarkt.com/stuart-holden/profil/spieler/30071,30071,Stuart Holden,Midfield - Central Midfield,N/A,Success
Tim Howard,https://www.transfermarkt.com/tim-howard/profil/spieler/4267,4267,Tim Howard,Goalkeeper,N/A,Success
Tom Huddlestone,https://www.transfermarkt.com/tom-huddlestone/profil/spieler/13465,13465,Tom Huddlestone,Midfield - Defensive Midfield,N/A,Success
Aaron Hughes,https://www.transfermarkt.com/aaron-hughes/profil/spieler/3580,3580,Aaron Hughes,Defender - Centre-Back,N/A,Success
Stephen Hunt,https://www.transfermarkt.com/stephen-hunt/profil/spieler/36799,36799,Stephen Hunt,Midfield - Left Midfield,N/A,Success
James Hurst,https://www.transfermarkt.com/james-hurst/profil/spieler/110863,110863,James Hurst,Defender - Centre-Back,Career break,Success
Robert Huth,https://www.transfermarkt.com/robert-huth/profil/spieler/2998,2998,Robert Huth,Defender - Centre-Back,N/A,Success
Alan Hutton,https://www.transfermarkt.com/alan-hutton/profil/spieler/9619,9619,Alan Hutton,Defender - Right-Back,N/A,Success
Pablo Ibáñez,https://www.transfermarkt.com/pablo-ibez/profil/spieler/8116,8116,Pablo Ibáñez,Defender - Centre-Back,N/A,Success
Hérita Ilunga,https://www.transfermarkt.com/hrita-ilunga/profil/spieler/17432,17432,Hérita Ilunga,Defender - Left-Back,N/A,Success
Stephen Ireland,https://www.transfermarkt.com/stephen-ireland/profil/spieler/34838,34838,Stephen Ireland,Midfield - Attacking Midfield,Wythenshawe,Success
Branislav Ivanović,https://www.transfermarkt.com/branislav-ivanovi/profil/spieler/36827,36827,Branislav Ivanovic,Defender - Right-Back,N/A,Success
Jussi Jääskeläinen,https://www.transfermarkt.com/jussi-jskelinen/profil/spieler/3692,3692,Jussi Jääskeläinen,Goalkeeper,N/A,Success
Lars Jacobsen,https://www.transfermarkt.com/lars-jacobsen/profil/spieler/1423,1423,Lars Jacobsen,Defender - Right-Back,N/A,Success
Phil Jagielka,https://www.transfermarkt.com/phil-jagielka/profil/spieler/13520,13520,Phil Jagielka,Defender - Centre-Back,N/A,Success
Gonzalo Jara,https://www.transfermarkt.com/gonzalo-jara/profil/spieler/40429,40429,Gonzalo Jara,Defender - Centre-Back,N/A,Success
Matthew Jarvis,https://www.transfermarkt.com/matthew-jarvis/profil/spieler/15921,15921,Matt Jarvis,Attack - Left Winger,N/A,Success
Jermaine Jenas,https://www.transfermarkt.com/jermaine-jenas/profil/spieler/3461,3461,Jermaine Jenas,Midfield - Central Midfield,N/A,Success
Cameron Jerome,https://www.transfermarkt.com/cameron-jerome/profil/spieler/35855,35855,Cameron Jerome,Attack - Centre-Forward,FC Newsome,Success
Martin Jiránek,https://www.transfermarkt.com/martin-jirnek/profil/spieler/6065,6065,Martin Jiránek,Defender - Centre-Back,N/A,Success
Jô,https://www.transfermarkt.com/j/profil/spieler/34156,34156,Jô,Attack - Centre-Forward,N/A,Success
Adam Johnson,https://www.transfermarkt.com/adam-johnson/profil/spieler/31579,31579,Adam Johnson,Attack - Right Winger,N/A,Success
Andrew Johnson,https://www.transfermarkt.com/andrew-johnson/profil/spieler/14031,14031,Andy Johnson,Attack - Centre-Forward,N/A,Success
Eddie Johnson,https://www.transfermarkt.com/eddie-johnson/profil/spieler/38773,38773,Eddie Johnson,Attack - Centre-Forward,N/A,Success
