player_name,player_url,season,injury_type,from_date,until_date,days,days_text,games_missed,games_missed_text,club_at_injury
Javier Garrido,https://www.transfermarkt.com/javier-garrido/profil/spieler/23218,10/11,Achilles tendon problems,29/11/2010,17/02/2011,81,81 days,11,11,N/A
Javier Garrido,https://www.transfermarkt.com/javier-garrido/profil/spieler/23218,10/11,Thigh problems,25/08/2010,22/09/2010,29,29 days,3,3,N/A
Javier Garrido,https://www.transfermarkt.com/javier-garrido/profil/spieler/23218,08/09,Achilles tendon irritation,04/12/2008,15/12/2008,12,12 days,2,2,N/A
Giorgos Karagounis,https://www.transfermarkt.com/georgios-karagounis/profil/spieler/6106,13/14,Muscle injury,07/03/2014,20/03/2014,14,14 days,1,1,N/A
Maicon Sisenando,https://www.transfermarkt.com/maicon/profil/spieler/18301,15/16,Inflammation in the knee,14/01/2016,28/01/2016,15,15 days,2,2,N/A
Maicon Sisenando,https://www.transfermarkt.com/maicon/profil/spieler/18301,15/16,Hamstring injury,04/11/2015,07/11/2015,4,4 days,0,-,N/A
Maicon Sisenando,https://www.transfermarkt.com/maicon/profil/spieler/18301,15/16,Inflammation of ligaments in the knee,17/08/2015,31/08/2015,15,15 days,2,2,N/A
Maicon Sisenando,https://www.transfermarkt.com/maicon/profil/spieler/18301,14/15,Knee problems,13/02/2015,25/05/2015,102,102 days,18,18,N/A
Maicon Sisenando,https://www.transfermarkt.com/maicon/profil/spieler/18301,14/15,Knock,21/10/2014,30/11/2014,41,41 days,8,8,N/A
Maicon Sisenando,https://www.transfermarkt.com/maicon/profil/spieler/18301,14/15,Knock,18/08/2014,01/09/2014,15,15 days,1,1,N/A
Maicon Sisenando,https://www.transfermarkt.com/maicon/profil/spieler/18301,13/14,muscular problems,19/02/2014,05/03/2014,15,15 days,2,2,N/A
Maicon Sisenando,https://www.transfermarkt.com/maicon/profil/spieler/18301,13/14,Hamstring muscle injury,25/09/2013,15/10/2013,21,21 days,3,3,N/A
Maicon Sisenando,https://www.transfermarkt.com/maicon/profil/spieler/18301,12/13,Knee surgery,26/02/2013,30/03/2013,33,33 days,5,5,N/A
Maicon Sisenando,https://www.transfermarkt.com/maicon/profil/spieler/18301,12/13,Knee injury,12/12/2012,01/02/2013,52,52 days,10,10,N/A
Maicon Sisenando,https://www.transfermarkt.com/maicon/profil/spieler/18301,12/13,Ankle injury,18/09/2012,06/11/2012,50,50 days,12,12,N/A
Maicon Sisenando,https://www.transfermarkt.com/maicon/profil/spieler/18301,11/12,Knee problems,30/03/2012,21/04/2012,23,23 days,3,3,N/A
Maicon Sisenando,https://www.transfermarkt.com/maicon/profil/spieler/18301,11/12,Knock,15/02/2012,04/03/2012,19,19 days,2,2,N/A
Maicon Sisenando,https://www.transfermarkt.com/maicon/profil/spieler/18301,11/12,Overstretching,30/10/2011,09/12/2011,41,41 days,8,8,N/A
Maicon Sisenando,https://www.transfermarkt.com/maicon/profil/spieler/18301,11/12,Meniscus injury,16/08/2011,30/09/2011,46,46 days,9,9,N/A
Ki Sung-yueng,https://www.transfermarkt.com/sung-yueng-ki/profil/spieler/81796,24/25,unknown injury,12/04/2025,31/12/2025,264,264 days,20,20,N/A
Ki Sung-yueng,https://www.transfermarkt.com/sung-yueng-ki/profil/spieler/81796,23/24,Achilles tendon problems,10/06/2024,22/10/2024,135,135 days,20,20,N/A
Ki Sung-yueng,https://www.transfermarkt.com/sung-yueng-ki/profil/spieler/81796,22/23,Fitness,10/04/2023,17/04/2023,8,8 days,2,2,N/A
Ki Sung-yueng,https://www.transfermarkt.com/sung-yueng-ki/profil/spieler/81796,20/21,Thigh problems,08/04/2021,23/04/2021,16,16 days,4,4,N/A
Ki Sung-yueng,https://www.transfermarkt.com/sung-yueng-ki/profil/spieler/81796,20/21,Hamstring strain,27/02/2021,02/03/2021,4,4 days,0,-,N/A
Ki Sung-yueng,https://www.transfermarkt.com/sung-yueng-ki/profil/spieler/81796,20/21,Achilles tendon problems,19/09/2020,31/12/2020,104,104 days,10,10,N/A
Ki Sung-yueng,https://www.transfermarkt.com/sung-yueng-ki/profil/spieler/81796,20/21,Fitness,20/07/2020,25/08/2020,37,37 days,6,6,N/A
Ki Sung-yueng,https://www.transfermarkt.com/sung-yueng-ki/profil/spieler/81796,19/20,Ankle injury,12/06/2020,26/06/2020,15,15 days,0,-,N/A
Ki Sung-yueng,https://www.transfermarkt.com/sung-yueng-ki/profil/spieler/81796,19/20,Knock,30/09/2019,26/02/2020,150,150 days,23,23,N/A
Ki Sung-yueng,https://www.transfermarkt.com/sung-yueng-ki/profil/spieler/81796,18/19,Knee injury,06/05/2019,31/05/2019,26,26 days,1,1,N/A
Ki Sung-yueng,https://www.transfermarkt.com/sung-yueng-ki/profil/spieler/81796,18/19,Achilles tendon problems,19/01/2019,23/02/2019,36,36 days,5,5,N/A
Ki Sung-yueng,https://www.transfermarkt.com/sung-yueng-ki/profil/spieler/81796,18/19,Achilles tendon problems,07/01/2019,10/01/2019,4,4 days,0,-,N/A
Ki Sung-yueng,https://www.transfermarkt.com/sung-yueng-ki/profil/spieler/81796,17/18,Calf strain,14/12/2017,02/01/2018,20,20 days,1,1,N/A
Ki Sung-yueng,https://www.transfermarkt.com/sung-yueng-ki/profil/spieler/81796,16/17,Knee injury,14/06/2017,06/10/2017,115,115 days,2,2,N/A
Ki Sung-yueng,https://www.transfermarkt.com/sung-yueng-ki/profil/spieler/81796,16/17,Knee injury,31/01/2017,04/03/2017,33,33 days,0,-,N/A
Adrián,https://www.transfermarkt.com/adrian/profil/spieler/71271,21/22,Calf injury,03/12/2021,02/01/2022,31,31 days,7,7,N/A
Adrián,https://www.transfermarkt.com/adrian/profil/spieler/71271,15/16,Calf injury,06/05/2016,16/05/2016,11,11 days,3,3,N/A
Luis Alberto,https://www.transfermarkt.com/luis-alberto/profil/spieler/128220,23/24,Adductor injury,22/12/2023,09/01/2024,19,19 days,2,2,N/A
Luis Alberto,https://www.transfermarkt.com/luis-alberto/profil/spieler/128220,23/24,Thigh problems,02/12/2023,07/12/2023,6,6 days,1,1,N/A
Luis Alberto,https://www.transfermarkt.com/luis-alberto/profil/spieler/128220,22/23,Knee problems,27/12/2022,05/01/2023,10,10 days,1,1,N/A
Luis Alberto,https://www.transfermarkt.com/luis-alberto/profil/spieler/128220,21/22,Adductor injury,18/05/2022,22/05/2022,5,5 days,1,1,N/A
Luis Alberto,https://www.transfermarkt.com/luis-alberto/profil/spieler/128220,21/22,muscular problems,10/12/2021,14/12/2021,5,5 days,1,1,N/A
Luis Alberto,https://www.transfermarkt.com/luis-alberto/profil/spieler/128220,20/21,Ankle injury,30/03/2021,03/04/2021,5,5 days,0,-,N/A
Luis Alberto,https://www.transfermarkt.com/luis-alberto/profil/spieler/128220,20/21,Appendectomy,19/01/2021,30/01/2021,12,12 days,3,3,N/A
Luis Alberto,https://www.transfermarkt.com/luis-alberto/profil/spieler/128220,20/21,Knock,11/12/2020,14/12/2020,4,4 days,1,1,N/A
Luis Alberto,https://www.transfermarkt.com/luis-alberto/profil/spieler/128220,20/21,Corona virus,27/10/2020,05/11/2020,10,10 days,3,3,N/A
Luis Alberto,https://www.transfermarkt.com/luis-alberto/profil/spieler/128220,19/20,Knee problems,19/07/2020,22/07/2020,4,4 days,1,1,N/A
Luis Alberto,https://www.transfermarkt.com/luis-alberto/profil/spieler/128220,19/20,muscular problems,20/01/2020,23/01/2020,4,4 days,1,1,N/A
Luis Alberto,https://www.transfermarkt.com/luis-alberto/profil/spieler/128220,18/19,Back problems,15/05/2019,27/05/2019,13,13 days,2,2,N/A
Luis Alberto,https://www.transfermarkt.com/luis-alberto/profil/spieler/128220,18/19,Adductor injury,14/02/2019,23/02/2019,10,10 days,2,2,N/A
Luis Alberto,https://www.transfermarkt.com/luis-alberto/profil/spieler/128220,18/19,Hamstring injury,04/02/2019,11/02/2019,8,8 days,1,1,N/A
Luis Alberto,https://www.transfermarkt.com/luis-alberto/profil/spieler/128220,18/19,Inflammation of pubic bone,27/11/2018,06/12/2018,10,10 days,2,2,N/A
Sone Aluko,https://www.transfermarkt.com/sone-aluko/profil/spieler/42198,16/17,Thigh problems,15/09/2016,19/09/2016,5,5 days,1,1,N/A
Sone Aluko,https://www.transfermarkt.com/sone-aluko/profil/spieler/42198,13/14,Calf injury,01/11/2013,30/12/2013,60,60 days,12,12,N/A
Sone Aluko,https://www.transfermarkt.com/sone-aluko/profil/spieler/42198,12/13,Achilles tendon rupture,15/01/2013,01/03/2013,46,46 days,15,15,N/A
Sone Aluko,https://www.transfermarkt.com/sone-aluko/profil/spieler/42198,12/13,Knee problems,27/11/2012,23/12/2012,27,27 days,4,4,N/A
Sone Aluko,https://www.transfermarkt.com/sone-aluko/profil/spieler/42198,10/11,Achilles tendon surgery,14/09/2010,23/10/2010,40,40 days,5,5,N/A
Sone Aluko,https://www.transfermarkt.com/sone-aluko/profil/spieler/42198,09/10,Groin problems,15/12/2009,31/01/2010,48,48 days,13,13,N/A
Sone Aluko,https://www.transfermarkt.com/sone-aluko/profil/spieler/42198,09/10,Stomach problems,07/11/2009,28/11/2009,22,22 days,2,2,N/A
Kim Bo-kyung,https://www.transfermarkt.com/bo-kyung-kim/profil/spieler/128375,22/23,unknown injury,29/10/2023,28/11/2023,31,31 days,2,2,N/A
Kim Bo-kyung,https://www.transfermarkt.com/bo-kyung-kim/profil/spieler/128375,20/21,Fitness,01/08/2021,08/08/2021,8,8 days,2,2,N/A
Kim Bo-kyung,https://www.transfermarkt.com/bo-kyung-kim/profil/spieler/128375,19/20,Ankle injury,28/06/2020,08/07/2020,11,11 days,1,1,N/A
Kim Bo-kyung,https://www.transfermarkt.com/bo-kyung-kim/profil/spieler/128375,15/16,Injury to the ankle,11/10/2015,06/11/2015,27,27 days,3,3,N/A
Kim Bo-kyung,https://www.transfermarkt.com/bo-kyung-kim/profil/spieler/128375,11/12,Facial fracture,27/09/2011,11/11/2011,46,46 days,8,8,N/A
Cabral,https://www.transfermarkt.com/cabral/profil/spieler/33046,19/20,unknown injury,22/01/2020,19/02/2020,29,29 days,4,4,N/A
Cabral,https://www.transfermarkt.com/cabral/profil/spieler/33046,19/20,Ill,21/11/2019,28/11/2019,8,8 days,1,1,N/A
Cabral,https://www.transfermarkt.com/cabral/profil/spieler/33046,18/19,unknown injury,27/03/2019,01/05/2019,36,36 days,6,6,N/A
Cabral,https://www.transfermarkt.com/cabral/profil/spieler/33046,18/19,Ill,13/12/2018,21/01/2019,40,40 days,1,1,N/A
Cabral,https://www.transfermarkt.com/cabral/profil/spieler/33046,16/17,unknown injury,08/03/2017,19/03/2017,12,12 days,1,1,N/A
Cabral,https://www.transfermarkt.com/cabral/profil/spieler/33046,10/11,unknown injury,16/03/2011,23/03/2011,8,8 days,1,1,N/A
Cala,https://www.transfermarkt.com/juan-cala/profil/spieler/67089,22/23,Tear of the lateral meniscus,10/11/2022,10/06/2023,213,213 days,25,25,N/A
Cala,https://www.transfermarkt.com/juan-cala/profil/spieler/67089,16/17,Achilles tendon problems,07/11/2016,18/11/2016,12,12 days,1,1,N/A
Cala,https://www.transfermarkt.com/juan-cala/profil/spieler/67089,15/16,Knock,15/04/2016,01/05/2016,17,17 days,3,3,N/A
Cala,https://www.transfermarkt.com/juan-cala/profil/spieler/67089,15/16,Meniscus injury,10/09/2015,18/10/2015,39,39 days,4,4,N/A
Cala,https://www.transfermarkt.com/juan-cala/profil/spieler/67089,14/15,Thigh problems,14/04/2015,17/04/2015,4,4 days,0,-,N/A
Cala,https://www.transfermarkt.com/juan-cala/profil/spieler/67089,10/11,Meniscus injury,11/05/2011,01/07/2011,52,52 days,5,5,N/A
Cala,https://www.transfermarkt.com/juan-cala/profil/spieler/67089,08/09,Cruciate ligament tear,02/11/2008,01/04/2009,151,151 days,20,20,N/A
José Cañas,https://www.transfermarkt.com/jose-alberto-canas/profil/spieler/69609,23/24,unknown injury,06/02/2024,25/02/2024,20,20 days,3,3,N/A
José Cañas,https://www.transfermarkt.com/jose-alberto-canas/profil/spieler/69609,23/24,unknown injury,15/10/2023,14/01/2024,92,92 days,11,11,N/A
José Cañas,https://www.transfermarkt.com/jose-alberto-canas/profil/spieler/69609,18/19,Hip injury,28/01/2019,08/03/2019,40,40 days,8,8,N/A
José Cañas,https://www.transfermarkt.com/jose-alberto-canas/profil/spieler/69609,18/19,Hip problems,12/01/2019,23/01/2019,12,12 days,3,3,N/A
José Cañas,https://www.transfermarkt.com/jose-alberto-canas/profil/spieler/69609,16/17,Collateral ligament injury,09/02/2017,27/02/2017,19,19 days,5,5,N/A
José Cañas,https://www.transfermarkt.com/jose-alberto-canas/profil/spieler/69609,15/16,Achilles tendon irritation,07/04/2016,02/05/2016,26,26 days,4,4,N/A
José Cañas,https://www.transfermarkt.com/jose-alberto-canas/profil/spieler/69609,15/16,Broken toe,31/12/2015,31/03/2016,92,92 days,14,14,N/A
José Cañas,https://www.transfermarkt.com/jose-alberto-canas/profil/spieler/69609,14/15,Muscle strain,09/02/2015,16/02/2015,8,8 days,2,2,N/A
Mohamed Gedo,https://www.transfermarkt.com/gedo/profil/spieler/104941,18/19,unknown injury,03/10/2018,30/10/2018,28,28 days,3,3,N/A
Mohamed Gedo,https://www.transfermarkt.com/gedo/profil/spieler/104941,13/14,Cruciate ligament injury,26/05/2014,26/11/2014,185,185 days,0,-,N/A
Mohamed Gedo,https://www.transfermarkt.com/gedo/profil/spieler/104941,12/13,Broken foot,19/04/2013,22/09/2013,157,157 days,8,8,N/A
Mohamed Gedo,https://www.transfermarkt.com/gedo/profil/spieler/104941,12/13,Foot injury,11/04/2013,19/04/2013,9,9 days,2,2,N/A
Mohamed Gedo,https://www.transfermarkt.com/gedo/profil/spieler/104941,10/11,Torn lateral knee ligament,19/09/2010,03/10/2010,15,15 days,2,2,N/A
Mats Møller Dæhli,https://www.transfermarkt.com/mats-moller-daehli/profil/spieler/190831,25/26,unknown injury,30/08/2025,22/09/2025,24,24 days,3,3,N/A
Mats Møller Dæhli,https://www.transfermarkt.com/mats-moller-daehli/profil/spieler/190831,23/24,strain,21/04/2024,22/05/2024,32,32 days,8,8,N/A
Mats Møller Dæhli,https://www.transfermarkt.com/mats-moller-daehli/profil/spieler/190831,23/24,Ill,19/10/2023,22/10/2023,4,4 days,0,-,N/A
Mats Møller Dæhli,https://www.transfermarkt.com/mats-moller-daehli/profil/spieler/190831,23/24,Fitness,30/08/2023,06/09/2023,8,8 days,1,1,N/A
Mats Møller Dæhli,https://www.transfermarkt.com/mats-moller-daehli/profil/spieler/190831,23/24,Groin problems,27/07/2023,29/08/2023,34,34 days,5,5,N/A
Mats Møller Dæhli,https://www.transfermarkt.com/mats-moller-daehli/profil/spieler/190831,22/23,Ill,24/05/2023,29/05/2023,6,6 days,1,1,N/A
Mats Møller Dæhli,https://www.transfermarkt.com/mats-moller-daehli/profil/spieler/190831,22/23,Ill,13/04/2023,17/04/2023,5,5 days,1,1,N/A
Mats Møller Dæhli,https://www.transfermarkt.com/mats-moller-daehli/profil/spieler/190831,22/23,muscular problems,06/08/2022,09/08/2022,4,4 days,1,1,N/A
Mats Møller Dæhli,https://www.transfermarkt.com/mats-moller-daehli/profil/spieler/190831,19/20,Hamstring injury,30/01/2020,24/02/2020,26,26 days,4,4,N/A
Mats Møller Dæhli,https://www.transfermarkt.com/mats-moller-daehli/profil/spieler/190831,18/19,Stomach flu,07/03/2019,10/03/2019,4,4 days,0,-,N/A
Mats Møller Dæhli,https://www.transfermarkt.com/mats-moller-daehli/profil/spieler/190831,17/18,Groin surgery,04/12/2017,15/01/2018,43,43 days,2,2,N/A
Mats Møller Dæhli,https://www.transfermarkt.com/mats-moller-daehli/profil/spieler/190831,16/17,Knock,06/02/2017,22/02/2017,17,17 days,2,2,N/A
Mats Møller Dæhli,https://www.transfermarkt.com/mats-moller-daehli/profil/spieler/190831,15/16,Patellar tendinopathy syndrome,31/08/2015,29/02/2016,183,183 days,30,30,N/A
Mats Møller Dæhli,https://www.transfermarkt.com/mats-moller-daehli/profil/spieler/190831,15/16,Patellar tendon irritation,02/07/2015,30/07/2015,29,29 days,1,1,N/A
Mats Møller Dæhli,https://www.transfermarkt.com/mats-moller-daehli/profil/spieler/190831,14/15,Patellar tendon problems,06/04/2015,29/06/2015,85,85 days,12,12,N/A
Willian,https://www.transfermarkt.com/willian/profil/spieler/52769,25/26,Broken foot,29/09/2025,24/11/2025,57,57 days,10,10,N/A
Willian,https://www.transfermarkt.com/willian/profil/spieler/52769,24/25,Muscle injury,28/10/2024,15/11/2024,19,19 days,4,4,N/A
Willian,https://www.transfermarkt.com/willian/profil/spieler/52769,24/25,Ankle injury,04/10/2024,21/10/2024,18,18 days,2,2,N/A
Willian,https://www.transfermarkt.com/willian/profil/spieler/52769,23/24,Hamstring injury,20/12/2023,30/12/2023,11,11 days,0,-,N/A
Willian,https://www.transfermarkt.com/willian/profil/spieler/52769,23/24,Achilles tendon problems,24/08/2023,01/09/2023,9,9 days,0,-,N/A
Willian,https://www.transfermarkt.com/willian/profil/spieler/52769,22/23,Torn muscle fiber,25/04/2023,02/05/2023,8,8 days,2,2,N/A
Willian,https://www.transfermarkt.com/willian/profil/spieler/52769,22/23,Thigh problems,10/03/2023,13/03/2023,4,4 days,1,1,N/A
Willian,https://www.transfermarkt.com/willian/profil/spieler/52769,22/23,Calf injury,29/09/2022,12/10/2022,14,14 days,2,2,N/A
Willian,https://www.transfermarkt.com/willian/profil/spieler/52769,20/21,Ill,25/12/2020,01/01/2021,8,8 days,2,2,N/A
Willian,https://www.transfermarkt.com/willian/profil/spieler/52769,20/21,Calf injury,23/11/2020,28/11/2020,6,6 days,1,1,N/A
Willian,https://www.transfermarkt.com/willian/profil/spieler/52769,20/21,Calf injury,18/10/2020,31/10/2020,14,14 days,2,2,N/A
Willian,https://www.transfermarkt.com/willian/profil/spieler/52769,19/20,Ankle injury,31/07/2020,13/08/2020,14,14 days,1,1,N/A
Willian,https://www.transfermarkt.com/willian/profil/spieler/52769,19/20,Calf injury,05/03/2020,07/03/2020,3,3 days,0,-,N/A
Willian,https://www.transfermarkt.com/willian/profil/spieler/52769,19/20,Hamstring injury,04/07/2019,12/08/2019,40,40 days,1,1,N/A
Willian,https://www.transfermarkt.com/willian/profil/spieler/52769,18/19,Knock,03/01/2019,11/01/2019,9,9 days,1,1,N/A
James Wilson,https://www.transfermarkt.com/james-wilson/profil/spieler/214104,18/19,Knock,04/10/2018,08/10/2018,5,5 days,1,1,N/A
James Wilson,https://www.transfermarkt.com/james-wilson/profil/spieler/214104,18/19,Knee injury,16/08/2018,21/09/2018,37,37 days,3,3,N/A
James Wilson,https://www.transfermarkt.com/james-wilson/profil/spieler/214104,16/17,Cruciate ligament tear,17/10/2016,25/08/2017,313,313 days,48,48,N/A
James Wilson,https://www.transfermarkt.com/james-wilson/profil/spieler/214104,14/15,Foot bruise,08/09/2014,02/10/2014,25,25 days,3,3,N/A
James Wilson,https://www.transfermarkt.com/james-wilson/profil/spieler/214104,14/15,Broken thumb,17/07/2014,31/07/2014,15,15 days,0,-,N/A
Michael Duff,https://www.transfermarkt.com/michael-duff/profil/spieler/36894,09/10,Ankle injury,02/08/2009,10/09/2009,40,40 days,8,8,N/A
Fernando,https://www.transfermarkt.com/fernando/profil/spieler/51174,24/25,Knee injury,02/06/2025,,258,258 days,9,9,N/A
Fernando,https://www.transfermarkt.com/fernando/profil/spieler/51174,24/25,Calf injury,20/10/2024,20/11/2024,32,32 days,4,4,N/A
Fernando,https://www.transfermarkt.com/fernando/profil/spieler/51174,24/25,Hamstring injury,14/07/2024,13/08/2024,31,31 days,6,6,N/A
Fernando,https://www.transfermarkt.com/fernando/profil/spieler/51174,23/24,Shoulder injury,17/04/2024,28/04/2024,12,12 days,3,3,N/A
Fernando,https://www.transfermarkt.com/fernando/profil/spieler/51174,23/24,Shoulder injury,04/12/2023,28/01/2024,56,56 days,11,11,N/A
Fernando,https://www.transfermarkt.com/fernando/profil/spieler/51174,23/24,Groin problems,02/11/2023,06/11/2023,5,5 days,1,1,N/A
Fernando,https://www.transfermarkt.com/fernando/profil/spieler/51174,23/24,Groin problems,23/10/2023,27/10/2023,5,5 days,1,1,N/A
Fernando,https://www.transfermarkt.com/fernando/profil/spieler/51174,23/24,muscular problems,25/08/2023,11/09/2023,18,18 days,1,1,N/A
Fernando,https://www.transfermarkt.com/fernando/profil/spieler/51174,22/23,Mononucleation,18/09/2022,03/11/2022,47,47 days,10,10,N/A
Fernando,https://www.transfermarkt.com/fernando/profil/spieler/51174,21/22,Ankle injury,28/02/2022,01/07/2022,124,124 days,14,14,N/A
Fernando,https://www.transfermarkt.com/fernando/profil/spieler/51174,19/20,Adductor injury,02/03/2020,30/04/2020,60,60 days,1,1,N/A
Fernando,https://www.transfermarkt.com/fernando/profil/spieler/51174,19/20,Groin injury,25/11/2019,05/12/2019,11,11 days,2,2,N/A
Fernando,https://www.transfermarkt.com/fernando/profil/spieler/51174,18/19,Knee problems,14/02/2019,18/03/2019,33,33 days,7,7,N/A
Fernando,https://www.transfermarkt.com/fernando/profil/spieler/51174,18/19,Hamstring strain,19/10/2018,19/11/2018,32,32 days,5,5,N/A
Fernando,https://www.transfermarkt.com/fernando/profil/spieler/51174,17/18,Knee medial ligament tear,24/12/2017,21/02/2018,60,60 days,9,9,N/A
Nenê,https://www.transfermarkt.com/nene/profil/spieler/29091,24/25,Calf injury,08/05/2025,17/05/2025,10,10 days,1,1,N/A
Nenê,https://www.transfermarkt.com/nene/profil/spieler/29091,23/24,Foot injury,31/10/2023,01/03/2024,123,123 days,14,14,N/A
Nenê,https://www.transfermarkt.com/nene/profil/spieler/29091,12/13,Facial fracture,22/10/2012,10/11/2012,20,20 days,5,5,N/A
José Pozo,https://www.transfermarkt.com/jose-pozo/profil/spieler/195605,19/20,Hamstring injury,27/01/2020,09/03/2020,43,43 days,7,7,N/A
José Pozo,https://www.transfermarkt.com/jose-pozo/profil/spieler/195605,17/18,Ankle sprain,16/04/2018,26/04/2018,11,11 days,1,1,N/A
José Pozo,https://www.transfermarkt.com/jose-pozo/profil/spieler/195605,14/15,Ill,22/12/2014,05/01/2015,15,15 days,4,4,N/A
José Pozo,https://www.transfermarkt.com/jose-pozo/profil/spieler/195605,12/13,Ankle surgery,12/04/2013,09/09/2013,151,151 days,0,-,N/A
