transfermarkt_id,player_name,player_url,status,name_home_country_fbref,dob_age,place_birth,height,citizenship,position,foot,debut_season,debut_age,first_club,debut_year,transfermarkt_url
24209,Tamir Cohen,https://fbref.com/en/players/d1b983de/Tamir-Cohen,Success,Not found,4-Mar-84,Not found,181,Israel,MF (AM),Not found,2007-2008,23 years,Bolton,2007,https://www.transfermarkt.com/tamir-cohen/profil/spieler/24209
61644,Jack Colback,https://fbref.com/en/players/963a9201/Jack-Colback,Success,Not found,24-Oct-89,Not found,176,England eng,"DF-MF (DM, left)",Left,2009-2010,19 years,Ipswich Town,2009,https://www.transfermarkt.com/jack-colback/profil/spieler/61644
3182,Ashley Cole,https://fbref.com/en/players/be091289/Ashley-Cole,Success,Not found,20-Dec-80,Not found,176,England eng,"DF (FB, left)",Left,1999-2000,18 years,Arsenal,1999,https://www.transfermarkt.com/ashley-cole/profil/spieler/3182
3179,Carlton Cole,https://fbref.com/en/players/51b2effb/Carlton-Cole,Success,Not found,12-Oct-83,Not found,191,England eng,FW,Right,2001-2002,17 years,Chelsea,2001,https://www.transfermarkt.com/carlton-cole/profil/spieler/3179
3876,Joe Cole,https://fbref.com/en/players/2c2f117b/Joe-Cole,Success,Not found,8-Nov-81,Not found,175,England eng,MF (AM-WM),Right,1998-1999,16 years,West Ham,1998,https://www.transfermarkt.com/joe-cole/profil/spieler/3876
68390,Séamus Coleman,https://fbref.com/en/players/0420d84f/Seamus-Coleman,Success,Not found,"October 11, 1988 (Age: 37-045d)","Donegal, Republic of Ireland",177,Republic of Ireland,"DF-MF (CB-FB, right)",Right,2009-2010,20 years,Blackpool,2009,https://www.transfermarkt.com/samus-coleman/profil/spieler/68390
26183,Danny Collins,https://fbref.com/en/players/b89cd819/Danny-Collins,Success,Not found,6-Aug-80,Not found,185,Wales wls  Other: England,DF (CB-FB),Left,2004-2005,23 years,Chester City,2004,https://www.transfermarkt.com/danny-collins/profil/spieler/26183
12691,James Collins,https://fbref.com/en/players/95471a13/James-Collins,Success,Not found,"December 1, 1990 (Age: 34-359d)","Coventry, England, United Kingdom",188,Republic of Ireland ie  Other: England,FW,Right,2009-2010,18 years,Darlington,2009,https://www.transfermarkt.com/james-collins/profil/spieler/12691
61568,Jack Collison,https://fbref.com/en/players/0566f8a9/Jack-Collison,Success,Not found,2-Oct-88,Not found,183,Wales wls  Other: England,MF,Not found,2007-2008,18 years,West Ham,2007,https://www.transfermarkt.com/jack-collison/profil/spieler/61568
6150,Fabricio Coloccini,https://fbref.com/en/players/78b3399f/Fabricio-Coloccini,Success,Not found,22-Jan-82,Not found,183,Argentina,"DF-MF (CB-DM-FB, right)",Right,2001-2002,19 years,Alavés,2001,https://www.transfermarkt.com/fabricio-coloccini/profil/spieler/6150
61646,Jordan Cook,https://fbref.com/en/players/28a7e81c/Jordan-Cook,Success,Not found,20-Mar-90,Not found,175,Not found,FW,Right,2009-2010,19 years,Darlington,2009,https://www.transfermarkt.com/jordan-cook/profil/spieler/61646
34393,Vedran Ćorluka,https://fbref.com/en/players/6ceef869/Vedran-Corluka,Success,Not found,5-Feb-86,Not found,192,Croatia hr  Other: Bosnia and Herzegovina,DF (CB),Right,2007-2008,21 years,Manchester City,2007,https://www.transfermarkt.com/vedran-orluka/profil/spieler/34393
37398,Manuel da Costa,https://fbref.com/en/players/50e14b3c/Manuel-da-Costa,Success,Not found,6-May-86,Not found,192,Morocco ma  Other: France,DF (CB),Right,2005-2006,19 years,Nancy,2005,https://www.transfermarkt.com/manuel-da-costa/profil/spieler/37398
37150,Simon Cox,https://fbref.com/en/players/6124c209/Simon-Cox,Success,Not found,28-Apr-87,Not found,180,Republic of Ireland ie  Other: England,FW,Right,2005-2006,18 years,Reading,2005,https://www.transfermarkt.com/simon-cox/profil/spieler/37150
4129,Jody Craddock,https://fbref.com/en/players/573e5dd2/Jody-Craddock,Success,Not found,25-Jul-75,Not found,183,Not found,DF-MF (CB),Not found,1999-2000,24 years,Sunderland,1999,https://www.transfermarkt.com/jody-craddock/profil/spieler/4129
9499,Stephen Crainey,https://fbref.com/en/players/2f6dd6a3/Stephen-Crainey,Success,Not found,22-Jun-81,Not found,175,Scotland sct,"DF (FB, left)",Right,2000-2001,19 years,Celtic,2000,https://www.transfermarkt.com/stephen-crainey/profil/spieler/9499
4072,Peter Crouch,https://fbref.com/en/players/73d9bdc7/Peter-Crouch,Success,Not found,30-Jan-81,Not found,201,England eng,FW,Right,2001-2002,20 years,Portsmouth,2001,https://www.transfermarkt.com/peter-crouch/profil/spieler/4072
3151,Carlo Cudicini,https://fbref.com/en/players/df77463a/Carlo-Cudicini,Success,Not found,6-Sep-73,Not found,185,Italy,GK,Not found,1996-1997,22 years,Lazio,1996,https://www.transfermarkt.com/carlo-cudicini/profil/spieler/3151
16576,Carlos Cuéllar,https://fbref.com/en/players/1222ab35/Carlos-Cuellar,Success,Not found,23-Aug-81,Not found,190,Not found,DF (CB),Right,2001-2002,19 years,Numancia,2001,https://www.transfermarkt.com/carlos-cullar/profil/spieler/16576
62688,Scott Dann,https://fbref.com/en/players/52105203/Scott-Dann,Success,Not found,14-Feb-87,Not found,188,England eng,DF (CB),Right,2004-2005,17 years,Walsall,2004,https://www.transfermarkt.com/scott-dann/profil/spieler/62688
18227,Curtis Davies,https://fbref.com/en/players/607fb965/Curtis-Davies,Success,Not found,15-Mar-85,Not found,188,Sierra Leone sl  Other: England,DF (CB),Right,2003-2004,18 years,Luton Town,2003,https://www.transfermarkt.com/curtis-davies/profil/spieler/18227
4114,Kevin Davies,https://fbref.com/en/players/2f726a89/Kevin-Davies,Success,Not found,26-Mar-77,Not found,183,England eng,FW,Not found,1997-1998,20 years,Southampton,1997,https://www.transfermarkt.com/kevin-davies/profil/spieler/4114
36917,Mark Davies,https://fbref.com/en/players/3de91e73/Mark-Davies,Success,Not found,18-Feb-88,Not found,180,England eng,MF,Right,2005-2006,17 years,Wolves,2005,https://www.transfermarkt.com/mark-davies/profil/spieler/36917
4056,Simon Davies,https://fbref.com/en/players/522b6d6c/Simon-Davies,Success,Not found,23-Oct-79,Not found,178,Wales wls,MF (WM),Right,1999-2000,19 years,Tottenham,1999,https://www.transfermarkt.com/simon-davies/profil/spieler/4056
9988,Michael Dawson,https://fbref.com/en/players/4771114f/Michael-Dawson,Success,Not found,18-Nov-83,Not found,188,England eng,"DF (CB, right)",Right,2001-2002,17 years,Nott'ham Forest,2001,https://www.transfermarkt.com/michael-dawson/profil/spieler/9988
3875,Jermain Defoe,https://fbref.com/en/players/f1e8372d/Jermain-Defoe,Success,Not found,7-Oct-82,Not found,170,England eng,FW,Right,2000-2001,17 years,West Ham,2000,https://www.transfermarkt.com/jermain-defoe/profil/spieler/3875
610849,Rory Delap,https://fbref.com/en/players/9b0dac73/Rory-Delap,Success,Not found,6-Jul-76,Not found,183,Republic of Ireland,MF (AM),Not found,1997-1998,21 years,Derby County,1997,https://www.transfermarkt.com/rory-delap/profil/spieler/610849
62642,Nathan Delfouneso,https://fbref.com/en/players/49ae4072/Nathan-Delfouneso,Success,Not found,2-Feb-91,Not found,185,England eng,FW-MF,Right,2008-2009,17 years,Aston Villa,2008,https://www.transfermarkt.com/nathan-delfouneso/profil/spieler/62642
50362,Fabian Delph,https://fbref.com/en/players/111c3236/Fabian-Delph,Success,Not found,21-Nov-89,Not found,175,England eng,DF-MF,Left,2007-2008,17 years,Leeds United,2007,https://www.transfermarkt.com/fabian-delph/profil/spieler/50362
19368,Mousa Dembélé,https://fbref.com/en/players/f7ee69fb/Mousa-Dembele,Success,Not found,16-Jul-87,Not found,185,Belgium,MF (DM),Left,2003-2004,16 years,Beerschot,2003,https://www.transfermarkt.com/mousa-dembl/profil/spieler/19368
42188,Ishmel Demontagnac,https://fbref.com/en/players/81c7d697/Ishmel-Demontagnac,Success,Not found,15-Jun-88,Not found,178,England eng,MF (WM),Not found,2005-2006,17 years,Walsall,2005,https://www.transfermarkt.com/ishmel-demontagnac/profil/spieler/42188
27577,Clint Dempsey,https://fbref.com/en/players/523d9de6/Clint-Dempsey,Success,Not found,9-Mar-83,Not found,188,United States,FW-MF (AM-WM),Right,2004,20 years,NE Revolution,Not found,https://www.transfermarkt.com/clint-dempsey/profil/spieler/27577
7660,Denílson,https://fbref.com/en/players/87582241/Denilson,Success,Not found,24-Aug-77,Not found,177,Brazil,MF (AM-WM),Not found,1998-1999,20 years,Real Betis,1998,https://www.transfermarkt.com/denlson/profil/spieler/7660
3516,Edwin van der Sar,https://fbref.com/en/players/98ee8a67/Edwin-van-der-Sar,Success,Not found,29-Oct-70,Not found,197,Netherlands,GK,Right,1999-2000,28 years,Juventus,1999,https://www.transfermarkt.com/edwin-van-der-sar/profil/spieler/3516
4192,Rafael van der Vaart,https://fbref.com/en/players/41473b67/Rafael-van-der-Vaart,Success,Not found,11-Feb-83,Not found,176,Netherlands,MF (AM),Left,2000-2001,17 years,Ajax,2000,https://www.transfermarkt.com/rafael-van-der-vaart/profil/spieler/4192
15175,Matt Derbyshire,https://fbref.com/en/players/193ed0c0/Matt-Derbyshire,Success,Not found,14-Apr-86,Not found,185,England eng,FW,Right,2004-2005,18 years,Blackburn,2004,https://www.transfermarkt.com/matt-derbyshire/profil/spieler/15175
59783,Franco Di Santo,https://fbref.com/en/players/549c6ba7/Franco-Di-Santo,Success,Not found,7-Apr-89,Not found,193,Argentina,FW,Right,2008-2009,19 years,Chelsea,2008,https://www.transfermarkt.com/franco-di-santo/profil/spieler/59783
26763,Abou Diaby,https://fbref.com/en/players/8c8b5071/Abou-Diaby,Success,Not found,11-May-86,Not found,190,France,MF (DM),Right,2004-2005,18 years,Auxerre,2004,https://www.transfermarkt.com/abou-diaby/profil/spieler/26763
23197,Alessandro Diamanti,https://fbref.com/en/players/cb5af1af/Alessandro-Diamanti,Success,Not found,2-May-83,Not found,180,Italy,FW-MF (AM),Left,2004-2005,21 years,AlbinoLeffe,2004,https://www.transfermarkt.com/alessandro-diamanti/profil/spieler/23197
70950,Mohamed Diamé,https://fbref.com/en/players/b7d082af/Mohamed-Diame,Success,Not found,14-Jun-87,Not found,185,Senegal sn  Other: France,MF (AM-CM-DM),Right,2008-2009,21 years,Rayo Vallecano,2008,https://www.transfermarkt.com/mohamed-diam/profil/spieler/70950
3600,Salif Diao,https://fbref.com/en/players/acc326da/Salif-Diao,Success,Not found,10-Feb-77,Not found,186,Senegal,MF (DM),Not found,1996-1997,19 years,Monaco,1996,https://www.transfermarkt.com/salif-diao/profil/spieler/3600
63285,Kagisho Dikgacoi,https://fbref.com/en/players/701d7cac/Kagisho-Dikgacoi,Success,Not found,24-Nov-84,Not found,180,South Africa,MF (CM-DM),Right,2009-2010,24 years,Fulham,2009,https://www.transfermarkt.com/kagisho-dikgacoi/profil/spieler/63285
3356,Sylvain Distin,https://fbref.com/en/players/002d06bb/Sylvain-Distin,Success,Not found,16-Dec-77,Not found,192,Not found,DF (CB),Left,2000-2001,22 years,Paris S-G,2000,https://www.transfermarkt.com/sylvain-distin/profil/spieler/3356
34561,Johan Djourou,https://fbref.com/en/players/b8673e18/Johan-Djourou,Success,Not found,18-Jan-87,Not found,192,Switzerland ch  Other: Côte d'Ivoire,DF (CB),Right,2005-2006,18 years,Arsenal,2005,https://www.transfermarkt.com/johan-djourou/profil/spieler/34561
36608,Graham Dorrans,https://fbref.com/en/players/eeb032db/Graham-Dorrans,Success,Not found,5-May-87,Not found,175,Scotland sct,FW-MF (AM-DM),Both,2004-2005,17 years,Livingston,2004,https://www.transfermarkt.com/graham-dorrans/profil/spieler/36608
44674,Giovani dos Santos,https://fbref.com/en/players/7dba6233/Giovani-dos-Santos,Success,Not found,11-May-89,Not found,175,Mexico,FW-MF (AM-WM),Left,2007-2008,18 years,Barcelona,2007,https://www.transfermarkt.com/giovani-dos-santos/profil/spieler/44674
4063,Stewart Downing,https://fbref.com/en/players/b13c4620/Stewart-Downing,Success,Not found,22-Jul-84,Not found,180,England eng,"FW-MF (AM-WM, left)",Left,2001-2002,17 years,Middlesbrough,2001,https://www.transfermarkt.com/stewart-downing/profil/spieler/4063
28728,Colin Doyle,https://fbref.com/en/players/93b41c46/Colin-Doyle,Success,Not found,"June 12, 1985 (Age: 40-166d)","Cork, Republic of Ireland",196,Republic of Ireland,GK,Right,2004-2005,19 years,Nott'ham Forest,2004,https://www.transfermarkt.com/colin-doyle/profil/spieler/28728
35193,Kevin Doyle,https://fbref.com/en/players/c4689de2/Kevin-Doyle,Success,Not found,18-Sep-83,Not found,182,Republic of Ireland,FW,Right,2005-2006,21 years,Reading,2005,https://www.transfermarkt.com/kevin-doyle/profil/spieler/35193
3924,Didier Drogba,https://fbref.com/en/players/945dea33/Didier-Drogba,Success,Not found,11-Mar-78,Not found,189,Côte d'Ivoire,FW,Right,2001-2002,23 years,Guingamp,2001,https://www.transfermarkt.com/didier-drogba/profil/spieler/3924
3259,Damien Duff,https://fbref.com/en/players/057a6936/Damien-Duff,Success,Not found,2-Mar-79,Not found,176,Republic of Ireland,"FW-MF (WM, left & right)",Not found,1996-1997,17 years,Blackburn,1996,https://www.transfermarkt.com/damien-duff/profil/spieler/3259
4243,David Dunn,https://fbref.com/en/players/7ecdf483/David-Dunn,Success,Not found,27-Dec-79,Not found,178,England eng,MF,Left,1998-1999,18 years,Blackburn,1998,https://www.transfermarkt.com/david-dunn/profil/spieler/4243
3807,Richard Dunne,https://fbref.com/en/players/6cbc015d/Richard-Dunne,Success,Not found,21-Sep-79,Not found,188,Republic of Ireland,DF (CB),Right,1996-1997,16 years,Everton,1996,https://www.transfermarkt.com/richard-dunne/profil/spieler/3807
3118,Kieron Dyer,https://fbref.com/en/players/90b5a2f2/Kieron-Dyer,Success,Not found,29-Dec-78,Not found,173,England eng,MF (AM-WM),Not found,1999-2000,20 years,Newcastle Utd,1999,https://www.transfermarkt.com/kieron-dyer/profil/spieler/3118
28396,Edin Džeko,https://fbref.com/en/players/3bb7f478/Edin-Dzeko,Success,Not found,"March 17, 1986 (Age: 39-253d)","Sarajevo, Bosnia and Herzegovina",193,Bosnia and Herzegovina,FW,Right,2007-2008,21 years,Wolfsburg,2007,https://www.transfermarkt.com/edin-deko/profil/spieler/28396
49428,Neal Eardley,https://fbref.com/en/players/2bb4411f/Neal-Eardley,Success,Not found,6-Nov-88,Not found,180,Wales wls,"DF (FB, right)",Right,2006-2007,17 years,Oldham Athletic,2006,https://www.transfermarkt.com/neal-eardley/profil/spieler/49428
27621,Sylvan Ebanks-Blake,https://fbref.com/en/players/9dfe6a3f/Sylvan-Ebanks-Blake,Success,Not found,29-Mar-86,Not found,178,England eng,FW,Right,2006-2007,20 years,Plymouth Argyle,2006,https://www.transfermarkt.com/sylvan-ebanks-blake/profil/spieler/27621
13058,Emmanuel Eboué,https://fbref.com/en/players/1bfae04c/Emmanuel-Eboue,Success,Not found,4-Jun-83,Not found,178,Côte d'Ivoire,"DF-MF (FB-WM, right)",Right,2003-2004,20 years,Beveren,2003,https://www.transfermarkt.com/emmanuel-ebou/profil/spieler/13058
88983,Nathan Eccleston,https://fbref.com/en/players/5d83b302/Nathan-Eccleston,Success,Not found,30-Dec-90,Not found,178,England eng,FW,Not found,2009-2010,18 years,Huddersfield,2009,https://www.transfermarkt.com/nathan-eccleston/profil/spieler/88983
54949,David Edwards,https://fbref.com/en/players/9961eefb/David-Edwards,Success,Not found,3-Feb-86,Not found,180,Wales wls  Other: England,MF (CM),Right,2002-2003,16 years,Shrewsbury,2002,https://www.transfermarkt.com/david-edwards/profil/spieler/54949
4068,Rob Edwards,https://fbref.com/en/players/c1b6c33b/Rob-Edwards,Success,Not found,1-Jan-73,Not found,183,Wales wls,DF,Not found,2001-2002,28 years,Preston,2001,https://www.transfermarkt.com/rob-edwards/profil/spieler/4068
4383,Johan Elmander,https://fbref.com/en/players/3438cef9/Johan-Elmander,Success,Not found,27-May-81,Not found,188,Sweden,FW,Not found,2000-2001,19 years,Feyenoord,2000,https://www.transfermarkt.com/johan-elmander/profil/spieler/4383
66333,Ahmed Elmohamady,https://fbref.com/en/players/615ef733/Ahmed-Elmohamady,Success,Not found,9-Sep-87,Not found,182,Egypt,"DF-MF (FB-WM, right)",Right,2010-2011,22 years,Sunderland,2010,https://www.transfermarkt.com/ahmed-elmohamady/profil/spieler/66333
42048,George Elokobi,https://fbref.com/en/players/36aad3ed/George-Elokobi,Success,Not found,31-Jan-86,Not found,176,Not found,"DF (FB, left)",Not found,2004-2005,18 years,Chester City,2004,https://www.transfermarkt.com/george-elokobi/profil/spieler/42048
4367,Brett Emerton,https://fbref.com/en/players/a1866af0/Brett-Emerton,Success,Not found,22-Feb-79,Not found,185,Australia,"DF-MF (FB-WM, right)",Right,2000-2001,21 years,Feyenoord,2000,https://www.transfermarkt.com/brett-emerton/profil/spieler/4367
27969,Jay Emmanuel-Thomas,https://fbref.com/en/players/b5f1c3c8/Jay-Emmanuel-Thomas,Success,Not found,"December 27, 1990 (Age: 34-333d)","London, England, United Kingdom",191,England eng,FW-MF (AM-WM),Right,2009-2010,18 years,Blackpool,2009,https://www.transfermarkt.com/jay-emmanuel-thomas/profil/spieler/27969
35571,José Enrique,https://fbref.com/en/players/d56364d5/Jose-Enrique,Success,Not found,23-Jan-86,Not found,184,Spain,"DF (FB, left)",Left,2005-2006,19 years,Celta Vigo,2005,https://www.transfermarkt.com/jos-enrique/profil/spieler/35571
5588,Michael Essien,https://fbref.com/en/players/d6577282/Michael-Essien,Success,Not found,3-Dec-82,Not found,177,Ghana,DF-MF,Right,2000-2001,17 years,Bastia,2000,https://www.transfermarkt.com/michael-essien/profil/spieler/5588
3788,Matthew Etherington,https://fbref.com/en/players/ef616df9/Matthew-Etherington,Success,Not found,14-Aug-81,Not found,178,England eng,"MF (WM, left)",Not found,1999-2000,17 years,Tottenham,1999,https://www.transfermarkt.com/matthew-etherington/profil/spieler/3788
14011,Dickson Etuhu,https://fbref.com/en/players/0f04d7b6/Dickson-Etuhu,Success,Not found,8-Jun-82,Not found,188,Nigeria,MF (DM),Right,2001-2002,19 years,Manchester City,2001,https://www.transfermarkt.com/dickson-etuhu/profil/spieler/14011
3092,Jason Euell,https://fbref.com/en/players/d97fe8bd/Jason-Euell,Success,Not found,6-Feb-77,Not found,180,Jamaica jm  Other: England,FW-MF (CM),Not found,1995-1996,18 years,Wimbledon,1995,https://www.transfermarkt.com/jason-euell/profil/spieler/3092
42412,Jonny Evans,https://fbref.com/en/players/f8fcd2a5/Jonny-Evans,Success,Not found,3-Jan-88,Not found,188,Northern Ireland nir,DF (CB),Right,2006-2007,18 years,Sunderland,2006,https://www.transfermarkt.com/jonny-evans/profil/spieler/42412
37127,Ian Evatt,https://fbref.com/en/players/749bcfb8/Ian-Evatt,Success,Not found,19-Nov-81,Not found,191,Not found,DF (CB),Right,2000-2001,18 years,Derby County,2000,https://www.transfermarkt.com/ian-evatt/profil/spieler/37127
5285,Patrice Evra,https://fbref.com/en/players/51a3caf1/Patrice-Evra,Success,Not found,15-May-81,Not found,174,France fr  Other: Senegal,"DF (FB, left)",Left,2002-2003,21 years,Monaco,2002,https://www.transfermarkt.com/patrice-evra/profil/spieler/5285
29692,Łukasz Fabiański,https://fbref.com/en/players/9328b835/Lukasz-Fabianski,Success,Not found,"April 18, 1985 (Age: 40-221d)","Kostrzyn nad Odrą, Poland",190,Poland,GK,Right,2005-2006,20 years,Legia Warsaw,2005,https://www.transfermarkt.com/ukasz-fabiaski/profil/spieler/29692
5775,Fábio,https://fbref.com/en/players/0555525f/Fabio-Simplicio,Success,Not found,23-Sep-79,Not found,171,Brazil,MF (CM-DM),Right,2004-2005,24 years,Parma,2004,https://www.transfermarkt.com/fbio/profil/spieler/5775
8806,Cesc Fàbregas,https://fbref.com/en/players/33508c78/Cesc-Fabregas,Success,Not found,4-May-87,Not found,175,Spain,FW-MF (AM-CM-DM),Right,2004-2005,17 years,Arsenal,2004,https://www.transfermarkt.com/cesc-fbregas/profil/spieler/8806
29878,Keith Fahey,https://fbref.com/en/players/e4def09b/Keith-Fahey,Success,Not found,15-Jan-83,Not found,178,Republic of Ireland,MF,Not found,2008-2009,25 years,Birmingham City,2008,https://www.transfermarkt.com/keith-fahey/profil/spieler/29878
18093,Julien Faubert,https://fbref.com/en/players/525642e0/Julien-Faubert,Success,Not found,1-Aug-83,Not found,180,France fr  Other: Martinique,"DF-FW-MF (FB-WM, right)",Right,2004-2005,20 years,Bordeaux,2004,https://www.transfermarkt.com/julien-faubert/profil/spieler/18093
6107,Abdoulaye Faye,https://fbref.com/en/players/99df1bff/Abdoulaye-Faye,Success,Not found,26-Feb-78,Not found,188,Senegal,DF-MF (CB-DM),Left,2002-2003,24 years,Lens,2002,https://www.transfermarkt.com/abdoulaye-faye/profil/spieler/6107
39679,Marouane Fellaini,https://fbref.com/en/players/87575fd9/Marouane-Fellaini,Success,Not found,22-Nov-87,Not found,194,Belgium,MF (AM-CM-DM),Right,2006-2007,18 years,Standard Liège,2006,https://www.transfermarkt.com/marouane-fellaini/profil/spieler/39679
