player_name,season,injury_type,from_date,until_date,days,days_text,games_missed,games_missed_text,club_at_injury,player_url
Shkodran Mustafi,19/20,Ankle injury,29/01/2020,01/02/2020,4,4 days,0,-,N/A,https://www.transfermarkt.com/shkodran-mustafi/profil/spieler/88590
Shkodran Mustafi,19/20,Ankle injury,30/11/2019,30/11/2019,1,1 days,0,-,N/A,https://www.transfermarkt.com/shkodran-mustafi/profil/spieler/88590
Shkodran Mustafi,18/19,Knock,02/01/2019,11/01/2019,10,10 days,1,1,N/A,https://www.transfermarkt.com/shkodran-mustafi/profil/spieler/88590
Shkodran Mustafi,18/19,Hamstring injury,08/12/2018,29/12/2018,22,22 days,5,5,N/A,https://www.transfermarkt.com/shkodran-mustafi/profil/spieler/88590
Shkodran Mustafi,17/18,Hamstring strain,02/12/2017,22/12/2017,21,21 days,5,5,N/A,https://www.transfermarkt.com/shkodran-mustafi/profil/spieler/88590
Shkodran Mustafi,17/18,Hamstring injury,09/10/2017,18/11/2017,41,41 days,7,7,N/A,https://www.transfermarkt.com/shkodran-mustafi/profil/spieler/88590
Sidnei,20/21,muscular problems,27/01/2021,31/01/2021,5,5 days,0,-,N/A,https://www.transfermarkt.com/sidnei/profil/spieler/27374
Sidnei,20/21,Sore muscles,19/10/2020,19/11/2020,32,32 days,3,3,N/A,https://www.transfermarkt.com/sidnei/profil/spieler/27374
Sidnei,19/20,Ill,14/06/2020,24/06/2020,11,11 days,2,2,N/A,https://www.transfermarkt.com/sidnei/profil/spieler/27374
Sidnei,19/20,Foot injury,24/11/2019,18/12/2019,25,25 days,3,3,N/A,https://www.transfermarkt.com/sidnei/profil/spieler/27374
Sidnei,19/20,Muscle injury,18/09/2019,24/10/2019,37,37 days,5,5,N/A,https://www.transfermarkt.com/sidnei/profil/spieler/27374
Sidnei,18/19,Shoulder injury,23/12/2018,18/01/2019,27,27 days,4,4,N/A,https://www.transfermarkt.com/sidnei/profil/spieler/27374
Sidnei,18/19,Knee injury,12/11/2018,29/11/2018,18,18 days,1,1,N/A,https://www.transfermarkt.com/sidnei/profil/spieler/27374
Sidnei,17/18,Muscle injury,25/04/2018,11/06/2018,48,48 days,4,4,N/A,https://www.transfermarkt.com/sidnei/profil/spieler/27374
Sidnei,17/18,Muscle injury,10/04/2018,17/04/2018,8,8 days,1,1,N/A,https://www.transfermarkt.com/sidnei/profil/spieler/27374
Sidnei,17/18,Hamstring injury,28/01/2018,21/02/2018,25,25 days,3,3,N/A,https://www.transfermarkt.com/sidnei/profil/spieler/27374
Sidnei,17/18,Hamstring injury,16/01/2018,26/01/2018,11,11 days,1,1,N/A,https://www.transfermarkt.com/sidnei/profil/spieler/27374
Sidnei,17/18,Muscle injury,20/11/2017,30/11/2017,11,11 days,2,2,N/A,https://www.transfermarkt.com/sidnei/profil/spieler/27374
Sidnei,17/18,Knee injury,11/09/2017,28/09/2017,18,18 days,3,3,N/A,https://www.transfermarkt.com/sidnei/profil/spieler/27374
Sidnei,16/17,muscular problems,27/04/2017,18/05/2017,22,22 days,3,3,N/A,https://www.transfermarkt.com/sidnei/profil/spieler/27374
Sidnei,16/17,Hip injury,09/03/2017,30/03/2017,22,22 days,2,2,N/A,https://www.transfermarkt.com/sidnei/profil/spieler/27374
Simão Mate Junior,20/21,Fitness,26/08/2020,03/09/2020,9,9 days,1,1,N/A,https://www.transfermarkt.com/simao/profil/spieler/58281
Simão Mate Junior,19/20,Inner ligament injury,10/06/2020,25/08/2020,77,77 days,11,11,N/A,https://www.transfermarkt.com/simao/profil/spieler/58281
Simão Sabrosa,11/12,Foot injury,04/04/2012,10/04/2012,7,7 days,1,1,N/A,https://www.transfermarkt.com/simao/profil/spieler/8019
Simão Sabrosa,11/12,Calf strain,18/08/2011,21/08/2011,4,4 days,0,-,N/A,https://www.transfermarkt.com/simao/profil/spieler/8019
Simão Sabrosa,08/09,Ankle injury,24/09/2008,18/10/2008,25,25 days,5,5,N/A,https://www.transfermarkt.com/simao/profil/spieler/8019
Simão Sabrosa,07/08,Thigh problems,14/02/2008,22/02/2008,9,9 days,2,2,N/A,https://www.transfermarkt.com/simao/profil/spieler/8019
Sisi,18/19,Torn thigh muscle,21/04/2019,16/11/2019,210,210 days,32,32,N/A,https://www.transfermarkt.com/sisi-gonzalez/profil/spieler/51713
Sisi,18/19,Hamstring injury,22/10/2018,21/01/2019,92,92 days,4,4,N/A,https://www.transfermarkt.com/sisi-gonzalez/profil/spieler/51713
Sisi,15/16,unknown injury,25/11/2015,30/01/2016,67,67 days,1,1,N/A,https://www.transfermarkt.com/sisi-gonzalez/profil/spieler/51713
Sisi,13/14,Cruciate ligament tear,19/10/2013,31/05/2014,225,225 days,33,33,N/A,https://www.transfermarkt.com/sisi-gonzalez/profil/spieler/51713
Sisi,12/13,Knee surgery,01/12/2012,01/06/2013,183,183 days,25,25,N/A,https://www.transfermarkt.com/sisi-gonzalez/profil/spieler/51713
Sisi,11/12,Shoulder injury,01/06/2012,03/06/2012,3,3 days,0,-,N/A,https://www.transfermarkt.com/sisi-gonzalez/profil/spieler/51713
Sisi,09/10,Hairline fracture in the fibula,05/10/2009,22/03/2010,169,169 days,23,23,N/A,https://www.transfermarkt.com/sisi-gonzalez/profil/spieler/51713
Sisi,08/09,Virus,13/02/2009,03/04/2009,50,50 days,6,6,N/A,https://www.transfermarkt.com/sisi-gonzalez/profil/spieler/51713
Sofiane Feghouli,23/24,unknown injury,29/03/2024,11/04/2024,14,14 days,1,1,N/A,https://www.transfermarkt.com/sofiane-feghouli/profil/spieler/57162
Sofiane Feghouli,21/22,unknown injury,16/05/2022,21/05/2022,6,6 days,1,1,N/A,https://www.transfermarkt.com/sofiane-feghouli/profil/spieler/57162
Sofiane Feghouli,21/22,Fitness,27/04/2022,02/05/2022,6,6 days,1,1,N/A,https://www.transfermarkt.com/sofiane-feghouli/profil/spieler/57162
Sofiane Feghouli,21/22,Torn thigh muscle,25/03/2022,27/04/2022,34,34 days,5,5,N/A,https://www.transfermarkt.com/sofiane-feghouli/profil/spieler/57162
Sofiane Feghouli,21/22,Groin injury,16/03/2022,19/03/2022,4,4 days,1,1,N/A,https://www.transfermarkt.com/sofiane-feghouli/profil/spieler/57162
Sofiane Feghouli,21/22,Muscle contusion,27/12/2021,09/01/2022,14,14 days,3,3,N/A,https://www.transfermarkt.com/sofiane-feghouli/profil/spieler/57162
Sofiane Feghouli,21/22,Groin problems,07/09/2021,15/09/2021,9,9 days,1,1,N/A,https://www.transfermarkt.com/sofiane-feghouli/profil/spieler/57162
Sofiane Feghouli,20/21,Hamstring injury,24/01/2021,23/02/2021,31,31 days,6,6,N/A,https://www.transfermarkt.com/sofiane-feghouli/profil/spieler/57162
Sofiane Feghouli,20/21,Hamstring strain,26/12/2020,14/01/2021,20,20 days,4,4,N/A,https://www.transfermarkt.com/sofiane-feghouli/profil/spieler/57162
Sofiane Feghouli,20/21,Back problems,22/10/2020,25/10/2020,4,4 days,1,1,N/A,https://www.transfermarkt.com/sofiane-feghouli/profil/spieler/57162
Sofiane Feghouli,19/20,Hamstring strain,01/12/2019,12/12/2019,12,12 days,3,3,N/A,https://www.transfermarkt.com/sofiane-feghouli/profil/spieler/57162
Sofiane Feghouli,19/20,Adductor pain,17/10/2019,21/10/2019,5,5 days,2,2,N/A,https://www.transfermarkt.com/sofiane-feghouli/profil/spieler/57162
Sofiane Feghouli,19/20,Rest,21/09/2019,23/09/2019,3,3 days,2,2,N/A,https://www.transfermarkt.com/sofiane-feghouli/profil/spieler/57162
Sofiane Feghouli,19/20,Kidney stone surgery,12/08/2019,19/08/2019,8,8 days,1,1,N/A,https://www.transfermarkt.com/sofiane-feghouli/profil/spieler/57162
Sofiane Feghouli,18/19,Calf strain,14/04/2019,19/04/2019,6,6 days,0,-,N/A,https://www.transfermarkt.com/sofiane-feghouli/profil/spieler/57162
Stéphane Mbia,19/20,Arm injury,13/01/2019,02/02/2019,21,21 days,6,6,N/A,https://www.transfermarkt.com/stephane-mbia/profil/spieler/27470
Stéphane Mbia,19/20,Calf problems,11/10/2018,02/12/2018,53,53 days,4,4,N/A,https://www.transfermarkt.com/stephane-mbia/profil/spieler/27470
Stéphane Mbia,19/20,Knee injury,19/08/2018,25/09/2019,403,403 days,22,22,N/A,https://www.transfermarkt.com/stephane-mbia/profil/spieler/27470
Stéphane Mbia,15/16,Ill,13/12/2015,16/12/2015,4,4 days,1,1,N/A,https://www.transfermarkt.com/stephane-mbia/profil/spieler/27470
