player_name,player_id,slug,transfermarkt_url
Sammir,45710,sammir,https://www.transfermarkt.com/sammir/profil/spieler/45710
Samu Castillejo,195171,samu-castillejo,https://www.transfermarkt.com/samu-castillejo/profil/spieler/195171
Samu García,208890,samu-garcia,https://www.transfermarkt.com/samu-garcia/profil/spieler/208890
Samu Martínez,242827,samu-martinez,https://www.transfermarkt.com/samu-martinez/profil/spieler/242827
Samuel Llorca,57941,samuel-llorca,https://www.transfermarkt.com/samuel-llorca/profil/spieler/57941
Samuel Sáiz,131506,samu-saiz,https://www.transfermarkt.com/samu-saiz/profil/spieler/131506
Samuele Longo,124560,samuele-longo,https://www.transfermarkt.com/samuele-longo/profil/spieler/124560
Sandro Ramírez,199369,sandro-ramirez,https://www.transfermarkt.com/sandro-ramirez/profil/spieler/199369
Sandro Silva,74536,sandro-silva,https://www.transfermarkt.com/sandro-silva/profil/spieler/74536
Santi Cazorla,15799,santi-cazorla,https://www.transfermarkt.com/santi-cazorla/profil/spieler/15799
Santi Mina,255653,santi-mina,https://www.transfermarkt.com/santi-mina/profil/spieler/255653
Santiago Acasiete,30563,santiago-acasiete,https://www.transfermarkt.com/santiago-acasiete/profil/spieler/30563
Seba Fernández,64545,sebastian-fernandez,https://www.transfermarkt.com/sebastian-fernandez/profil/spieler/64545
Sebastián Cristóforo,188157,sebastian-cristoforo,https://www.transfermarkt.com/sebastian-cristoforo/profil/spieler/188157
Sebastián Dubarbier,55866,sebastian-dubarbier,https://www.transfermarkt.com/sebastian-dubarbier/profil/spieler/55866
Sebastián Eguren,35590,sebastian-eguren,https://www.transfermarkt.com/sebastian-eguren/profil/spieler/35590
Sendoa Agirre,57960,sendoa-agirre,https://www.transfermarkt.com/sendoa-agirre/profil/spieler/57960
Sergi Darder,142021,sergi-darder,https://www.transfermarkt.com/sergi-darder/profil/spieler/142021
Sergi Enrich,81988,sergi-enrich,https://www.transfermarkt.com/sergi-enrich/profil/spieler/81988
Sergi Gómez,92947,sergi-gomez,https://www.transfermarkt.com/sergi-gomez/profil/spieler/92947
Sergi Roberto,85370,sergi-roberto,https://www.transfermarkt.com/sergi-roberto/profil/spieler/85370
Sergio,187674,sergio-rodriguez,https://www.transfermarkt.com/sergio-rodriguez/profil/spieler/187674
Sergio,7544,sergio-fernandez,https://www.transfermarkt.com/sergio-fernandez/profil/spieler/7544
Sergio,7500,sergio,https://www.transfermarkt.com/sergio/profil/spieler/7500
Sergio Álvarez,45912,sergio-alvarez,https://www.transfermarkt.com/sergio-alvarez/profil/spieler/45912
Sergio Álvarez,138935,sergio-alvarez,https://www.transfermarkt.com/sergio-alvarez/profil/spieler/138935
Sergio Abad Beyxer,170741,mono,https://www.transfermarkt.com/mono/profil/spieler/170741
Sergio Agüero,26399,sergio-aguero,https://www.transfermarkt.com/sergio-aguero/profil/spieler/26399
Sergio Asenjo,51710,sergio-asenjo,https://www.transfermarkt.com/sergio-asenjo/profil/spieler/51710
Sergio Ballesteros,7828,sergio-ballesteros,https://www.transfermarkt.com/sergio-ballesteros/profil/spieler/7828
Sergio Busquets,65230,sergio-busquets,https://www.transfermarkt.com/sergio-busquets/profil/spieler/65230
Sergio Canales,66106,sergio-canales,https://www.transfermarkt.com/sergio-canales/profil/spieler/66106
Sergio Escudero,93935,sergio-escudero,https://www.transfermarkt.com/sergio-escudero/profil/spieler/93935
Sergio García,7922,sergio-garcia,https://www.transfermarkt.com/sergio-garcia/profil/spieler/7922
Sergio Mantecón,70890,sergio-mantecon,https://www.transfermarkt.com/sergio-mantecon/profil/spieler/70890
Sergio Marcos,126875,sergio-marcos,https://www.transfermarkt.com/sergio-marcos/profil/spieler/126875
Sergio Matabuena,7863,sergio-matabuena,https://www.transfermarkt.com/sergio-matabuena/profil/spieler/7863
Sergio Pelegrín,57944,sergio-pelegrin,https://www.transfermarkt.com/sergio-pelegrin/profil/spieler/57944
Sergio Ramos,25557,sergio-ramos,https://www.transfermarkt.com/sergio-ramos/profil/spieler/25557
Sergio Rico,207302,sergio-rico,https://www.transfermarkt.com/sergio-rico/profil/spieler/207302
Sergio Sánchez,38270,sergio-sanchez,https://www.transfermarkt.com/sergio-sanchez/profil/spieler/38270
Sergio Tejera,38817,sergio-tejera,https://www.transfermarkt.com/sergio-tejera/profil/spieler/38817
Seydou Keita,5486,seydou-keita,https://www.transfermarkt.com/seydou-keita/profil/spieler/5486
Shkodran Mustafi,88590,shkodran-mustafi,https://www.transfermarkt.com/shkodran-mustafi/profil/spieler/88590
Sidnei,27374,sidnei,https://www.transfermarkt.com/sidnei/profil/spieler/27374
Simão Mate Junior,58281,simao,https://www.transfermarkt.com/simao/profil/spieler/58281
Simão Sabrosa,8019,simao,https://www.transfermarkt.com/simao/profil/spieler/8019
Sisi,51713,sisi-gonzalez,https://www.transfermarkt.com/sisi-gonzalez/profil/spieler/51713
Sofiane Feghouli,57162,sofiane-feghouli,https://www.transfermarkt.com/sofiane-feghouli/profil/spieler/57162
Stéphane Mbia,27470,stephane-mbia,https://www.transfermarkt.com/stephane-mbia/profil/spieler/27470
Stefan Babović,29237,stefan-babovic,https://www.transfermarkt.com/stefan-babovic/profil/spieler/29237
Stephan Andersen,17880,stephan-andersen,https://www.transfermarkt.com/stephan-andersen/profil/spieler/17880
Stole Dimitrievski,165467,stole-dimitrievski,https://www.transfermarkt.com/stole-dimitrievski/profil/spieler/165467
Sulayman Marreh,264046,sulayman-marreh,https://www.transfermarkt.com/sulayman-marreh/profil/spieler/264046
Suso,111961,suso,https://www.transfermarkt.com/suso/profil/spieler/111961
Tarsicio Aguado,249459,tarsi-aguado,https://www.transfermarkt.com/tarsi-aguado/profil/spieler/249459
Tato,180825,tato,https://www.transfermarkt.com/tato/profil/spieler/180825
Teerasil Dangda,65233,teerasil-dangda,https://www.transfermarkt.com/teerasil-dangda/profil/spieler/65233
Theo Bongonda,280701,theo-bongonda,https://www.transfermarkt.com/theo-bongonda/profil/spieler/280701
Theofanis Gekas,16402,theofanis-gekas,https://www.transfermarkt.com/theofanis-gekas/profil/spieler/16402
Thiago Alcántara,60444,thiago-alcantara,https://www.transfermarkt.com/thiago-alcantara/profil/spieler/60444
Thibaut Courtois,108390,thibaut-courtois,https://www.transfermarkt.com/thibaut-courtois/profil/spieler/108390
Thievy Bifouma,181477,thievy-bifouma,https://www.transfermarkt.com/thievy-bifouma/profil/spieler/181477
Thomas Partey,230784,thomas-partey,https://www.transfermarkt.com/thomas-partey/profil/spieler/230784
Thomas Vermaelen,15904,thomas-vermaelen,https://www.transfermarkt.com/thomas-vermaelen/profil/spieler/15904
Tiago Gomes,42968,tiago-gomes,https://www.transfermarkt.com/tiago-gomes/profil/spieler/42968
Tiago Ilori,177859,tiago-ilori,https://www.transfermarkt.com/tiago-ilori/profil/spieler/177859
Tiago Mendes,8538,tiago-mendes,https://www.transfermarkt.com/tiago-mendes/profil/spieler/8538
Tiago Pinto,63293,tiago-pinto,https://www.transfermarkt.com/tiago-pinto/profil/spieler/63293
Tiberio Guarente,28868,tiberio-guarente,https://www.transfermarkt.com/tiberio-guarente/profil/spieler/28868
Timothée Kolodziejczak,84085,timothee-kolodziejczak,https://www.transfermarkt.com/timothee-kolodziejczak/profil/spieler/84085
Tino Costa,77003,tino-costa,https://www.transfermarkt.com/tino-costa/profil/spieler/77003
Tito,128295,tito,https://www.transfermarkt.com/tito/profil/spieler/128295
Toño,35536,tono,https://www.transfermarkt.com/tono/profil/spieler/35536
Toby Alderweireld,42710,toby-alderweireld,https://www.transfermarkt.com/toby-alderweireld/profil/spieler/42710
Toché,22586,toche,https://www.transfermarkt.com/toche/profil/spieler/22586
Tomáš Ujfaluši,325,tomas-ujfalusi,https://www.transfermarkt.com/tomas-ujfalusi/profil/spieler/325
Tomás Mejías,62947,tomas-mejias,https://www.transfermarkt.com/tomas-mejias/profil/spieler/62947
Tomás Pina Isla,139895,tomas-pina,https://www.transfermarkt.com/tomas-pina/profil/spieler/139895
Tomer Hemed,112668,tomer-hemed,https://www.transfermarkt.com/tomer-hemed/profil/spieler/112668
Tomislav Dujmović,27986,tomislav-dujmovic,https://www.transfermarkt.com/tomislav-dujmovic/profil/spieler/27986
Toni Doblas,7642,toni-doblas,https://www.transfermarkt.com/toni-doblas/profil/spieler/7642
Toni Dovale,119878,toni-dovale,https://www.transfermarkt.com/toni-dovale/profil/spieler/119878
Toni Kroos,31909,toni-kroos,https://www.transfermarkt.com/toni-kroos/profil/spieler/31909
Tote,7535,tote,https://www.transfermarkt.com/tote/profil/spieler/7535
Tropi,320466,tropi,https://www.transfermarkt.com/tropi/profil/spieler/320466
Tsepo Masilela,63287,tsepo-masilela,https://www.transfermarkt.com/tsepo-masilela/profil/spieler/63287
Txema Añibarro,71601,txema-anibarro,https://www.transfermarkt.com/txema-anibarro/profil/spieler/71601
Uche Henry Agbo,262689,uche-agbo,https://www.transfermarkt.com/uche-agbo/profil/spieler/262689
Unai Alba,48289,unai-alba,https://www.transfermarkt.com/unai-alba/profil/spieler/48289
Unai Albizua,156799,unai-albizua,https://www.transfermarkt.com/unai-albizua/profil/spieler/156799
Unai Bustinza,156808,unai-bustinza,https://www.transfermarkt.com/unai-bustinza/profil/spieler/156808
Unai García,197122,unai-garcia,https://www.transfermarkt.com/unai-garcia/profil/spieler/197122
Unai López,192009,unai-lopez,https://www.transfermarkt.com/unai-lopez/profil/spieler/192009
Urko Vera,92975,urko-vera,https://www.transfermarkt.com/urko-vera/profil/spieler/92975
Ustaritz,35554,ustaritz,https://www.transfermarkt.com/ustaritz/profil/spieler/35554
Víctor Álvarez,99355,victor-alvarez,https://www.transfermarkt.com/victor-alvarez/profil/spieler/99355
Víctor Camarasa,263856,victor-camarasa,https://www.transfermarkt.com/victor-camarasa/profil/spieler/263856
Víctor Casadesús,35540,victor-casadesus,https://www.transfermarkt.com/victor-casadesus/profil/spieler/35540
Víctor Pérez,92813,victor-perez,https://www.transfermarkt.com/victor-perez/profil/spieler/92813
Víctor Rodríguez,129753,victor-rodriguez,https://www.transfermarkt.com/victor-rodriguez/profil/spieler/129753
Víctor Ruiz,62920,victor-ruiz,https://www.transfermarkt.com/victor-ruiz/profil/spieler/62920
Víctor Sánchez,63290,victor-sanchez,https://www.transfermarkt.com/victor-sanchez/profil/spieler/63290
Víctor Valdés,7589,victor-valdes,https://www.transfermarkt.com/victor-valdes/profil/spieler/7589
Vadim Demidov,37247,vadim-demidov,https://www.transfermarkt.com/vadim-demidov/profil/spieler/37247
Valdet Rama,33535,valdet-rama,https://www.transfermarkt.com/valdet-rama/profil/spieler/33535
Valdo,7528,valdo,https://www.transfermarkt.com/valdo/profil/spieler/7528
Verza,26199,verza,https://www.transfermarkt.com/verza/profil/spieler/26199
Vicente Guaita,64399,vicente-guaita,https://www.transfermarkt.com/vicente-guaita/profil/spieler/64399
Vicente Iborra,65467,vicente-iborra,https://www.transfermarkt.com/vicente-iborra/profil/spieler/65467
Vicente Rodríguez,7582,vicente,https://www.transfermarkt.com/vicente/profil/spieler/7582
Vinícius Araújo,258374,vinicius-araujo,https://www.transfermarkt.com/vinicius-araujo/profil/spieler/258374
Vitolo,67082,vitolo,https://www.transfermarkt.com/vitolo/profil/spieler/67082
Vitorino Antunes,44699,antunes,https://www.transfermarkt.com/antunes/profil/spieler/44699
Vladimír Weiss,92701,vladimir-weiss,https://www.transfermarkt.com/vladimir-weiss/profil/spieler/92701
Wakaso,45639,mubarak-wakaso,https://www.transfermarkt.com/mubarak-wakaso/profil/spieler/45639
Waldo Ponce,8560,waldo-ponce,https://www.transfermarkt.com/waldo-ponce/profil/spieler/8560
Walter Pandiani,7691,walter-pandiani,https://www.transfermarkt.com/walter-pandiani/profil/spieler/7691
Weligton Oliveira,22550,weligton,https://www.transfermarkt.com/weligton/profil/spieler/22550
Wellington Silva,121990,wellington-silva,https://www.transfermarkt.com/wellington-silva/profil/spieler/121990
Welliton,45593,welliton,https://www.transfermarkt.com/welliton/profil/spieler/45593
Willian José,122155,willian-jose,https://www.transfermarkt.com/willian-jose/profil/spieler/122155
Willy Caballero,19948,willy-caballero,https://www.transfermarkt.com/willy-caballero/profil/spieler/19948
Xabi Alonso,7476,xabi-alonso,https://www.transfermarkt.com/xabi-alonso/profil/spieler/7476
Xabi Irureta,89618,xabi-irureta,https://www.transfermarkt.com/xabi-irureta/profil/spieler/89618
Xabi Prieto,15693,xabi-prieto,https://www.transfermarkt.com/xabi-prieto/profil/spieler/15693
Xabier Castillo,30097,xabier-castillo,https://www.transfermarkt.com/xabier-castillo/profil/spieler/30097
Xabier Etxeita,71559,xabi-etxeita,https://www.transfermarkt.com/xabi-etxeita/profil/spieler/71559
Xavi,7607,xavi,https://www.transfermarkt.com/xavi/profil/spieler/7607
Xavi Annunziata,94910,xavier-annunziata,https://www.transfermarkt.com/xavier-annunziata/profil/spieler/94910
Xavi Torres,65301,xavi-torres,https://www.transfermarkt.com/xavi-torres/profil/spieler/65301
Ximo Navarro,184767,ximo-navarro,https://www.transfermarkt.com/ximo-navarro/profil/spieler/184767
Xisco,34564,xisco,https://www.transfermarkt.com/xisco/profil/spieler/34564
Xisco,15465,xisco-munoz,https://www.transfermarkt.com/xisco-munoz/profil/spieler/15465
Xisco Nadal,15800,xisco-nadal,https://www.transfermarkt.com/xisco-nadal/profil/spieler/15800
Yacine Brahimi,60517,yacine-brahimi,https://www.transfermarkt.com/yacine-brahimi/profil/spieler/60517
Yoel,58115,yoel-rodriguez,https://www.transfermarkt.com/yoel-rodriguez/profil/spieler/58115
Yohan Mollo,60570,yohan-mollo,https://www.transfermarkt.com/yohan-mollo/profil/spieler/60570
Youssef El-Arabi,96533,youssef-el-arabi,https://www.transfermarkt.com/youssef-el-arabi/profil/spieler/96533
Yuri Berchiche,61812,yuri-berchiche,https://www.transfermarkt.com/yuri-berchiche/profil/spieler/61812
Yves Desmarets,40806,yves-desmarets,https://www.transfermarkt.com/yves-desmarets/profil/spieler/40806
Zé Castro,13872,ze-castro,https://www.transfermarkt.com/ze-castro/profil/spieler/13872
Zakarya Bergdich,149540,zakarya-bergdich,https://www.transfermarkt.com/zakarya-bergdich/profil/spieler/149540
Zubi,297785,zubi,https://www.transfermarkt.com/zubi/profil/spieler/297785
