player_name,transfermarkt_id,transfermarkt_url,player_url
John Mensah,5917,https://www.transfermarkt.com/john-mensah/profil/spieler/5917,https://fbref.com/en/players/142ed694/John-Mensah
David Meyler,68183,https://www.transfermarkt.com/david-meyler/profil/spieler/68183,https://fbref.com/en/players/8ea6417a/David-Meyler
Simon Mignolet,50219,https://www.transfermarkt.com/simon-mignolet/profil/spieler/50219,https://fbref.com/en/players/d436eb94/Simon-Mignolet
Nenad Milijaš,36123,https://www.transfermarkt.com/nenad-milija/profil/spieler/36123,https://fbref.com/en/players/10206347/Nenad-Milijas
Ishmael Miller,38776,https://www.transfermarkt.com/ishmael-miller/profil/spieler/38776,https://fbref.com/en/players/58f1973e/Ishmael-Miller
James Milner,3333,https://www.transfermarkt.com/james-milner/profil/spieler/3333,https://fbref.com/en/players/2f90f6b8/James-Milner
Luka Modrić,27992,https://www.transfermarkt.com/luka-modri/profil/spieler/27992,https://fbref.com/en/players/6025fab1/Luka-Modric
Josh Morris,121391,https://www.transfermarkt.com/josh-morris/profil/spieler/121391,https://fbref.com/en/players/6449a543/Josh-Morris
James Morrison,27614,https://www.transfermarkt.com/james-morrison/profil/spieler/27614,https://fbref.com/en/players/21a66e33/James-Morrison
Victor Moses,59866,https://www.transfermarkt.com/victor-moses/profil/spieler/59866,https://fbref.com/en/players/e726e11e/Victor-Moses
Steven Mouyokolo,58188,https://www.transfermarkt.com/steven-mouyokolo/profil/spieler/58188,https://fbref.com/en/players/6d60be73/Steven-Mouyokolo
Fabrice Muamba,35586,https://www.transfermarkt.com/fabrice-muamba/profil/spieler/35586,https://fbref.com/en/players/f5a2bebe/Fabrice-Muamba
Geoffrey Mujangi Bia,45455,https://www.transfermarkt.com/geoffrey-mujangi-bia/profil/spieler/45455,https://fbref.com/en/players/3a90713b/Geoffrey-Mujangi-Bia
Youssouf Mulumbu,45272,https://www.transfermarkt.com/youssouf-mulumbu/profil/spieler/45272,https://fbref.com/en/players/a275b145/Youssouf-Mulumbu
Sulley Muntari,17129,https://www.transfermarkt.com/sulley-muntari/profil/spieler/17129,https://fbref.com/en/players/e185aa52/Sulley-Muntari
Danny Murphy,3221,https://www.transfermarkt.com/danny-murphy/profil/spieler/3221,https://fbref.com/en/players/03a97c40/Danny-Murphy
David Murphy,3868,https://www.transfermarkt.com/david-murphy/profil/spieler/3868,https://fbref.com/en/players/b05e73d5/David-Murphy
Jordon Mutch,57207,https://www.transfermarkt.com/jordon-mutch/profil/spieler/57207,https://fbref.com/en/players/37c408cc/Jordon-Mutch
Boaz Myhill,3838,https://www.transfermarkt.com/boaz-myhill/profil/spieler/3838,https://fbref.com/en/players/7ca2d989/Boaz-Myhill
David N'Gog,41242,https://www.transfermarkt.com/david-ngog/profil/spieler/41242,https://fbref.com/en/players/beec2968/David-NGog
Charles N'Zogbia,22165,https://www.transfermarkt.com/charles-nzogbia/profil/spieler/22165,https://fbref.com/en/players/4e31f3e2/Charles-NZogbia
Nani,33706,https://www.transfermarkt.com/nani/profil/spieler/33706,https://fbref.com/en/players/e278c9be/Jonathan-Nanizayamo
Samir Nasri,18935,https://www.transfermarkt.com/samir-nasri/profil/spieler/18935,https://fbref.com/en/players/165bed61/Samir-Nasri
Ryan Nelsen,28878,https://www.transfermarkt.com/ryan-nelsen/profil/spieler/28878,https://fbref.com/en/players/510f2c7c/Ryan-Nelsen
Gary Neville,3403,https://www.transfermarkt.com/gary-neville/profil/spieler/3403,https://fbref.com/en/players/1b013e33/Gary-Neville
Phil Neville,3404,https://www.transfermarkt.com/phil-neville/profil/spieler/3404,https://fbref.com/en/players/3db5e0ec/Phil-Neville
Mark Noble,31835,https://www.transfermarkt.com/mark-noble/profil/spieler/31835,https://fbref.com/en/players/ff527768/Mark-Noble
Ryan Noble,121340,https://www.transfermarkt.com/ryan-noble/profil/spieler/121340,https://fbref.com/en/players/7f758194/Ryan-Noble
Kevin Nolan,3950,https://www.transfermarkt.com/kevin-nolan/profil/spieler/3950,https://fbref.com/en/players/3d307105/Kevin-Nolan
Frank Nouble,119123,https://www.transfermarkt.com/frank-nouble/profil/spieler/119123,https://fbref.com/en/players/0a8e46da/Frank-Nouble
Steven Nzonzi,73734,https://www.transfermarkt.com/steven-nzonzi/profil/spieler/73734,https://fbref.com/en/players/c7526c18/Steven-Nzonzi
Andy O'Brien,869490,https://www.transfermarkt.com/andy-obrien/profil/spieler/869490,https://fbref.com/en/players/1719f6b2/Andy-OBrien
Garry O'Connor,15708,https://www.transfermarkt.com/garry-oconnor/profil/spieler/15708,https://fbref.com/en/players/07fffbc5/Garry-OConnor
Jamie O'Hara,38090,https://www.transfermarkt.com/jamie-ohara/profil/spieler/38090,https://fbref.com/en/players/7578d85c/Jamie-OHara
Gary O'Neil,3995,https://www.transfermarkt.com/gary-oneil/profil/spieler/3995,https://fbref.com/en/players/754d4ac4/Gary-O'Neil
John O'Shea,3540,https://www.transfermarkt.com/john-oshea/profil/spieler/3540,https://fbref.com/en/players/7c1f4685/John-OShea
Gabriel Obertan,43261,https://www.transfermarkt.com/gabriel-obertan/profil/spieler/43261,https://fbref.com/en/players/adc264a8/Gabriel-Obertan
John Obi Mikel,30739,https://www.transfermarkt.com/john-obi-mikel/profil/spieler/30739,https://fbref.com/en/players/424d5f72/John-Obi-Mikel
Victor Obinna,35852,https://www.transfermarkt.com/victor-obinna/profil/spieler/35852,https://fbref.com/en/players/c21b9d9d/Victor-Obinna
Peter Odemwingie,12516,https://www.transfermarkt.com/peter-odemwingie/profil/spieler/12516,https://fbref.com/en/players/b16150ac/Peter-Odemwingie
Jonas Olsson,25248,https://www.transfermarkt.com/jonas-olsson/profil/spieler/25248,https://fbref.com/en/players/48844a9b/Jonas-Olsson
Martin Olsson,38073,https://www.transfermarkt.com/martin-olsson/profil/spieler/38073,https://fbref.com/en/players/2f72f79e/Martin-Olsson
Nedum Onuoha,28810,https://www.transfermarkt.com/nedum-onuoha/profil/spieler/28810,https://fbref.com/en/players/b28a0b5a/Nedum-Onuoha
Brett Ormerod,4113,https://www.transfermarkt.com/brett-ormerod/profil/spieler/4113,https://fbref.com/en/players/fde1ce8d/Brett-Ormerod
Leon Osman,3620,https://www.transfermarkt.com/leon-osman/profil/spieler/3620,https://fbref.com/en/players/a014c247/Leon-Osman
Michael Owen,1397,https://www.transfermarkt.com/michael-owen/profil/spieler/1397,https://fbref.com/en/players/88b3f52c/Michael-Owen
Daniel Pacheco,28285,https://www.transfermarkt.com/daniel-pacheco/profil/spieler/28285,https://fbref.com/en/players/5b2a4b8d/Daniel-Pacheco
John Paintsil,35235,https://www.transfermarkt.com/john-paintsil/profil/spieler/35235,https://fbref.com/en/players/2def72a3/John-Paintsil
Wilson Palacios,58361,https://www.transfermarkt.com/wilson-palacios/profil/spieler/58361,https://fbref.com/en/players/58df81fc/Wilson-Palacios
Scott Parker,3785,https://www.transfermarkt.com/scott-parker/profil/spieler/3785,https://fbref.com/en/players/65faf2a1/Scott-Parker
Stuart Parnaby,3866,https://www.transfermarkt.com/stuart-parnaby/profil/spieler/3866,https://fbref.com/en/players/389cc3d7/Stuart-Parnaby
Roman Pavlyuchenko,15072,https://www.transfermarkt.com/roman-pavlyuchenko/profil/spieler/15072,https://fbref.com/en/players/fd7afe52/Roman-Pavlyuchenko
Jermaine Pennant,3195,https://www.transfermarkt.com/jermaine-pennant/profil/spieler/3195,https://fbref.com/en/players/c6043950/Jermaine-Pennant
James Perch,49409,https://www.transfermarkt.com/james-perch/profil/spieler/49409,https://fbref.com/en/players/c461de51/James-Perch
Robin van Persie,4380,https://www.transfermarkt.com/robin-van-persie/profil/spieler/4380,https://fbref.com/en/players/3fcab3a8/Robin-van-Persie
Martin Petrov,670,https://www.transfermarkt.com/martin-petrov/profil/spieler/670,https://fbref.com/en/players/011360ce/Martin-Petrov
Stiliyan Petrov,3252,https://www.transfermarkt.com/stiliyan-petrov/profil/spieler/3252,https://fbref.com/en/players/61e5c1a8/Stiliyan-Petrov
Kevin Phillips,3131,https://www.transfermarkt.com/kevin-phillips/profil/spieler/3131,https://fbref.com/en/players/23d97ca1/Kevin-Phillips
Matt Phillips,77274,https://www.transfermarkt.com/matt-phillips/profil/spieler/77274,https://fbref.com/en/players/7bb5f40e/Matt-Phillips
Steven Pienaar,4321,https://www.transfermarkt.com/steven-pienaar/profil/spieler/4321,https://fbref.com/en/players/8056f6e6/Steven-Pienaar
Frédéric Piquionne,5683,https://www.transfermarkt.com/frdric-piquionne/profil/spieler/5683,https://fbref.com/en/players/62f579c5/Frederic-Piquionne
Robert Pirès,3185,https://www.transfermarkt.com/robert-pirs/profil/spieler/3185,https://fbref.com/en/players/59bfafcf/Robert-Pires
Mike Pollitt,32217,https://www.transfermarkt.com/mike-pollitt/profil/spieler/32217,https://fbref.com/en/players/a31d9d81/Mike-Pollitt
Christian Poulsen,1443,https://www.transfermarkt.com/christian-poulsen/profil/spieler/1443,https://fbref.com/en/players/4b83b362/Christian-Poulsen
Danny Pugh,3546,https://www.transfermarkt.com/danny-pugh/profil/spieler/3546,https://fbref.com/en/players/7f60e79c/Danny-Pugh
Jason Puncheon,47995,https://www.transfermarkt.com/jason-puncheon/profil/spieler/47995,https://fbref.com/en/players/fd3f57ce/Jason-Puncheon
Paul Rachubka,4098,https://www.transfermarkt.com/paul-rachubka/profil/spieler/4098,https://fbref.com/en/players/f3229025/Paul-Rachubka
Rafael,357164,https://www.transfermarkt.com/rafael/profil/spieler/357164,https://fbref.com/en/players/1590d66a/Rafael-Clavero
Ramires,54170,https://www.transfermarkt.com/ramires/profil/spieler/54170,https://fbref.com/en/players/6ca3ad8f/Bruno-Ramires
Aaron Ramsey,50057,https://www.transfermarkt.com/aaron-ramsey/profil/spieler/50057,https://fbref.com/en/players/e1618c22/Aaron-Ramsey
Nile Ranger,88750,https://www.transfermarkt.com/nile-ranger/profil/spieler/88750,https://fbref.com/en/players/161e95ac/Nile-Ranger
Abdul Razak,224090,https://www.transfermarkt.com/abdul-razak/profil/spieler/224090,https://fbref.com/en/players/354b46ef/Abdul-Razak-Dikeni
Andy Reid,10008,https://www.transfermarkt.com/andy-reid/profil/spieler/10008,https://fbref.com/en/players/8c4c0cf8/Andy-Reid
Steven Reid,7330,https://www.transfermarkt.com/steven-reid/profil/spieler/7330,https://fbref.com/en/players/e26f852b/Steven-Reid
Winston Reid,37526,https://www.transfermarkt.com/winston-reid/profil/spieler/37526,https://fbref.com/en/players/562eed5c/Winston-Reid
Pepe Reina,7825,https://www.transfermarkt.com/pepe-reina/profil/spieler/7825,https://fbref.com/en/players/e358587b/Pepe-Reina
Nigel Reo-Coker,14060,https://www.transfermarkt.com/nigel-reo-coker/profil/spieler/14060,https://fbref.com/en/players/110d0643/Nigel-Reo-Coker
Micah Richards,32617,https://www.transfermarkt.com/micah-richards/profil/spieler/32617,https://fbref.com/en/players/ff87875a/Micah-Richards
Kieran Richardson,3548,https://www.transfermarkt.com/kieran-richardson/profil/spieler/3548,https://fbref.com/en/players/d2bf40b4/Kieran-Richardson
Sam Ricketts,30434,https://www.transfermarkt.com/sam-ricketts/profil/spieler/30434,https://fbref.com/en/players/3f8ef948/Sam-Ricketts
Liam Ridgewell,4070,https://www.transfermarkt.com/liam-ridgewell/profil/spieler/4070,https://fbref.com/en/players/7c9e057e/Liam-Ridgewell
Cristian Riveros,37713,https://www.transfermarkt.com/cristian-riveros/profil/spieler/37713,https://fbref.com/en/players/56cc93db/Cristian-Riveros
Jason Roberts,3666,https://www.transfermarkt.com/jason-roberts/profil/spieler/3666,https://fbref.com/en/players/62487637/Jason-Roberts
Jack Robinson,183299,https://www.transfermarkt.com/jack-robinson/profil/spieler/183299,https://fbref.com/en/players/7399c7a8/Jack-Robinson
Paul Robinson,3630,https://www.transfermarkt.com/paul-robinson/profil/spieler/3630,https://fbref.com/en/players/80cdbbe1/Paul-Robinson
Rubén Rochina,67548,https://www.transfermarkt.com/rubn-rochina/profil/spieler/67548,https://fbref.com/en/players/ecd8c01e/Ruben-Rochina
Hugo Rodallega,37934,https://www.transfermarkt.com/hugo-rodallega/profil/spieler/37934,https://fbref.com/en/players/9683d0b2/Hugo-Rodallega
Rodrigo,357565,https://www.transfermarkt.com/rodrigo/profil/spieler/357565,https://fbref.com/en/players/ec2042ad/Rodrigo-Taddei
Maxi Rodríguez,7895,https://www.transfermarkt.com/maxi-rodrguez/profil/spieler/7895,https://fbref.com/en/players/4f06b1e0/Maxi-Rodriguez
Jack Rodwell,57079,https://www.transfermarkt.com/jack-rodwell/profil/spieler/57079,https://fbref.com/en/players/a07579ee/Jack-Rodwell
Wayne Rooney,3332,https://www.transfermarkt.com/wayne-rooney/profil/spieler/3332,https://fbref.com/en/players/f07be45a/Wayne-Rooney
Danny Rose,50174,https://www.transfermarkt.com/danny-rose/profil/spieler/50174,https://fbref.com/en/players/d08e15e1/Danny-Rose
Tomáš Rosický,132,https://www.transfermarkt.com/tom-rosick/profil/spieler/132,https://fbref.com/en/players/dbb688e3/Tomas-Rosicky
Wayne Routledge,14066,https://www.transfermarkt.com/wayne-routledge/profil/spieler/14066,https://fbref.com/en/players/1d387eee/Wayne-Routledge
Bacary Sagna,26764,https://www.transfermarkt.com/bacary-sagna/profil/spieler/26764,https://fbref.com/en/players/6ef56efd/Bacary-Sagna
Louis Saha,4015,https://www.transfermarkt.com/louis-saha/profil/spieler/4015,https://fbref.com/en/players/7106e4fe/Louis-Saha
Carlos Salcido,31434,https://www.transfermarkt.com/carlos-salcido/profil/spieler/31434,https://fbref.com/en/players/190bc058/Carlos-Salcido
Míchel Salgado,7515,https://www.transfermarkt.com/mchel-salgado/profil/spieler/7515,https://fbref.com/en/players/68f36bc6/Michel-Salgado
Christopher Samba,29016,https://www.transfermarkt.com/christopher-samba/profil/spieler/29016,https://fbref.com/en/players/e43cada1/Christopher-Samba
Conor Sammon,68331,https://www.transfermarkt.com/conor-sammon/profil/spieler/68331,https://fbref.com/en/players/70c3608c/Conor-Sammon
Sandro,315853,https://www.transfermarkt.com/sandro/profil/spieler/315853,https://fbref.com/en/players/833fb62e/Sandro-Ramirez
Tuncay Şanlı,6934,https://www.transfermarkt.com/tuncay-anl/profil/spieler/6934,https://fbref.com/en/players/e7a2dc67/Tuncay-Sanli
Roque Santa Cruz,215,https://www.transfermarkt.com/roque-santa-cruz/profil/spieler/215,https://fbref.com/en/players/7f2107eb/Roque-Santa-Cruz
Paul Scharner,2953,https://www.transfermarkt.com/paul-scharner/profil/spieler/2953,https://fbref.com/en/players/d8bcce3d/Paul-Scharner
Paul Scholes,3397,https://www.transfermarkt.com/paul-scholes/profil/spieler/3397,https://fbref.com/en/players/24a3a72c/Paul-Scholes
Mark Schwarzer,3357,https://www.transfermarkt.com/mark-schwarzer/profil/spieler/3357,https://fbref.com/en/players/da409c6f/Mark-Schwarzer
Freddie Sears,70714,https://www.transfermarkt.com/freddie-sears/profil/spieler/70714,https://fbref.com/en/players/07059b2e/Freddie-Sears
Philippe Senderos,4277,https://www.transfermarkt.com/philippe-senderos/profil/spieler/4277,https://fbref.com/en/players/b1d82fc2/Philippe-Senderos
Stéphane Sessègnon,37157,https://www.transfermarkt.com/stphane-sessgnon/profil/spieler/37157,https://fbref.com/en/players/35c5f9b1/Stephane-Sessegnon
Ryan Shawcross,45861,https://www.transfermarkt.com/ryan-shawcross/profil/spieler/45861,https://fbref.com/en/players/285a3d44/Ryan-Shawcross
Jonjo Shelvey,71292,https://www.transfermarkt.com/jonjo-shelvey/profil/spieler/71292,https://fbref.com/en/players/3727dd3c/Jonjo-Shelvey
Nicky Shorey,13426,https://www.transfermarkt.com/nicky-shorey/profil/spieler/13426,https://fbref.com/en/players/9665e2ea/Nicky-Shorey
Ryan Shotton,92109,https://www.transfermarkt.com/ryan-shotton/profil/spieler/92109,https://fbref.com/en/players/09f82c6e/Ryan-Shotton
Mamady Sidibé,14069,https://www.transfermarkt.com/mamady-sidib/profil/spieler/14069,https://fbref.com/en/players/c4fe1d3a/Mamady-Sidibe
Steve Sidwell,13427,https://www.transfermarkt.com/steve-sidwell/profil/spieler/13427,https://fbref.com/en/players/ed083afd/Steve-Sidwell
David Silva,35518,https://www.transfermarkt.com/david-silva/profil/spieler/35518,https://fbref.com/en/players/9d7db7fc/David-da-Silva
Paulo da Silva,14244,https://www.transfermarkt.com/paulo-da-silva/profil/spieler/14244,https://fbref.com/en/players/c31c5bb4/Edmilson-Paulo-da-Silva
Danny Simpson,37442,https://www.transfermarkt.com/danny-simpson/profil/spieler/37442,https://fbref.com/en/players/3201b03d/Danny-Simpson
Martin Škrtel,24180,https://www.transfermarkt.com/martin-krtel/profil/spieler/24180,https://fbref.com/en/players/defb905a/Martin-Skrtel
Chris Smalling,103427,https://www.transfermarkt.com/chris-smalling/profil/spieler/103427,https://fbref.com/en/players/b6964eb6/Chris-Smalling
Alan Smith,101327,https://www.transfermarkt.com/alan-smith/profil/spieler/101327,https://fbref.com/en/players/fdac06ea/Alan-Smith
Alexandre Song,27394,https://www.transfermarkt.com/alexandre-song/profil/spieler/27394,https://fbref.com/en/players/1c32281d/Alexandre-Song
Keith Southern,44986,https://www.transfermarkt.com/keith-southern/profil/spieler/44986,https://fbref.com/en/players/8db518ba/Keith-Southern
Jay Spearing,52111,https://www.transfermarkt.com/jay-spearing/profil/spieler/52111,https://fbref.com/en/players/f26579f5/Jay-Spearing
Jonathan Spector,24637,https://www.transfermarkt.com/jonathan-spector/profil/spieler/24637,https://fbref.com/en/players/3670bd5c/Jonathan-Spector
Jordan Spence,61588,https://www.transfermarkt.com/jordan-spence/profil/spieler/61588,https://fbref.com/en/players/f7780381/Jordan-Spence
Sébastien Squillaci,5293,https://www.transfermarkt.com/sbastien-squillaci/profil/spieler/5293,https://fbref.com/en/players/f7ec06db/Sebastien-Squillaci
Ronnie Stam,24877,https://www.transfermarkt.com/ronnie-stam/profil/spieler/24877,https://fbref.com/en/players/eb383c11/Ronnie-Stam
Junior Stanislas,87672,https://www.transfermarkt.com/junior-stanislas/profil/spieler/87672,https://fbref.com/en/players/6992791d/Junior-Stanislas
Richard Stearman,34349,https://www.transfermarkt.com/richard-stearman/profil/spieler/34349,https://fbref.com/en/players/9a3a436e/Richard-Stearman
Grétar Steinsson,30304,https://www.transfermarkt.com/grtar-steinsson/profil/spieler/30304,https://fbref.com/en/players/a79e86c4/Gretar-Steinsson
David Stockdale,67339,https://www.transfermarkt.com/david-stockdale/profil/spieler/67339,https://fbref.com/en/players/dc168826/David-Stockdale
Daniel Sturridge,47082,https://www.transfermarkt.com/daniel-sturridge/profil/spieler/47082,https://fbref.com/en/players/1b7ec703/Daniel-Sturridge
Luis Suárez,44352,https://www.transfermarkt.com/luis-surez/profil/spieler/44352,https://fbref.com/en/players/eeba07f8/Luis-Javier-Suarez
Ludovic Sylvestre,43248,https://www.transfermarkt.com/ludovic-sylvestre/profil/spieler/43248,https://fbref.com/en/players/37103874/Ludovic-Sylvestre
Wojciech Szczęsny,44058,https://www.transfermarkt.com/wojciech-szczsny/profil/spieler/44058,https://fbref.com/en/players/01b8a2b2/Wojciech-Szczesny
Thomas Sørensen,3473,https://www.transfermarkt.com/thomas-srensen/profil/spieler/3473,https://fbref.com/en/players/31d82fec/Thomas-Sorensen
Gabriel Tamaș,6893,https://www.transfermarkt.com/gabriel-tama/profil/spieler/6893,https://fbref.com/en/players/5d2c2f2b/Gabriel-Tamas
Matthew Taylor,9218,https://www.transfermarkt.com/matthew-taylor/profil/spieler/9218,https://fbref.com/en/players/3b2c9cac/Matthew-Taylor
Ryan Taylor,33785,https://www.transfermarkt.com/ryan-taylor/profil/spieler/33785,https://fbref.com/en/players/5c6dd7bc/Ryan-Taylor
Steven Taylor,17273,https://www.transfermarkt.com/steven-taylor/profil/spieler/17273,https://fbref.com/en/players/9f9ba8ca/Steven-Taylor
Gary Taylor-Fletcher,49101,https://www.transfermarkt.com/gary-taylor-fletcher/profil/spieler/49101,https://fbref.com/en/players/62c612b8/Gary-Taylor-Fletcher
Somen Tchoyi,37058,https://www.transfermarkt.com/somen-tchoyi/profil/spieler/37058,https://fbref.com/en/players/84f5fc82/Somen-Tchoyi
John Terry,3160,https://www.transfermarkt.com/john-terry/profil/spieler/3160,https://fbref.com/en/players/68517cfd/John-Terry
Carlos Tevez,4276,https://www.transfermarkt.com/carlos-tevez/profil/spieler/4276,https://fbref.com/en/players/c1a26d43/Carlos-Tevez
Hendry Thomas,62275,https://www.transfermarkt.com/hendry-thomas/profil/spieler/62275,https://fbref.com/en/players/bf53ebe9/Hendry-Thomas
Jerome Thomas,3560,https://www.transfermarkt.com/jerome-thomas/profil/spieler/3560,https://fbref.com/en/players/94cf0dab/Jerome-Thomas
George Thorne,128910,https://www.transfermarkt.com/george-thorne/profil/spieler/128910,https://fbref.com/en/players/e1a933d2/George-Thorne
Cheick Tioté,33478,https://www.transfermarkt.com/cheick-tiot/profil/spieler/33478,https://fbref.com/en/players/e1270968/Cheick-Tiote
James Tomkins,61592,https://www.transfermarkt.com/james-tomkins/profil/spieler/61592,https://fbref.com/en/players/e7ca0439/James-Tomkins
Michael Tonge,13544,https://www.transfermarkt.com/michael-tonge/profil/spieler/13544,https://fbref.com/en/players/046f30a8/Michael-Tonge
Fernando Torres,7767,https://www.transfermarkt.com/fernando-torres/profil/spieler/7767,https://fbref.com/en/players/bdf7b97d/Fernando-Torres
Kolo Touré,3202,https://www.transfermarkt.com/kolo-tour/profil/spieler/3202,https://fbref.com/en/players/3301c9f4/Kolo-Toure
Yaya Touré,13091,https://www.transfermarkt.com/yaya-tour/profil/spieler/13091,https://fbref.com/en/players/c204f844/Yaya-Toure
Michael Turner,12127,https://www.transfermarkt.com/michael-turner/profil/spieler/12127,https://fbref.com/en/players/422a65eb/Michael-Turner
Matt Upson,3273,https://www.transfermarkt.com/matt-upson/profil/spieler/3273,https://fbref.com/en/players/1a6e6d03/Matt-Upson
Antonio Valencia,33544,https://www.transfermarkt.com/antonio-valencia/profil/spieler/33544,https://fbref.com/en/players/c56a24e4/Antonio-Valencia
Jelle Van Damme,4323,https://www.transfermarkt.com/jelle-van-damme/profil/spieler/4323,https://fbref.com/en/players/406eb232/Jelle-Van-Damme
Luke Varney,14177,https://www.transfermarkt.com/luke-varney/profil/spieler/14177,https://fbref.com/en/players/1757d8ed/Luke-Varney
David Vaughan,14178,https://www.transfermarkt.com/david-vaughan/profil/spieler/14178,https://fbref.com/en/players/b950cb68/David-Vaughan
James Vaughan,30471,https://www.transfermarkt.com/james-vaughan/profil/spieler/30471,https://fbref.com/en/players/4fb0dc59/James-Vaughan
Carlos Vela,35773,https://www.transfermarkt.com/carlos-vela/profil/spieler/35773,https://fbref.com/en/players/6c502207/Carlos-Alberto-Vela
Apostolos Vellios,124495,https://www.transfermarkt.com/apostolos-vellios/profil/spieler/124495,https://fbref.com/en/players/44918bf5/Apostolos-Vellios
Thomas Vermaelen,15904,https://www.transfermarkt.com/thomas-vermaelen/profil/spieler/15904,https://fbref.com/en/players/d0d79694/Thomas-Vermaelen
Nemanja Vidić,19726,https://www.transfermarkt.com/nemanja-vidi/profil/spieler/19726,https://fbref.com/en/players/4b30b37e/Nemanja-Vidic
Patrick Vieira,3183,https://www.transfermarkt.com/patrick-vieira/profil/spieler/3183,https://fbref.com/en/players/55a500df/Patrick-Vieira
Sam Vokes,48078,https://www.transfermarkt.com/sam-vokes/profil/spieler/48078,https://fbref.com/en/players/1d6ac165/Sam-Vokes
Reece Wabara,121416,https://www.transfermarkt.com/reece-wabara/profil/spieler/121416,https://fbref.com/en/players/0c7d15af/Reece-Wabara
Martyn Waghorn,61674,https://www.transfermarkt.com/martyn-waghorn/profil/spieler/61674,https://fbref.com/en/players/8ebea784/Martyn-Waghorn
Theo Walcott,33713,https://www.transfermarkt.com/theo-walcott/profil/spieler/33713,https://fbref.com/en/players/1ecb65be/Theo-Walcott
Kyle Walker,95424,https://www.transfermarkt.com/kyle-walker/profil/spieler/95424,https://fbref.com/en/players/984a5a64/Kyle-Walker-Peters
Jonathan Walters,3306,https://www.transfermarkt.com/jonathan-walters/profil/spieler/3306,https://fbref.com/en/players/0356cf4f/Jonathan-Walters
Stephen Ward,34691,https://www.transfermarkt.com/stephen-ward/profil/spieler/34691,https://fbref.com/en/players/3831b9fe/Stephen-Ward
Stephen Warnock,3308,https://www.transfermarkt.com/stephen-warnock/profil/spieler/3308,https://fbref.com/en/players/07869028/Stephen-Warnock
Ben Watson,14081,https://www.transfermarkt.com/ben-watson/profil/spieler/14081,https://fbref.com/en/players/df540668/Ben-Watson
Andreas Weimann,49693,https://www.transfermarkt.com/andreas-weimann/profil/spieler/49693,https://fbref.com/en/players/5996ffd9/Andreas-Weimann
Danny Welbeck,67063,https://www.transfermarkt.com/danny-welbeck/profil/spieler/67063,https://fbref.com/en/players/ce5143da/Danny-Welbeck
David Wheater,29199,https://www.transfermarkt.com/david-wheater/profil/spieler/29199,https://fbref.com/en/players/2ad3ea29/David-Wheater
Glenn Whelan,12124,https://www.transfermarkt.com/glenn-whelan/profil/spieler/12124,https://fbref.com/en/players/d5bd56a5/Glenn-Whelan
Dean Whitehead,13683,https://www.transfermarkt.com/dean-whitehead/profil/spieler/13683,https://fbref.com/en/players/a32204c9/Dean-Whitehead
Andy Wilkinson,13616,https://www.transfermarkt.com/andy-wilkinson/profil/spieler/13616,https://fbref.com/en/players/9aca56d3/Andy-Wilkinson
Mike Williamson,10642,https://www.transfermarkt.com/mike-williamson/profil/spieler/10642,https://fbref.com/en/players/98fbb38d/Mike-Williamson
Jack Wilshere,74223,https://www.transfermarkt.com/jack-wilshere/profil/spieler/74223,https://fbref.com/en/players/9c318325/Jack-Wilshere
Danny Wilson,103819,https://www.transfermarkt.com/danny-wilson/profil/spieler/103819,https://fbref.com/en/players/9cfe9254/Danny-Wilson
Marc Wilson,30456,https://www.transfermarkt.com/marc-wilson/profil/spieler/30456,https://fbref.com/en/players/c325c010/Marc-Wilson
Chris Wood,108725,https://www.transfermarkt.com/chris-wood/profil/spieler/108725,https://fbref.com/en/players/4e9a0555/Chris-Wood
Shaun Wright-Phillips,3467,https://www.transfermarkt.com/shaun-wright-phillips/profil/spieler/3467,https://fbref.com/en/players/e1e0b05f/Shaun-Wright-Phillips
Xisco,15465,https://www.transfermarkt.com/xisco/profil/spieler/15465,https://fbref.com/en/players/d2790f7a/Xisco
Ashley Young,14086,https://www.transfermarkt.com/ashley-young/profil/spieler/14086,https://fbref.com/en/players/be927d03/Ashley-Young
Luke Young,3271,https://www.transfermarkt.com/luke-young/profil/spieler/3271,https://fbref.com/en/players/409a29d7/Luke-Young
Pablo Zabaleta,20007,https://www.transfermarkt.com/pablo-zabaleta/profil/spieler/20007,https://fbref.com/en/players/6813ac34/Pablo-Zabaleta
Bobby Zamora,4205,https://www.transfermarkt.com/bobby-zamora/profil/spieler/4205,https://fbref.com/en/players/7ddb3563/Bobby-Zamora
Boudewijn Zenden,3173,https://www.transfermarkt.com/boudewijn-zenden/profil/spieler/3173,https://fbref.com/en/players/4e27a622/Boudewijn-Zenden
Yuri Zhirkov,16760,https://www.transfermarkt.com/yuri-zhirkov/profil/spieler/16760,https://fbref.com/en/players/ed2b33cb/Yuri-Zhirkov
Nikola Žigić,19729,https://www.transfermarkt.com/nikola-igi/profil/spieler/19729,https://fbref.com/en/players/aad584e0/Nikola-Zigic
Ronald Zubar,22645,https://www.transfermarkt.com/ronald-zubar/profil/spieler/22645,https://fbref.com/en/players/57935ba0/Ronald-Zubar
Gianni Zuiverloon,27304,https://www.transfermarkt.com/gianni-zuiverloon/profil/spieler/27304,https://fbref.com/en/players/22d7fe43/Gianni-Zuiverloon
