fbref_url,transfermarkt_id,player_name,name_home_country,dob_age,place_birth,height,citizenship,position,foot,debut_season,debut_age,first_club,debut_year,explanation
https://fbref.com/en/players/963a9201/Jack-Colback,61644,Jack Colback,Not found,24-Oct-89,Not found,176,England eng,"DF-MF (DM, left)",Left,2009-2010,19 years,Ipswich Town,2009,first scrap players fbref
https://fbref.com/en/players/28a7e81c/Jordan-Cook,61646,Jordan Cook,Not found,20-Mar-90,Not found,175,Not found,FW,Right,2009-2010,19 years,Darlington,2009,first scrap players fbref
https://fbref.com/en/players/935e6b8f/Jordan-Henderson,61651,Jordan Henderson,Not found,"June 17, 1990 (Age: 35-161d)","Sunderland, England, United Kingdom",182,England eng,"MF (CM-DM-WM, right)",Right,2008-2009,18 years,Coventry City,2008,first scrap players fbref
https://fbref.com/en/players/8ebea784/Martyn-Waghorn,61674,Martyn Waghorn,Not found,"January 23, 1990 (Age: 35-306d)","South Shields, England, United Kingdom",176,England eng,FW-MF (AM),Left,2007-2008,17 years,Sunderland,2007,first scrap players fbref
https://fbref.com/en/players/1a5dbcc2/Callum-McManaman,61711,Callum McManaman,Not found,"April 25, 1991 (Age: 34-214d)","Whiston, England, United Kingdom",174,England eng,"FW-MF (AM-WM, right)",Right,2008-2009,17 years,Wigan Athletic,2008,first scrap players fbref
https://fbref.com/en/players/9d107085/Charlie-Daniels,61819,Charlie Daniels,Not found,7-Sep-86,Not found,178,Not found,"DF-MF (FB, left)",Left,2006-2007,19 years,Chesterfield,2006,first scrap players fbref
https://fbref.com/en/players/b98570d1/Jake-Livermore,61832,Jake Livermore,Not found,14-Nov-89,Not found,175,England eng,MF (CM-DM),Right,2007-2008,17 years,MK Dons,2007,first scrap players fbref
https://fbref.com/en/players/c8fac933/Ryan-Mason,61834,Ryan Mason,Not found,13-Jun-91,Not found,175,England eng,MF,Right,2009-2010,18 years,Yeovil Town,2009,first scrap players fbref
https://fbref.com/en/players/20b104bc/Adam-Smith,61841,Adam Smith,Not found,"April 29, 1991 (Age: 34-210d)","London, England, United Kingdom",174,England eng,"DF-MF (FB, right)",Right,2009-2010,18 years,Wycombe,2009,first scrap players fbref
https://fbref.com/en/players/b28bbd58/Andros-Townsend,61842,Andros Townsend,Not found,"July 16, 1991 (Age: 34-132d)","Leytonstone, England, United Kingdom",183,England eng,"FW-MF (AM-WM, right)",Left,2008-2009,17 years,Yeovil Town,2008,first scrap players fbref
https://fbref.com/en/players/e14daddc/Federico-Macheda,61887,Federico Macheda,Not found,"August 22, 1991 (Age: 34-095d)","Rome, Italy",184,Italy,FW,Right,2008-2009,16 years,Manchester Utd,2008,first scrap players fbref
https://fbref.com/en/players/7f4f3e49/Mame-Biram-Diouf,62049,Mame Biram Diouf,Not found,"December 16, 1987 (Age: 37-344d)",Senegal,185,Senegal,FW-MF,Right,2008,20 years,Molde,Not found,first scrap players fbref
https://fbref.com/en/players/a0f6ddc3/Shane-Ferguson,62052,Shane Ferguson,Not found,"July 12, 1991 (Age: 34-136d)","Derry, Northern Ireland, United Kingdom",176,Northern Ireland nir,"DF-MF (FB-WM, left)",Left,2010-2011,19 years,Newcastle Utd,2010,first scrap players fbref
https://fbref.com/en/players/be765073/James-Tavernier,62094,James Tavernier,Not found,"October 31, 1991 (Age: 34-025d)","Bradford, England, United Kingdom",182,Not found,"DF (FB, right)",Right,2010-2011,18 years,Gateshead,2010,first scrap players fbref
https://fbref.com/en/players/03622183/Odion-Ighalo,62121,Odion Ighalo,Not found,"June 16, 1989 (Age: 36-162d)","Lagos, Nigeria",188,Nigeria,FW,Right,2007,17 years,Lyn,Not found,first scrap players fbref
https://fbref.com/en/players/d8524b21/Maynor-Figueroa,62240,Maynor Figueroa,Not found,2-May-83,Not found,180,Honduras,"DF (CB-FB, left)",Left,2007-2008,24 years,Wigan Athletic,2007,first scrap players fbref
https://fbref.com/en/players/bf53ebe9/Hendry-Thomas,62275,Hendry Thomas,Not found,23-Feb-85,Not found,180,Honduras,MF (DM),Not found,2009-2010,24 years,Wigan Athletic,2009,first scrap players fbref
https://fbref.com/en/players/b18af9e3/Nathan-Baker,62638,Nathan Baker,Not found,23-Apr-91,Not found,191,England eng,"DF (CB-FB, left)",Left,2009-2010,18 years,Lincoln City,2009,first scrap players fbref
https://fbref.com/en/players/49ae4072/Nathan-Delfouneso,62642,Nathan Delfouneso,Not found,2-Feb-91,Not found,185,England eng,FW-MF,Right,2008-2009,17 years,Aston Villa,2008,first scrap players fbref
https://fbref.com/en/players/52105203/Scott-Dann,62688,Scott Dann,Not found,14-Feb-87,Not found,188,England eng,DF (CB),Right,2004-2005,17 years,Walsall,2004,first scrap players fbref
https://fbref.com/en/players/2691c772/Ashley-Barnes,63200,Ashley Barnes,Not found,"October 30, 1989 (Age: 36-026d)","Bath, England, United Kingdom",183,England eng  Other: Austria,FW-MF,Right,2007-2008,17 years,Salisbury City,2007,first scrap players fbref
https://fbref.com/en/players/701d7cac/Kagisho-Dikgacoi,63285,Kagisho Dikgacoi,Not found,24-Nov-84,Not found,180,South Africa,MF (CM-DM),Right,2009-2010,24 years,Fulham,2009,first scrap players fbref
https://fbref.com/en/players/3cefa66a/Leroy-Fer,63342,Leroy Fer,Not found,"January 5, 1990 (Age: 35-324d)","Zoetermeer, Netherlands",188,Netherlands,MF (CM-DM),Right,2007-2008,17 years,Feyenoord,2007,first scrap players fbref
https://fbref.com/en/players/5acc4a10/Etienne-Capoue,63494,Étienne Capoue,Not found,11-Jul-88,Not found,189,France,MF (CM-DM),Right,2007-2008,19 years,Toulouse,2007,first scrap players fbref
https://fbref.com/en/players/e2533c20/Aron-Gunnarsson,63821,Aron Gunnarsson,Not found,"April 22, 1989 (Age: 36-217d)","Akureyri, Iceland",178,Iceland,DF-MF (CM-DM-FB-WM),Right,2007-2008,18 years,AZ Alkmaar,2007,first scrap players fbref
https://fbref.com/en/players/979d0640/Libor-Kozak,63824,Libor Kozák,Not found,30-May-89,Not found,193,Czech Republic,FW,Right,2008-2009,19 years,Lazio,2008,first scrap players fbref
https://fbref.com/en/players/f519b556/Brown-Ideye,64308,Brown Ideye,Not found,"October 10, 1988 (Age: 37-046d)","Lagos, Nigeria",180,Nigeria,FW,Right,2007-2008,18 years,Xamax,2007,first scrap players fbref
https://fbref.com/en/players/e054ee4e/Orlando-Sa,64535,Orlando Sá,Not found,26-May-88,Not found,188,Portugal,FW,Right,2008-2009,20 years,Braga,2008,first scrap players fbref
https://fbref.com/en/players/5f1d07f6/Timm-Klose,65255,Timm Klose,Not found,9-May-88,Not found,193,Switzerland ch  Other: Germany,DF (CB),Right,2010-2011,22 years,Thun,2010,first scrap players fbref
https://fbref.com/en/players/3ca7254a/Pedro,65278,Pedro,Not found,"July 28, 1987 (Age: 38-131d)","Santa Cruz de Tenerife, Spain",167,Spain,"FW-MF (AM-WM, right)",Right,2007-2008,20 years,Barcelona,2007,players corrected fbref
https://fbref.com/en/players/82e34b69/Troy-Deeney,65477,Troy Deeney,Not found,29-Jun-88,Not found,183,Not found,FW,Right,2006-2007,18 years,Walsall,2006,first scrap players fbref
https://fbref.com/en/players/fb2dec57/Hal-Robson-Kanu,65976,Hal Robson-Kanu,Not found,21-May-89,Not found,183,Wales wls  Other: England,FW-MF (AM-WM),Left,2007-2008,18 years,Southend United,2007,first scrap players fbref
https://fbref.com/en/players/4b511457/Oriol-Romeu,66100,Oriol Romeu,Not found,24-Sep-91,Not found,183,Spain,MF (CM-DM),Right,2010-2011,18 years,Barcelona B,2010,first scrap players fbref
https://fbref.com/en/players/e860c42f/Kyle-Naughton,66219,Kyle Naughton,Not found,17-Nov-88,Not found,180,England eng,DF (CB-FB),Right,2007-2008,18 years,Gretna,2007,first scrap players fbref
https://fbref.com/en/players/615ef733/Ahmed-Elmohamady,66333,Ahmed Elmohamady,Not found,9-Sep-87,Not found,182,Egypt,"DF-MF (FB-WM, right)",Right,2010-2011,22 years,Sunderland,2010,first scrap players fbref
https://fbref.com/en/players/93ee387c/Angel-Rangel,66550,Àngel Rangel,Not found,28-Oct-82,Not found,188,Not found,"DF (FB, right)",Right,2007-2008,24 years,Swansea City,2007,players corrected fbref
https://fbref.com/en/players/8d3c902d/Cheikhou-Kouyate,66934,Cheikhou Kouyaté,Not found,"December 21, 1989 (Age: 35-339d)",Senegal,193,Senegal,DF-MF (CB-CM-DM),Right,2007-2008,17 years,Brussels,2007,first scrap players fbref
https://fbref.com/en/players/ce5143da/Danny-Welbeck,67063,Danny Welbeck,Not found,"November 26, 1990 (Age: 34-364d)","Manchester, England, United Kingdom",185,England eng,FW-MF (WM),Right,2008-2009,17 years,Manchester Utd,2008,first scrap players fbref
https://fbref.com/en/players/29b8c15b/Zavon-Hines,67081,Zavon Hines,Not found,27-Dec-88,Not found,178,England eng  Other: Jamaica,FW-MF (WM),Not found,2007-2008,18 years,Coventry City,2007,first scrap players fbref
https://fbref.com/en/players/9b2c7f55/Aaron-Wilbraham,67202,Aaron Wilbraham,Not found,21-Oct-79,Not found,191,Not found,FW,Right,2000,20 years,Moss,Not found,first scrap players fbref
https://fbref.com/en/players/0bad4516/Ryan-Bennett,67252,Ryan Bennett,Not found,6-Mar-90,Not found,188,England eng,DF (CB),Right,2006-2007,16 years,Grimsby Town,2006,first scrap players fbref
https://fbref.com/en/players/d822a850/Ben-Hamer,67283,Ben Hamer,Not found,"November 20, 1987 (Age: 38-005d)","Chard, England, United Kingdom",180,Not found,GK,Right,2006-2007,18 years,Crawley Town,2006,first scrap players fbref
https://fbref.com/en/players/24952f1e/Russell-Martin,67303,Russell Martin,Not found,4-Jan-86,Not found,183,Scotland sct  Other: England,DF (CB),Right,2004-2005,18 years,Wycombe,2004,first scrap players fbref
https://fbref.com/en/players/b31af577/Anthony-Pilkington,67322,Anthony Pilkington,Not found,6-Jun-88,Not found,183,Republic of Ireland ie  Other: England,FW-MF (AM-WM),Both,2006-2007,18 years,Stockport,2006,first scrap players fbref
https://fbref.com/en/players/dc168826/David-Stockdale,67339,David Stockdale,Not found,20-Sep-85,Not found,191,Not found,GK,Right,2002-2003,16 years,York City,2002,first scrap players fbref
https://fbref.com/en/players/d4c01c38/Marc-Tierney,67346,Marc Tierney,Not found,23-Aug-85,Not found,183,Not found,"DF (FB, left)",Not found,2003-2004,17 years,Oldham Athletic,2003,first scrap players fbref
https://fbref.com/en/players/a498e276/Ashley-Williams,67355,Ashley Williams,Not found,23-Aug-84,Not found,183,Wales wls  Other: England,DF (CB),Right,2003-2004,18 years,Stockport,2003,first scrap players fbref
https://fbref.com/en/players/d4e7c451/Nick-Blackman,67369,Nick Blackman,Not found,11-Nov-89,Not found,188,Not found,FW-MF,Right,2006-2007,16 years,Macclesfield,2006,first scrap players fbref
https://fbref.com/en/players/c2f9d19f/Neil-Taylor,67416,Neil Taylor,Not found,7-Feb-89,Not found,175,Wales wls,"DF-MF (FB, left)",Left,2007-2008,18 years,Wrexham,2007,first scrap players fbref
https://fbref.com/en/players/18e96f64/Kyle-Bartley,67421,Kyle Bartley,Not found,"May 22, 1991 (Age: 34-187d)","Stockport, England, United Kingdom",191,England eng,DF (CB),Right,2009-2010,18 years,Sheffield Utd,2009,first scrap players fbref
https://fbref.com/en/players/ecd8c01e/Ruben-Rochina,67548,Rubén Rochina,Not found,23-Mar-91,Not found,182,Spain,FW-MF,Left,2010-2011,19 years,Barcelona B,2010,first scrap players fbref
https://fbref.com/en/players/ecb2f4e3/Rafik-Halliche,67815,Rafik Halliche,Not found,2-Sep-86,Not found,187,Algeria,DF (CB),Right,2007-2008,20 years,Nacional,2007,first scrap players fbref
https://fbref.com/en/players/58591790/Bruno-Perone,67996,Bruno Perone,Not found,6-Jul-87,Not found,191,Not found,DF-MF (CB-DM),Right,2011-2012,24 years,QPR,2011,first scrap players fbref
https://fbref.com/en/players/8ea6417a/David-Meyler,68183,David Meyler,Not found,29-May-89,Not found,189,Republic of Ireland,MF,Right,2009-2010,20 years,Sunderland,2009,first scrap players fbref
https://fbref.com/en/players/b5cae4e6/Alberto-Paloschi,68306,Alberto Paloschi,Not found,4-Jan-90,Not found,182,Italy,FW,Right,2007-2008,17 years,Milan,2007,first scrap players fbref
https://fbref.com/en/players/70c3608c/Conor-Sammon,68331,Conor Sammon,Not found,"November 6, 1986 (Age: 39-019d)","Dublin, Republic of Ireland",188,Republic of Ireland,FW,Right,2008-2009,21 years,Kilmarnock,2008,first scrap players fbref
https://fbref.com/en/players/0420d84f/Seamus-Coleman,68390,Séamus Coleman,Not found,"October 11, 1988 (Age: 37-045d)","Donegal, Republic of Ireland",177,Republic of Ireland,"DF-MF (CB-FB, right)",Right,2009-2010,20 years,Blackpool,2009,first scrap players fbref
https://fbref.com/en/players/1858bbf7/Giedrius-Arlauskis,69001,Giedrius Arlauskis,Not found,1-Dec-87,Not found,184,Lithuania,GK,Left,2007-2008,19 years,Unirea Urziceni,2007,first scrap players fbref
https://fbref.com/en/players/883f251e/Lacina-Traore,69006,Lacina Traoré,Not found,20-May-90,Not found,203,Côte d'Ivoire,FW,Left,2008-2009,18 years,CFR Cluj,2008,first scrap players fbref
https://fbref.com/en/players/ab77f2d9/Jose-Canas,69609,José Cañas,Not found,"May 27, 1987 (Age: 38-193d)","Rota, Spain",177,Not found,MF (DM),Right,2008-2009,21 years,Betis,2008,players corrected fbref
https://fbref.com/en/players/980522ec/Christian-Eriksen,69633,Christian Eriksen,Not found,"February 14, 1992 (Age: 33-284d)","Middelfart, Denmark",177,Denmark,FW-MF (AM-CM-DM),Right,2009-2010,17 years,Ajax,2009,first scrap players fbref
https://fbref.com/en/players/3d383df8/Garath-McCleary,69653,Garath McCleary,Not found,"May 15, 1987 (Age: 38-194d)","Oxford, England, United Kingdom",188,Jamaica jm  Other: England,FW-MF (AM-WM),Right,2007-2008,20 years,Nott'ham Forest,2007,first scrap players fbref
https://fbref.com/en/players/393a257c/Ondrej-Celustka,70131,Ondřej Čelůstka,Not found,18-Jun-89,Not found,185,Czech Republic,DF (CB-FB),Right,2009-2010,20 years,Palermo,2009,first scrap players fbref
https://fbref.com/en/players/174f09a6/Ignasi-Miquel,70245,Ignasi Miquel,Not found,"September 28, 1992 (Age: 33-058d)","Barcelona, Spain",193,Spain,"DF (CB, left)",Left,2011-2012,18 years,Arsenal,2011,first scrap players fbref
https://fbref.com/en/players/07059b2e/Freddie-Sears,70714,Freddie Sears,Not found,"November 27, 1989 (Age: 35-363d)","Hornchurch, England, United Kingdom",170,England eng,FW-MF,Right,2007-2008,17 years,West Ham,2007,first scrap players fbref
https://fbref.com/en/players/98429b7b/Michu,70789,Michu,Not found,21-Mar-86,Not found,185,Spain,FW-MF (AM),Left,2007-2008,21 years,Celta Vigo,2007,first scrap players fbref
https://fbref.com/en/players/b7d082af/Mohamed-Diame,70950,Mohamed Diamé,Not found,14-Jun-87,Not found,185,Senegal sn  Other: France,MF (AM-CM-DM),Right,2008-2009,21 years,Rayo Vallecano,2008,first scrap players fbref
https://fbref.com/en/players/3b3d4028/Luciano-Becchio,71020,Luciano Becchio,Not found,28-Dec-83,Not found,187,Not found,FW,Left,2004-2005,20 years,Ciudad Murcia,2004,first scrap players fbref
https://fbref.com/en/players/60b7c195/Roger-Espinoza,71096,Roger Espinoza,Not found,25-Oct-86,Not found,181,Honduras,"DF-MF (CM-DM-FB-WM, right)",Left,2008,21 years,KC Wizards,Not found,first scrap players fbref
https://fbref.com/en/players/adb6ae24/Brek-Shea,71107,Brek Shea,Not found,28-Feb-90,Not found,191,United States,"DF-FW-MF (AM-WM, left)",Left,2008,17 years,FC Dallas,Not found,first scrap players fbref
https://fbref.com/en/players/f76e6b4e/Adrian,71271,Adrián,Not found,"January 3, 1987 (Age: 38-337d)","Sevilla, Spain",190,Not found,GK,Right,2012-2013,25 years,Betis,2012,players corrected fbref
https://fbref.com/en/players/3727dd3c/Jonjo-Shelvey,71292,Jonjo Shelvey,Not found,27-Feb-92,Not found,183,England eng,MF (CM-DM),Right,2007-2008,15 years,Charlton Ath,2007,first scrap players fbref
https://fbref.com/en/players/7dcf86f6/Iago-Aspas,72047,Iago Aspas,Not found,"August 1, 1987 (Age: 38-116d)","Moaña, Spain",176,Spain,FW-MF,Left,2010-2011,22 years,Celta Vigo,2010,first scrap players fbref
https://fbref.com/en/players/47e41ec8/Marcus-Olsson,72264,Marcus Olsson,Not found,"May 17, 1988 (Age: 37-192d)","Gävle, Sweden",180,Sweden,"DF-FW-MF (FB-WM, left)",Left,2008,19 years,Halmstad,Not found,first scrap players fbref
https://fbref.com/en/players/abb3bb95/Luuk-de-Jong,72522,Luuk de Jong,Not found,"August 27, 1990 (Age: 35-090d)","Aigle, Switzerland",188,Netherlands nl  Other: Switzerland,FW,Right,2008-2009,17 years,De Graafschap,2008,first scrap players fbref
https://fbref.com/en/players/f716e4e4/Nelson-Oliveira,72768,Nélson Oliveira,Not found,"August 8, 1991 (Age: 34-109d)","Barcelos, Portugal",186,Portugal,FW,Right,2009-2010,17 years,Rio Ave,2009,first scrap players fbref
https://fbref.com/en/players/f512a009/Jo-Inge-Berget,73323,Jo Inge Berget,Not found,"September 11, 1990 (Age: 35-075d)","Hadeland, Norway",186,Norway,FW-MF (AM),Right,2007,16 years,Lyn,Not found,first scrap players fbref
https://fbref.com/en/players/82b1198a/David-Ospina,73396,David Ospina,Not found,"August 31, 1988 (Age: 37-086d)","Medellín, Colombia",183,Colombia,GK,Right,2008-2009,19 years,Nice,2008,first scrap players fbref
https://fbref.com/en/players/f6799cd2/Ben-Amos,73472,Ben Amos,Not found,"April 10, 1990 (Age: 35-229d)","Macclesfield, England, United Kingdom",185,England eng,GK,Right,2009-2010,19 years,P'borough Utd,2009,first scrap players fbref
https://fbref.com/en/players/a772eba6/James-Chester,73482,James Chester,Not found,"January 23, 1989 (Age: 36-306d)","Warrington, England, United Kingdom",177,Wales wls  Other: England,DF (CB),Right,2008-2009,19 years,P'borough Utd,2008,first scrap players fbref
https://fbref.com/en/players/6cdd8245/Tom-Cleverley,73484,Tom Cleverley,Not found,12-Aug-89,Not found,175,England eng,MF (CM),Right,2008-2009,18 years,Leicester City,2008,first scrap players fbref
https://fbref.com/en/players/2649ff32/Danny-Drinkwater,73491,Danny Drinkwater,Not found,5-Mar-90,Not found,178,England eng,MF (CM-DM),Right,2009-2010,19 years,Huddersfield,2009,first scrap players fbref
https://fbref.com/en/players/ebd0a048/Matty-James,73522,Matty James,Not found,"July 22, 1991 (Age: 34-126d)","Bacup, England, United Kingdom",178,England eng,MF (CM-DM),Right,2009-2010,18 years,Preston,2009,first scrap players fbref
https://fbref.com/en/players/c7526c18/Steven-Nzonzi,73734,Steven Nzonzi,Not found,"December 15, 1988 (Age: 36-345d)","La Garenne-Colombes, France",197,France,MF (CM-DM),Right,2009-2010,20 years,Blackburn,2009,first scrap players fbref
https://fbref.com/en/players/afabf74e/Pablo-Armero,73786,Pablo Armero,Not found,2-Nov-86,Not found,174,Colombia,"DF-MF (FB-WM, left)",Left,2010-2011,23 years,Udinese,2010,first scrap players fbref
https://fbref.com/en/players/42f4f848/Declan-Rudd,74088,Declan Rudd,Not found,16-Jan-91,Not found,191,England eng,GK,Right,2009-2010,18 years,Norwich City,2009,first scrap players fbref
https://fbref.com/en/players/9c318325/Jack-Wilshere,74223,Jack Wilshere,Not found,1-Jan-92,Not found,172,England eng,MF,Left,2008-2009,16 years,Arsenal,2008,first scrap players fbref
https://fbref.com/en/players/4db76f57/Marc-Muniesa,74228,Marc Muniesa,Not found,"March 27, 1992 (Age: 33-243d)","Lloret de Mar, Spain",181,Spain,"DF-MF (CB-DM-FB, left)",Left,2008-2009,16 years,Barcelona,2008,first scrap players fbref
