player_name,season,squad,position,age,nation,minutes,rank,player_url_fbref,current age_fbref,dob_age_fbref,place_birth_fbref,height_fbref,citizenship_fbref,position_fbref,foot_fbref,current_club_fbref,debut_season_fbref,debut_age_fbref,first_club_fbref,debut_year_fbref,player_url_tra,slug,player_id_fbref,home_name_fbref,dob_age_tra,fecha americana,YEAR_tra,place_birth_tra,height_tra,citizenship_tra,position_tra,foot_tra,current_club_tra,joined_tra,contract_expires_tra,outfitter_tra,first_tier_debut_date,first_tier_debut_age,first_tier_debut_competition,second_tier_debut_date,second_tier_debut_age,second_tier_debut_competition,debut_age_transfermarket,injury_count_total_tra,days_missed_total_tra,games_missed_total_tra,injury_seasons_tra,Deceased_tra,death_date,death_age,retired_tra,retirement_date_tra,year_retirement,career_lenght,career_lenght_w_actives_and_dead,shirt_number_tra,National_team,total_seasons_national,matches_national,minutes_national,goals_national,CAREER Sum of matches_played,CAREER Sum of minutes,CAREER Sum of goals
Damián Suárez,2011-2012,Sporting Gijón,"DF,MF",23,uy URU,1409,516,https://fbref.com/en/players/ba5004e1/Damian-Suarez,2/6/1900,"April 27, 1988 (Age: 37-182d)","Montevideo, Uruguay",172cm,Uruguay,"DF-MF (FB, right)",Right,Penarol,2011-2012,23,Sporting Gijón,2011,https://www.transfermarkt.com/damian-suarez/profil/spieler/76746,damian-suarez,76746,Damián Suárez,27/04/1988,32260,1988,Montevideo,"1,73",Uruguay  Spain,Defender - Right-Back,right,Peñarol,16/09/2024,31/12/2025,NA,18/08/2007,19,Primera División Apertura,19/08/2012,1/24/1900,Segunda División,19,12,117,18,7,No,NA,NA,No,NA,NA,NA,14,22,Yes,2,6,182,0,452,37235,7
Damián Suárez,2013-2014,Elche,"DF,MF",25,uy URU,2758,502,https://fbref.com/en/players/ba5004e1/Damian-Suarez,37,"April 27, 1988 (Age: 37-182d)","Montevideo, Uruguay",172cm,Uruguay,"DF-MF (FB, right)",Right,Penarol,2011-2012,23,Sporting Gijón,2011,https://www.transfermarkt.com/damian-suarez/profil/spieler/76746,damian-suarez,76746,Damián Suárez,27/04/1988,32260,1988,Montevideo,"1,73",Uruguay  Spain,Defender - Right-Back,right,Peñarol,16/09/2024,31/12/2025,NA,18/08/2007,19,Primera División Apertura,19/08/2012,24,Segunda División,19,12,117,18,7,No,NA,NA,No,NA,NA,NA,14,22,Yes,2,6,182,0,452,37235,7
Damián Suárez,2014-2015,Elche,"DF,MF",26,uy URU,3040,544,https://fbref.com/en/players/ba5004e1/Damian-Suarez,37,"April 27, 1988 (Age: 37-182d)","Montevideo, Uruguay",172cm,Uruguay,"DF-MF (FB, right)",Right,Penarol,2011-2012,23,Sporting Gijón,2011,https://www.transfermarkt.com/damian-suarez/profil/spieler/76746,damian-suarez,76746,Damián Suárez,27/04/1988,32260,1988,Montevideo,"1,73",Uruguay  Spain,Defender - Right-Back,right,Peñarol,16/09/2024,31/12/2025,NA,18/08/2007,19,Primera División Apertura,19/08/2012,24,Segunda División,19,12,117,18,7,No,NA,NA,No,NA,NA,NA,14,22,Yes,2,6,182,0,452,37235,7
Damien Perquis,2012-2013,Betis,DF,28,pl POL,651,429,https://fbref.com/en/players/c33b3de1/Damien-Perquis,41,30782,NA,184cm,Poland pl  Other: France,DF (CB),Right,NA,2005-2006,21,Saint-Étienne,2005,https://www.transfermarkt.com/damien-perquis/profil/spieler/31050,damien-perquis,31050,Damien Perquis,30959,30782,1984,Troyes,"1,84",Poland  France,Defender - Centre-Back,right,G. Ajaccio,43472,-,NA,30/07/2005,21,Ligue 1,37660,19,Ligue 2,19,8,372,63,4,No,NA,NA,Yes,43472,2019,14,14,NA,Yes,2,3,270,0,327,25655,19
Damien Perquis,2013-2014,Betis,DF,29,pl POL,914,405,https://fbref.com/en/players/c33b3de1/Damien-Perquis,2/10/1900,30782,NA,184cm,Poland pl  Other: France,DF (CB),Right,NA,2005-2006,21,Saint-Étienne,2005,https://www.transfermarkt.com/damien-perquis/profil/spieler/31050,damien-perquis,31050,Damien Perquis,10/4/1984,30782,1984,Troyes,"1,84",Poland  France,Defender - Centre-Back,right,G. Ajaccio,1/7/2019,-,NA,30/07/2005,21,Ligue 1,37660,1/19/1900,Ligue 2,19,8,372,63,4,No,NA,NA,Yes,43472,2019,14,14,NA,Yes,2,3,270,0,327,25655,19
Dani Alves,2010-2011,Barcelona,"DF,MF",27,br BRA,2905,31,https://fbref.com/en/players/c9e99e49/Dani-Alves,2/11/1900,30442,NA,172cm,Brazil,"DF-MF (CM-FB, right)",Right,NA,2002-2003,19,Sevilla,2002,https://www.transfermarkt.com/dani-alves/profil/spieler/15951,dani-alves,15951,Dani Alves,6/5/1983,30442,1983,Juazeiro,"1,72",Brazil  Spain,Defender - Right-Back,right,UNAM Pumas,21/01/2023,-,adidas,36989,18,Campeonato Brasileiro Série A,No second tier career,NA,No second tier career,18,16,501,91,9,No,NA,NA,Yes,21/01/2023,2023,21,21,NA,Yes,13,54,4276,3,763,63007,55
Dani Alves,2011-2012,Barcelona,"DF,MF",28,br BRA,2674,25,https://fbref.com/en/players/c9e99e49/Dani-Alves,2/11/1900,30442,NA,172cm,Brazil,"DF-MF (CM-FB, right)",Right,NA,2002-2003,19,Sevilla,2002,https://www.transfermarkt.com/dani-alves/profil/spieler/15951,dani-alves,15951,Dani Alves,6/5/1983,30442,1983,Juazeiro,"1,72",Brazil  Spain,Defender - Right-Back,right,UNAM Pumas,21/01/2023,-,adidas,36989,18,Campeonato Brasileiro Série A,No second tier career,NA,No second tier career,18,16,501,91,9,No,NA,NA,Yes,21/01/2023,2023,21,21,NA,Yes,13,54,4276,3,763,63007,55
Dani Alves,2012-2013,Barcelona,"DF,MF",29,br BRA,2265,29,https://fbref.com/en/players/c9e99e49/Dani-Alves,2/11/1900,30442,NA,172cm,Brazil,"DF-MF (CM-FB, right)",Right,NA,2002-2003,19,Sevilla,2002,https://www.transfermarkt.com/dani-alves/profil/spieler/15951,dani-alves,15951,Dani Alves,6/5/1983,30442,1983,Juazeiro,"1,72",Brazil  Spain,Defender - Right-Back,right,UNAM Pumas,21/01/2023,-,adidas,36989,18,Campeonato Brasileiro Série A,No second tier career,NA,No second tier career,18,16,501,91,9,No,NA,NA,Yes,21/01/2023,2023,21,21,NA,Yes,13,54,4276,3,763,63007,55
Dani Alves,2013-2014,Barcelona,"DF,MF",30,br BRA,2385,18,https://fbref.com/en/players/c9e99e49/Dani-Alves,2/11/1900,30442,NA,172cm,Brazil,"DF-MF (CM-FB, right)",Right,NA,2002-2003,19,Sevilla,2002,https://www.transfermarkt.com/dani-alves/profil/spieler/15951,dani-alves,15951,Dani Alves,6/5/1983,30442,1983,Juazeiro,"1,72",Brazil  Spain,Defender - Right-Back,right,UNAM Pumas,21/01/2023,-,adidas,36989,18,Campeonato Brasileiro Série A,No second tier career,NA,No second tier career,18,16,501,91,9,No,NA,NA,Yes,21/01/2023,2023,21,21,NA,Yes,13,54,4276,3,763,63007,55
Dani Alves,2014-2015,Barcelona,"DF,MF",31,br BRA,2517,18,https://fbref.com/en/players/c9e99e49/Dani-Alves,2/11/1900,30442,NA,172cm,Brazil,"DF-MF (CM-FB, right)",Right,NA,2002-2003,19,Sevilla,2002,https://www.transfermarkt.com/dani-alves/profil/spieler/15951,dani-alves,15951,Dani Alves,6/5/1983,30442,1983,Juazeiro,"1,72",Brazil  Spain,Defender - Right-Back,right,UNAM Pumas,21/01/2023,-,adidas,36989,18,Campeonato Brasileiro Série A,No second tier career,NA,No second tier career,18,16,501,91,9,No,NA,NA,Yes,21/01/2023,2023,21,21,NA,Yes,13,54,4276,3,763,63007,55
Dani Aquino,2012-2013,Atlético Madrid,"FW,MF",22,es ESP,3,44,https://fbref.com/en/players/060a66fb/Dani-Aquino,2/4/1900,"July 27, 1990 (Age: 35-091d)","Murcia, Spain",174cm,Spain,"FW-MF (WM, left)",Left,AD Ceuta FC,2007-2008,17,Real Murcia,2007,https://www.transfermarkt.com/dani-aquino/profil/spieler/59335,dani-aquino,59335,Dani Aquino,27/07/1990,33081,1990,Murcia,"1,78",Spain  Argentina,Attack - Second Striker,left,UCAM Murcia,21/07/2025,30/06/2026,NA,20/01/2008,17,LaLiga,17/06/2007,16,Segunda División,16,9,325,61,4,No,NA,NA,No,NA,NA,NA,18,11,No,0,Not_national_team,Not_national_team,Not_national_team,94,4490,8
Dani Benítez,2011-2012,Granada,MF,24,es ESP,2245,72,https://fbref.com/en/players/51c34a32/Dani-Benitez,38,31874,NA,181cm,NA,"MF (WM, left)",Left,NA,2008-2009,21,Elche,2008,https://www.transfermarkt.com/dani-benitez/profil/spieler/63695,dani-benitez,63695,Dani Benítez,31962,31874,1987,Palma de Mallorca,"1,82",Spain,Attack - Left Winger,left,Without Club,45664,-,NA,27/08/2011,24,LaLiga,31/08/2008,21,Segunda División,21,4,171,22,3,No,NA,NA,No,NA,NA,NA,17,NA,No,0,Not_national_team,Not_national_team,Not_national_team,113,7935,13
Dani Benítez,2012-2013,Granada,MF,25,es ESP,716,76,https://fbref.com/en/players/51c34a32/Dani-Benitez,2/7/1900,31874,NA,181cm,NA,"MF (WM, left)",Left,NA,2008-2009,21,Elche,2008,https://www.transfermarkt.com/dani-benitez/profil/spieler/63695,dani-benitez,63695,Dani Benítez,7/4/1987,31874,1987,Palma de Mallorca,"1,82",Spain,Attack - Left Winger,left,Without Club,45664,-,NA,27/08/2011,24,LaLiga,31/08/2008,21,Segunda División,21,4,171,22,3,No,NA,NA,No,NA,NA,NA,17,NA,No,0,Not_national_team,Not_national_team,Not_national_team,113,7935,13
Dani Benítez,2013-2014,Granada,MF,26,es ESP,327,63,https://fbref.com/en/players/51c34a32/Dani-Benitez,2/7/1900,31874,NA,181cm,NA,"MF (WM, left)",Left,NA,2008-2009,21,Elche,2008,https://www.transfermarkt.com/dani-benitez/profil/spieler/63695,dani-benitez,63695,Dani Benítez,7/4/1987,31874,1987,Palma de Mallorca,"1,82",Spain,Attack - Left Winger,left,Without Club,45664,-,NA,27/08/2011,24,LaLiga,31/08/2008,21,Segunda División,21,4,171,22,3,No,NA,NA,No,NA,NA,NA,17,NA,No,0,Not_national_team,Not_national_team,Not_national_team,113,7935,13
Dani Carvajal,2013-2014,Real Madrid,DF,21,es ESP,2238,96,https://fbref.com/en/players/4958bfb2/Dani-Carvajal,2/2/1900,"January 11, 1992 (Age: 33-288d)","Leganés, Spain",173cm,Spain,"DF (FB, right)",Right,Real Madrid,2012-2013,20,Leverkusen,2012,https://www.transfermarkt.com/daniel-carvajal/profil/spieler/138927,daniel-carvajal,138927,Daniel Carvajal,11/1/1992,33614,1992,Leganés,"1,73",Spain,Defender - Right-Back,right,Real Madrid,41281,30/06/2026,Puma,40917,20,1.Bundesliga,No second tier career,NA,No second tier career,20,32,1181,239,13,No,NA,NA,No,NA,NA,NA,13,2,Yes,20,51,4167,1,457,36309,15
Dani Carvajal,2014-2015,Real Madrid,DF,22,es ESP,2271,116,https://fbref.com/en/players/4958bfb2/Dani-Carvajal,33,"January 11, 1992 (Age: 33-288d)","Leganés, Spain",173cm,Spain,"DF (FB, right)",Right,Real Madrid,2012-2013,20,Leverkusen,2012,https://www.transfermarkt.com/daniel-carvajal/profil/spieler/138927,daniel-carvajal,138927,Daniel Carvajal,11/1/1992,33614,1992,Leganés,"1,73",Spain,Defender - Right-Back,right,Real Madrid,41281,30/06/2026,Puma,40917,20,1.Bundesliga,No second tier career,NA,No second tier career,20,32,1181,239,13,No,NA,NA,No,NA,NA,NA,13,2,Yes,20,51,4167,1,457,36309,15
Dani Ceballos,2013-2014,Betis,MF,16,es ESP,11,108,https://fbref.com/en/players/c0617e2b/Dani-Ceballos,28,"August 7, 1996 (Age: 29-080d)","Utrera, Spain",176cm,Spain,MF (CM-WM),Right,Real Madrid,2013-2014,16,Betis,2013,https://www.transfermarkt.com/dani-ceballos/profil/spieler/319745,dani-ceballos,319745,Dani Ceballos,7/8/1996,35284,1996,Utrera,"1,79",Spain,Midfield - Central Midfield,right,Real Madrid,14/07/2017,30/06/2027,Nike,26/04/2014,17,LaLiga,21/09/2014,18,Segunda División,17,13,440,80,8,No,NA,NA,No,NA,NA,NA,12,19,Yes,6,13,870,1,380,20215,16
Dani Estrada,2010-2011,Real Sociedad,"DF,MF",23,es ESP,1627,183,https://fbref.com/en/players/519412fd/Dani-Estrada,38,31780,NA,178cm,NA,"DF-MF (FB-WM, right)",Right,NA,2006-2007,19,Real Sociedad,2006,https://www.transfermarkt.com/dani-estrada/profil/spieler/47648,dani-estrada,47648,Dani Estrada,3/1/1987,31780,1987,Zarautz,"1,79",Spain,Defender - Right-Back,right,Without Club,44203,-,NA,39357,20,LaLiga,26/08/2007,20,Segunda División,20,2,116,20,2,No,NA,NA,No,NA,NA,NA,19,NA,No,0,Not_national_team,Not_national_team,Not_national_team,162,9923,4
Dani Estrada,2011-2012,Real Sociedad,"DF,MF",24,es ESP,2260,177,https://fbref.com/en/players/519412fd/Dani-Estrada,2/7/1900,31780,NA,178cm,NA,"DF-MF (FB-WM, right)",Right,NA,2006-2007,19,Real Sociedad,2006,https://www.transfermarkt.com/dani-estrada/profil/spieler/47648,dani-estrada,47648,Dani Estrada,3/1/1987,31780,1987,Zarautz,"1,79",Spain,Defender - Right-Back,right,Without Club,1/7/2021,-,NA,39357,20,LaLiga,26/08/2007,20,Segunda División,20,2,116,20,2,No,NA,NA,No,NA,NA,NA,19,NA,No,0,Not_national_team,Not_national_team,Not_national_team,162,9923,4
Dani Estrada,2012-2013,Real Sociedad,"DF,MF",25,es ESP,982,174,https://fbref.com/en/players/519412fd/Dani-Estrada,2/7/1900,31780,NA,178cm,NA,"DF-MF (FB-WM, right)",Right,NA,2006-2007,19,Real Sociedad,2006,https://www.transfermarkt.com/dani-estrada/profil/spieler/47648,dani-estrada,47648,Dani Estrada,3/1/1987,31780,1987,Zarautz,"1,79",Spain,Defender - Right-Back,right,Without Club,1/7/2021,-,NA,39357,20,LaLiga,26/08/2007,20,Segunda División,20,2,116,20,2,No,NA,NA,No,NA,NA,NA,19,NA,No,0,Not_national_team,Not_national_team,Not_national_team,162,9923,4
Dani Estrada,2013-2014,Real Sociedad,"DF,MF",26,es ESP,225,160,https://fbref.com/en/players/519412fd/Dani-Estrada,2/7/1900,31780,NA,178cm,NA,"DF-MF (FB-WM, right)",Right,NA,2006-2007,19,Real Sociedad,2006,https://www.transfermarkt.com/dani-estrada/profil/spieler/47648,dani-estrada,47648,Dani Estrada,3/1/1987,31780,1987,Zarautz,"1,79",Spain,Defender - Right-Back,right,Without Club,1/7/2021,-,NA,39357,20,LaLiga,26/08/2007,20,Segunda División,20,2,116,20,2,No,NA,NA,No,NA,NA,NA,19,NA,No,0,Not_national_team,Not_national_team,Not_national_team,162,9923,4
Dani Estrada,2014-2015,Real Sociedad,"DF,MF",27,es ESP,(blank),179,https://fbref.com/en/players/519412fd/Dani-Estrada,2/7/1900,31780,NA,178cm,NA,"DF-MF (FB-WM, right)",Right,NA,2006-2007,19,Real Sociedad,2006,https://www.transfermarkt.com/dani-estrada/profil/spieler/47648,dani-estrada,47648,Dani Estrada,3/1/1987,31780,1987,Zarautz,"1,79",Spain,Defender - Right-Back,right,Without Club,1/7/2021,-,NA,39357,20,LaLiga,26/08/2007,20,Segunda División,20,2,116,20,2,No,NA,NA,No,NA,NA,NA,19,NA,No,0,Not_national_team,Not_national_team,Not_national_team,162,9923,4
Dani Güiza,2011-2012,Getafe,FW,30,es ESP,1518,235,https://fbref.com/en/players/d863ea53/Dani-Guiza,2/13/1900,29450,NA,180cm,Spain,FW,NA,NA,1999-2000,18,Mallorca,1999,https://www.transfermarkt.com/dani-guiza/profil/spieler/8186,dani-guiza,8186,Dani Güiza,17/08/1980,29450,1980,Jerez de la Frontera,"1,83",Spain,Attack - Centre-Forward,right,Rayo Sanluqueño,29/07/2025,-,NA,36560,19,LaLiga,31/08/2003,23,Segunda División,19,2,104,14,2,No,NA,NA,No,NA,NA,NA,26,NA,Yes,4,12,404,4,320,22376,120
Dani García,2014-2015,Eibar,MF,24,es ESP,2951,213,https://fbref.com/en/players/240d3a0b/Dani-Garcia,2/4/1900,"May 24, 1990 (Age: 35-155d)","Zumarraga, Spain",180cm,NA,MF (CM-DM),Right,Olympiacos,2013-2014,23,Eibar,2013,https://www.transfermarkt.com/dani-garcia/profil/spieler/178425,dani-garcia,178425,Dani García,24/05/1990 (35),33017,1990,Zumarraga,"1,80",Spain,Midfield - Defensive Midfield,right,Olympiacos,45419,30/06/2026,adidas,24/08/2014,24,LaLiga,18/08/2013,23,Segunda División,23,11,289,34,6,No,NA,NA,No,NA,NA,NA,12,14,No,0,Not_national_team,Not_national_team,Not_national_team,414,31469,3
Dani Giménez,2011-2012,Rayo Vallecano,GK,28,es ESP,953,218,https://fbref.com/en/players/7c218bf9/Dani-Gimenez,42,30527,NA,182cm,NA,GK,Right,NA,2009-2010,26,Rayo Vallecano,2009,https://www.transfermarkt.com/dani-gimenez/profil/spieler/71801,dani-gimenez,71801,Dani Giménez,30/07/1983,30527,1983,Vigo,"1,85",Spain,Goalkeeper,right,UD Logroñés,44203,-,Joma,"28/08/2011	",28,LaLiga,"26/02/2010	",26,Segunda División,26,2,60,9,1,No,NA,NA,Yes,44203,2021,12,12,NA,No,0,Not_national_team,Not_national_team,Not_national_team,191,17000,0
Dani Giménez,2012-2013,Rayo Vallecano,GK,29,es ESP,111,215,https://fbref.com/en/players/7c218bf9/Dani-Gimenez,2/11/1900,30527,NA,182cm,NA,GK,Right,NA,2009-2010,26,Rayo Vallecano,2009,https://www.transfermarkt.com/dani-gimenez/profil/spieler/71801,dani-gimenez,71801,Dani Giménez,30/07/1983,30527,1983,Vigo,"1,85",Spain,Goalkeeper,right,UD Logroñés,44203,-,Joma,"28/08/2011	",28,LaLiga,"26/02/2010	",1/26/1900,Segunda División,26,2,60,9,1,No,NA,NA,Yes,44203,2021,12,12,NA,No,0,Not_national_team,Not_national_team,Not_national_team,191,17000,0
Dani Hernández,2012-2013,Valladolid,GK,26,ve VEN,2160,231,https://fbref.com/en/players/ba02295e/Dani-Hernandez,2/8/1900,31341,NA,197cm,Venezuela,GK,Right,NA,2011-2012,25,Valladolid,2011,https://www.transfermarkt.com/dani-hernandez/profil/spieler/88528,dani-hernandez,88528,Dani Hernández,21/10/1985,31341,1985,Caracas,"1,96",Venezuela  Spain,Goalkeeper,right,CF Fuenlabrada,31/01/2023,-,NA,20/10/2012,26,LaLiga,14/01/2012,1/26/1900,Segunda División,26,3,125,6,3,No,NA,NA,Yes,31/01/2023,2023,12,12,NA,Yes,5,13,1170,0,260,23259,0
Dani Iglesias,2014-2015,La Coruña,FW,19,es ESP,(blank),264,https://fbref.com/en/players/ad857853/Dani-Iglesias,1/30/1900,34897,NA,175cm,Spain,FW,Right,NA,2014-2015,19,La Coruña,2014,https://www.transfermarkt.com/dani-iglesias/profil/spieler/199348,dani-iglesias,199348,Dani Iglesias,17/07/1995,34897,1995,Santiago de Compostela,"1,73",Spain,Midfield - Central Midfield,right,Sepsi OSK,45664,30/06/2026,NA,43167,23,1.HNL,24/08/2013,18,Segunda División,18,NA,NA,NA,0,No,NA,NA,No,NA,NA,NA,11,34,No,0,Not_national_team,Not_national_team,Not_national_team,59,2703,1
Dani Nieto,2014-2015,Eibar,"FW,MF",23,es ESP,223,422,https://fbref.com/en/players/d7d46f3b/Dani-Nieto,2/3/1900,33362,NA,173cm,Spain,"FW-MF (WM, left)",Left,NA,2011-2012,20,Girona,2011,https://www.transfermarkt.com/dani-nieto/profil/spieler/67544,dani-nieto,67544,Dani Nieto,33333,33362,1991,Palmanova,"1,74",Spain,Attack - Right Winger,left,UD Poblense,17/01/2025,30/06/2026,NA,30/08/2014,23,LaLiga,26/08/2011,20,Segunda División,20,2,21,4,1,No,NA,NA,No,NA,NA,NA,14,21,No,0,Not_national_team,Not_national_team,Not_national_team,202,9108,27
Dani Osvaldo,2010-2011,Espanyol,FW,24,it ITA,1741,407,https://fbref.com/en/players/3f0eba4f/Dani-Osvaldo,2/8/1900,31424,NA,182cm,Italy it  Other: Argentina,FW,Right,NA,2005-2006,19,Atalanta,2005,https://www.transfermarkt.com/daniel-osvaldo/profil/spieler/37389,daniel-osvaldo,37389,Daniel Osvaldo,12/1/1986,31424,1986,Lanús,"1,82",Italy  Argentina,Attack - Centre-Forward,right,Banfield,43837,-,NA,29/09/2007,21,Serie A,38933,20,Serie B,20,9,261,47,6,No,NA,NA,Yes,43837,2020,15,15,NA,Yes,3,9,584,4,269,16101,83
Dani Romera,2013-2014,Almería,FW,17,es ESP,21,457,https://fbref.com/en/players/b2855ce9/Dani-Romera,1/29/1900,34934,NA,171cm,NA,FW,Right,NA,2013-2014,17,Almería,2013,https://www.transfermarkt.com/dani-romera/profil/spieler/271451,dani-romera,271451,Dani Romera,23/08/1995,34934,1995,Almería,"1,72",Spain,Attack - Centre-Forward,right,Arenteiro,17/07/2025,30/06/2026,NA,30/11/2013,18,LaLiga,27/08/2017,1/22/1900,Segunda División,18,5,252,20,4,No,NA,NA,No,NA,NA,NA,12,23,No,0,Not_national_team,Not_national_team,Not_national_team,123,5257,15
Dani Romera,2014-2015,Almería,FW,18,es ESP,61,507,https://fbref.com/en/players/b2855ce9/Dani-Romera,1/29/1900,34934,NA,171cm,NA,FW,Right,NA,2013-2014,17,Almería,2013,https://www.transfermarkt.com/dani-romera/profil/spieler/271451,dani-romera,271451,Dani Romera,23/08/1995,34934,1995,Almería,"1,72",Spain,Attack - Centre-Forward,right,Arenteiro,17/07/2025,30/06/2026,NA,30/11/2013,18,LaLiga,27/08/2017,22,Segunda División,18,5,252,20,4,No,NA,NA,No,NA,NA,NA,12,23,No,0,Not_national_team,Not_national_team,Not_national_team,123,5257,15
Daniel Aranzubia,2010-2011,La Coruña,GK,30,es ESP,2880,48,https://fbref.com/en/players/0e9ce3e0/Daniel-Aranzubia,2/14/1900,29116,NA,186cm,Spain,GK,NA,NA,2000-2001,20,Athletic Club,2000,https://www.transfermarkt.com/daniel-aranzubia/profil/spieler/7612,daniel-aranzubia,7612,Daniel Aranzubia,18/09/1979,29116,1979,Logroño,"1,84",Spain,Goalkeeper,right,Atlético,41646,-,NA,2001,21,LaLiga,2011,31,0,21,1,10,0,1,No,NA,NA,Yes,41646,2014,14,14,NA,No,0,Not_national_team,Not_national_team,Not_national_team,354,31600,0
Daniel Aranzubia,2012-2013,La Coruña,GK,32,es ESP,3084,49,https://fbref.com/en/players/0e9ce3e0/Daniel-Aranzubia,2/14/1900,29116,NA,186cm,Spain,GK,NA,NA,2000-2001,20,Athletic Club,2000,https://www.transfermarkt.com/daniel-aranzubia/profil/spieler/7612,daniel-aranzubia,7612,Daniel Aranzubia,18/09/1979,29116,1979,Logroño,"1,84",Spain,Goalkeeper,right,Atlético,1/7/2014,-,NA,2001,21,LaLiga,2011,1/31/1900,0,21,1,10,0,1,No,NA,NA,Yes,41646,2014,14,14,NA,No,0,Not_national_team,Not_national_team,Not_national_team,354,31600,0
Daniel Aranzubia,2013-2014,Atlético Madrid,GK,33,es ESP,84,36,https://fbref.com/en/players/0e9ce3e0/Daniel-Aranzubia,2/14/1900,29116,NA,186cm,Spain,GK,NA,NA,2000-2001,20,Athletic Club,2000,https://www.transfermarkt.com/daniel-aranzubia/profil/spieler/7612,daniel-aranzubia,7612,Daniel Aranzubia,18/09/1979,29116,1979,Logroño,"1,84",Spain,Goalkeeper,right,Atlético,1/7/2014,-,NA,2001,21,LaLiga,2011,1/31/1900,0,21,1,10,0,1,No,NA,NA,Yes,41646,2014,14,14,NA,No,0,Not_national_team,Not_national_team,Not_national_team,354,31600,0
Daniel Candeias,2014-2015,Granada,"FW,MF",26,pt POR,530,103,https://fbref.com/en/players/0366fc78/Daniel-Candeias,2/6/1900,"February 25, 1988 (Age: 37-243d)","Fornos de Algodres, Portugal",180cm,Portugal,"FW-MF (AM-WM, right)",Right,Adanaspor,2008-2009,20,Rio Ave,2008,https://www.transfermarkt.com/daniel-candeias/profil/spieler/56046,daniel-candeias,56046,Daniel Candeias,25/02/1988,32198,1988,Fornos de Algodres,"1,77",Portugal,Attack - Right Winger,right,Coimbra,1/10/2025,30/06/2026,NA,30/08/2008,20,Liga Portugal,19/08/2007,1/19/1900,Ledman Liga Pro,19,5,67,14,3,No,NA,NA,No,NA,NA,NA,17,21,No,0,Not_national_team,Not_national_team,Not_national_team,434,30012,48
Daniel Carriço,2013-2014,Sevilla,"DF,MF",24,pt POR,1934,94,https://fbref.com/en/players/e1deea75/Daniel-Carrico,36,32359,NA,182cm,Portugal,DF-MF (CB-DM),Right,NA,2008-2009,19,Sporting CP,2008,https://www.transfermarkt.com/daniel-carrico/profil/spieler/37712,daniel-carrico,37712,Daniel Carriço,04/08/1988 (37),32359,1988,Cascais,"1,83",Portugal,Defender - Centre-Back,right,UD Almería,14/04/2023,-,NA,2008,19,Protathlima Cyta,2007,19,0,19,30,989,177,12,No,NA,NA,Yes,14/04/2023,2023,15,15,NA,Yes,3,1,32,0,303,24398,11
Daniel Carriço,2014-2015,Sevilla,"DF,MF",25,pt POR,2517,114,https://fbref.com/en/players/e1deea75/Daniel-Carrico,2/5/1900,32359,NA,182cm,Portugal,DF-MF (CB-DM),Right,NA,2008-2009,19,Sporting CP,2008,https://www.transfermarkt.com/daniel-carrico/profil/spieler/37712,daniel-carrico,37712,Daniel Carriço,04/08/1988 (37),32359,1988,Cascais,"1,83",Portugal,Defender - Centre-Back,right,UD Almería,14/04/2023,-,NA,2008,19,Protathlima Cyta,2007,19,0,19,30,989,177,12,No,NA,NA,Yes,14/04/2023,2023,15,15,NA,Yes,3,1,32,0,303,24398,11
Daniel Larsson,2012-2013,Valladolid,"FW,MF",25,se SWE,1352,282,https://fbref.com/en/players/43833b31/Daniel-Larsson,2/7/1900,31802,NA,176cm,Sweden,FW-MF (AM-WM),Right,NA,2005,18,Häcken,2005,https://www.transfermarkt.com/daniel-larsson/profil/spieler/27292,daniel-larsson,27292,Daniel Larsson,25/01/1987,31802,1987,Göteborg,"1,75",Sweden,Attack - Left Winger,right,Akropolis IF,44927,-,NA,38964,19,Allsvenskan,15/04/2007,20,Superettan,19,6,178,26,6,No,NA,NA,Yes,44927,2023,18,20,NA,No,0,Not_national_team,Not_national_team,Not_national_team,394,27322,69
Daniel Larsson,2013-2014,Valladolid,"FW,MF",26,se SWE,1643,273,https://fbref.com/en/players/43833b31/Daniel-Larsson,2/7/1900,31802,NA,176cm,Sweden,FW-MF (AM-WM),Right,NA,2005,18,Häcken,2005,https://www.transfermarkt.com/daniel-larsson/profil/spieler/27292,daniel-larsson,27292,Daniel Larsson,25/01/1987,31802,1987,Göteborg,"1,75",Sweden,Attack - Left Winger,right,Akropolis IF,1/1/2023,-,NA,38964,19,Allsvenskan,15/04/2007,1/20/1900,Superettan,19,6,178,26,6,No,NA,NA,Yes,44927,2023,18,20,NA,No,0,Not_national_team,Not_national_team,Not_national_team,394,27322,69
